source_year,gu_name,dong_name,admi_cd,total_commute,subway_share,bus_share,car_share,other_share,avg_stay_duration,short_stay_share,axis_commute_share,seoul_commute_share,accessibility_score,vulnerability_score,high_demand_low_access,bus,car,subway,walk,express_bus,rail,air,other,total_od_commute
2023,분당구,삼평동,41135655,998782.89,0.1744262959891113,0.2779936688743236,0.4339252447546433,0.1136547903819217,407.7320653740874,0.0343615217517392,0.4521259911195446,0.2763486576368801,0.0683702016526774,-0.0683702016526774,0.5643675889895123,277655.32,433397.11,174214.0,101210.05,0.0,5.51,0.0,12300.9,1784489.58
2023,분당구,야탑2동,41135630,387288.44,0.2201787897413101,0.3081377022252459,0.4388030017110761,0.0328805063223679,417.6182821258492,0.0281110636816322,0.364123188031195,0.3154418723212758,0.0280067930035812,-0.0280067930035812,-0.7896827350570171,119338.17,169943.33,85272.7,10752.39,0.0,0.0,0.0,1981.85,591351.9299999999
2023,분당구,구미동,41135670,1221362.3299999998,0.3021407169156757,0.2471526283277461,0.4002343268602365,0.0504723278963417,412.650211506032,0.0353055018489067,0.2914079757332846,0.2471936919109876,-0.0095610679966933,0.0095610679966933,1.2348031819547969,301862.91,488831.13,369023.29,44404.84,5.85,23.67,0.0,17210.64,1952593.88
2023,분당구,서현1동,41135580,1278216.83,0.1839125134974165,0.2888407438665942,0.4105172515996367,0.1167294910363525,416.0174287487671,0.0362598887076146,0.4214373706043922,0.2416590318330836,-0.1044406341661395,0.1044406341661395,1.549789485098719,369201.1,524730.06,235080.07,119679.21,0.0,0.0,0.0,29526.39,2358914.11
2023,분당구,수내3동,41135540,503599.7400000001,0.1641181347710783,0.2549890117099742,0.524941216212701,0.0559516373062464,428.8681505276392,0.0313112155300159,0.3994812395628583,0.2708321019458585,-0.1304605070194499,0.1304605070194499,-0.2136091525983096,128412.4,264360.26,82649.85,13651.4,0.0,10.22,0.0,14515.61,744756.1
2023,분당구,서현2동,41135590,728802.23,0.145805289316966,0.3068607652311931,0.4969905072875532,0.0503434381642877,423.6284469107621,0.0313909440150862,0.3816848328027951,0.3033226747291503,-0.2319764077225573,0.2319764077225573,0.5081816090153999,223640.81,362207.79,106263.22,20426.97,19.38,0.0,0.0,16244.06,1081367.36
2023,분당구,판교동,41135650,1002974.37,0.0701212434770392,0.2515730187601903,0.63160401596304,0.0467017217997305,414.61195264640713,0.0323846361098938,0.3869223596496987,0.3526511406487711,-0.3019844684235842,0.3019844684235842,1.284199429985509,252321.29,633482.64,70329.81,16074.52,0.0,16.62,0.0,30749.49,1365062.62
2023,분당구,수내2동,41135530,74669.27,0.0913006113492203,0.1531943462149824,0.7336011186395688,0.0219039237962283,438.4470184320805,0.0224060045049322,0.3816743526801762,0.2791425216286817,-0.3216658354423826,0.3216658354423826,-0.8511154984125796,11438.91,54777.46,6817.35,1028.32,0.0,0.0,0.0,607.23,146044.5
2023,분당구,분당동,41135510,1089565.98,0.1397530969166273,0.3633968913016172,0.4517428857314359,0.0451071260503196,418.4911767344278,0.0352637386861142,0.4051669359482751,0.2739718219287987,-0.3281502546585389,0.3281502546585389,1.537062978008583,395944.89,492203.68,152270.22,17984.87,0.0,0.0,0.0,31162.32,1548793.73
2023,분당구,야탑3동,41135640,1225985.62,0.2362105193370865,0.3789092240739332,0.3386731730181305,0.0462070835708497,421.50231362420055,0.0356956715365062,0.3056989646343802,0.2586155484764142,-0.3440758668523032,0.3440758668523032,1.8869359448855207,464537.26,415208.44,289590.7,38680.91,0.0,0.0,0.0,17968.31,1777500.59
2023,분당구,운중동,41135680,1392839.1800000002,0.0705131226994921,0.2477710886909427,0.6517698188243096,0.0299459697852554,412.8631518679708,0.0336793010087496,0.390860226891816,0.3177526234418334,-0.3794293756647631,0.3794293756647631,2.345296844581578,345105.28,907810.54,98213.44,7940.65,0.0,5.27,0.0,33764.0,1967411.64
