"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"601","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9300","202511","15","39,900","0","3","1995","미금일로 122","202511~202711","갱신","사용","38,000","0","연립다세대"
"602","경기도 성남시 분당구 대장동","596","0596","0000","판교TH212","전세","135.4116","202511","15","107,000","0","2","2025","판교대장로7길 25","202601~202807","신규","-","","","연립다세대"
"603","경기도 성남시 분당구 궁내동","317-9","0317","0009","티움빌라","전세","62.8900","202511","15","34,000","0","2","2017","궁내로22번길 27-2","202512~202612","갱신","-","34,000","0","연립다세대"
"604","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을벽산","월세","59.9400","202511","15","10,000","105","3","1994","벌말로50번길 27","202512~202712","신규","-","","","연립다세대"
"605","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","월세","59.9300","202511","14","30,000","39","4","1995","미금일로 136","202512~202612","갱신","-","30,000","24","연립다세대"
"606","경기도 성남시 분당구 판교동","492","0492","0000","판교원마을13단지(휴먼시아연립)","전세","128.3800","202511","14","115,000","0","6","2009","서판교로 193","202602~202802","갱신","사용","115,000","0","연립다세대"
"607","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","전세","150.4200","202511","14","120,000","0","1","2009","서판교로 73","202601~202801","갱신","-","115,000","0","연립다세대"
"608","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드빌(삼성)","월세","99.7500","202511","14","10,000","189","2","1995","미금로 114","202602~202802","갱신","사용","10,000","180","연립다세대"
"609","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.5050","202511","14","45,000","0","2","1995","미금일로90번길 11","-","-","-","","","연립다세대"
"610","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.5050","202511","14","45,000","0","2","1995","미금일로90번길 11","202512~202712","신규","-","","","연립다세대"
"611","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9906","202511","13","10,000","232","3","2023","판교대장로7길 37","202512~202712","갱신","사용","10,000","220","연립다세대"
"612","경기도 성남시 분당구 판교동","492","0492","0000","판교원마을13단지(휴먼시아연립)","전세","128.3800","202511","13","170,000","0","3","2009","서판교로 193","202602~202802","신규","-","","","연립다세대"
"613","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","전세","134.9700","202511","13","82,000","0","4","1995","황새울로132번길 27","202601~202801","신규","-","","","연립다세대"
"614","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","전세","84.9900","202511","13","46,200","0","1","2003","이매로123번길 12","202512~202712","갱신","사용","44,000","0","연립다세대"
"615","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.8800","202511","13","40,000","0","4","1995","벌말로30번길 12","202603~202803","신규","-","","","연립다세대"
"616","경기도 성남시 분당구 야탑동","217","0217","0000","매화마을청구빌라","전세","84.9300","202511","12","52,000","0","1","1995","벌말로50번길 9","202512~202712","갱신","사용","50,000","0","연립다세대"
"617","경기도 성남시 분당구 구미동","85","0085","0000","현대노블리스111","월세","189.2600","202511","12","60,000","120","3","2001","금곡로 171","202602~202802","신규","-","","","연립다세대"
"618","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","전세","48.6700","202511","11","35,000","0","1","2017","새마을로165번길 19","202601~202801","신규","-","","","연립다세대"
"619","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","월세","125.7600","202511","11","80,000","70","2","2009","서판교로 73","202602~202802","신규","-","","","연립다세대"
"620","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202511","10","32,000","0","2","1994","야탑로271번길 7","202601~202801","신규","-","","","연립다세대"
"621","경기도 성남시 분당구 이매동","271-4","0271","0004","둘레길빌","전세","67.0600","202511","10","30,400","0","4","2013","이매로89번길 27","202512~202712","갱신","사용","29,400","0","연립다세대"
"622","경기도 성남시 분당구 운중동","875","0875","0000","산운마을1단지(월든힐스)","월세","193.5300","202511","10","30,000","700","1","2010","산운로 7","202512~202712","신규","-","","","연립다세대"
"623","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202511","09","76,650","0","4","2023","판교대장로7길 37","202511~202711","갱신","사용","73,000","0","연립다세대"
"624","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.9300","202511","09","5,000","160","2","1995","미금일로 122","202511~202611","갱신","사용","5,000","150","연립다세대"
"625","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.9300","202511","08","48,000","0","3","1995","미금일로 122","202601~202801","신규","-","","","연립다세대"
"626","경기도 성남시 분당구 운중동","926","0926","0000","금강펜테리움레전드","월세","139.0485","202511","08","50,000","490","1","2011","판교원로 101","202601~202801","신규","-","","","연립다세대"
"627","경기도 성남시 분당구 운중동","345-2","0345","0002","누볼라·원","월세","40.9300","202511","08","2,000","120","1","2016","하오개로357번길 8","202512~202712","신규","-","","","연립다세대"
"628","경기도 성남시 분당구 백현동","373-1","0373","0001","동양라샹스(LaChance)","월세","155.7700","202511","08","30,000","350","2","2008","대왕판교로385번길 13-4","202602~202902","신규","-","","","연립다세대"
"629","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","전세","59.6200","202511","08","43,000","0","4","1995","미금일로90번길 11","202602~202802","신규","-","","","연립다세대"
"630","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","59.8600","202511","07","43,000","0","3","1995","불정로406번길 7","202512~202712","신규","-","","","연립다세대"
"631","경기도 성남시 분당구 야탑동","217","0217","0000","매화마을청구빌라","전세","84.9900","202511","07","41,793","0","1","1995","벌말로50번길 9","202601~202801","갱신","-","40,793","0","연립다세대"
"632","경기도 성남시 분당구 서현동","322","0322","0000","정도","전세","59.8600","202511","07","43,000","0","3","1995","불정로406번길 7","202512~202712","신규","-","","","연립다세대"
"633","경기도 성남시 분당구 궁내동","343-51","0343","0051","리더스빌2","월세","62.2150","202511","07","5,000","100","2","2012","궁내로40번길 32","202512~202712","신규","-","","","연립다세대"
"634","경기도 성남시 분당구 분당동","142","0142","0000","청구빌라4","전세","199.7400","202511","06","98,000","0","3","1998","분당로359번길 16","202602~202802","신규","-","","","연립다세대"
"635","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202511","06","70,000","0","3","2023","판교대장로7길 37","202601~202801","갱신","사용","67,000","0","연립다세대"
"636","경기도 성남시 분당구 판교동","492","0492","0000","판교원마을13단지(휴먼시아연립)","전세","145.7200","202511","06","130,000","0","4","2009","서판교로 193","202602~202802","신규","-","","","연립다세대"
"637","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9967","202511","06","10,000","280","1","2023","판교대장로7길 37","202601~202801","신규","-","","","연립다세대"
"638","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","전세","84.9200","202511","06","60,000","0","2","1995","야탑로231번길 38","202601~202801","신규","-","","","연립다세대"
"639","경기도 성남시 분당구 운중동","362","0362","0000","운중샤갈의마을(101,102,103동)","월세","70.8908","202511","05","0","100","3","2019","하오개로351번길 24","202511~202711","신규","-","","","연립다세대"
"640","경기도 성남시 분당구 이매동","271-3","0271","0003","산호힐하우스","월세","52.0500","202511","05","27,000","10","3","2013","이매로89번길 31","202512~202712","신규","-","","","연립다세대"
"641","경기도 성남시 분당구 금곡동","65-1","0065","0001","시온아트빌","월세","59.1050","202511","05","8,000","70","4","2002","쇳골로 40","202511~202711","갱신","-","9,000","70","연립다세대"
"642","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","월세","59.9850","202511","05","8,000","106","4","1995","벌말로30번길 12","202511~202711","갱신","사용","8,000","100","연립다세대"
"643","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","161.8900","202511","05","90,000","0","2","1995","미금로 114","202603~202803","신규","-","","","연립다세대"
"644","경기도 성남시 분당구 동원동","112","0112","0000","반석엘림빌","전세","22.7600","202511","05","20,000","0","3","2020","동원북로22번길 6","202511~202711","신규","-","","","연립다세대"
"645","경기도 성남시 분당구 분당동","62-1","0062","0001","가람빌라","월세","172.8000","202511","05","40,000","200","1","2000","예원로6번길 61","202512~202712","신규","-","","","연립다세대"
"646","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.1000","202511","04","34,100","0","1","1995","미금일로 136","202512~202712","갱신","-","32,500","0","연립다세대"
"647","경기도 성남시 분당구 운중동","339-2","0339","0002","운중빌딩","전세","44.9300","202511","04","25,900","0","3","2011","하오개로357번길 14-5","202601~202801","신규","-","","","연립다세대"
"648","경기도 성남시 분당구 야탑동","158","0158","0000","대진빌라","월세","53.8200","202511","03","3,000","100","2","1994","판교로 654","202511~202711","신규","-","","","연립다세대"
"649","경기도 성남시 분당구 운중동","308-11","0308","0011","판교파크하임에비뉴2차(603동)","월세","58.2800","202511","03","10,000","170","3","2020","하오개로363번길 10-1","202512~202712","신규","-","","","연립다세대"
"650","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.1000","202511","03","47,000","0","4","1995","미금일로 122","-","-","-","","","연립다세대"
"651","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(삼부)","전세","99.7500","202511","03","73,000","0","1","1995","미금로 114","202603~202803","신규","-","","","연립다세대"
"652","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(삼부)","전세","99.7500","202511","03","73,000","0","1","1995","미금로 114","202603~202803","신규","-","","","연립다세대"
"653","경기도 성남시 분당구 서현동","193-3","0193","0003","서현모닝빌107동","전세","59.9700","202511","03","35,000","0","1","2002","안골로 42","202511~202711","신규","-","","","연립다세대"
"654","경기도 성남시 분당구 야탑동","183","0183","0000","미원빌라1","전세","83.0000","202511","02","38,000","0","1","1994","야탑로231번길 45","202512~202712","신규","-","","","연립다세대"
"655","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202511","02","28,000","0","1","1994","야탑로271번길 7","202512~202711","갱신","사용","28,000","0","연립다세대"
"656","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9653","202511","02","10,000","232","2","2023","판교대장로7길 37","202511~202711","갱신","사용","10,000","220","연립다세대"
"657","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","전세","59.9200","202511","01","37,000","0","2","1995","벌말로30번길 12","202512~202712","갱신","-","35,500","0","연립다세대"
"658","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","전세","59.8800","202511","01","38,850","0","4","1994","장안로 67","202512~202712","갱신","사용","37,000","0","연립다세대"
"659","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","전세","63.7800","202511","01","31,000","0","1","1995","야탑로231번길 38","202512~202712","갱신","사용","31,000","0","연립다세대"
"660","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","58.9500","202511","01","39,000","0","1","1995","분당로263번길 67","202601~202801","신규","-","","","연립다세대"
"661","경기도 성남시 분당구 야탑동","217","0217","0000","매화마을청구빌라","전세","84.9900","202511","01","53,000","0","4","1995","벌말로50번길 9","202601~202801","갱신","-","51,000","0","연립다세대"
"662","경기도 성남시 분당구 이매동","95-3","0095","0003","진하우스","월세","46.1000","202511","01","16,000","23","1","2012","성남대로762번길 12","202511~202711","신규","-","","","연립다세대"
"663","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","전세","84.7200","202510","31","75,000","0","4","2012","하오개로 377","202602~202801","갱신","사용","74,000","0","연립다세대"
"664","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202510","31","77,000","0","4","2023","판교대장로7길 37","202512~202712","신규","-","","","연립다세대"
"665","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","전세","65.3000","202510","31","63,000","0","3","2022","이매로144번길 3","202511~202711","갱신","-","63,000","0","연립다세대"
"666","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9653","202510","31","65,000","0","2","2023","판교대장로7길 37","202511~202711","갱신","사용","62,500","0","연립다세대"
"667","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을벽산","전세","59.9400","202510","30","36,000","0","2","1994","벌말로50번길 27","202510~202710","신규","-","","","연립다세대"
"668","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","전세","59.8500","202510","30","36,750","0","2","1994","성남대로 884-4","202512~202712","갱신","사용","36,750","0","연립다세대"
"669","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","전세","59.9850","202510","30","40,000","0","3","1995","벌말로30번길 12","202601~202801","신규","-","","","연립다세대"
"670","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","전세","59.9850","202510","30","40,000","0","3","1995","벌말로30번길 12","202601~202801","신규","-","","","연립다세대"
"671","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","월세","147.8500","202510","30","95,000","50","1","2010","산운로 37","202510~202710","갱신","-","90,000","50","연립다세대"
"672","경기도 성남시 분당구 운중동","360","0360","0000","판교파크하임403동","월세","48.6100","202510","30","40,000","30","4","2019","하오개로351번길 16-3","202511~202711","갱신","사용","50,000","0","연립다세대"
"673","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","전세","59.9300","202510","30","38,800","0","1","1995","장안로 67","202511~202703","갱신","사용","37,000","0","연립다세대"
"674","경기도 성남시 분당구 분당동","41","0041","0000","샛별마을현대빌라","월세","164.4900","202510","30","59,850","60","3","1994","불정로 308","202512~202712","갱신","-","59,850","45","연립다세대"
"675","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","전세","71.7700","202510","29","38,000","0","3","1994","야탑로271번길 28","202601~202801","신규","-","","","연립다세대"
"676","경기도 성남시 분당구 구미동","12","0012","0000","까치마을건영빌라5단지","전세","59.9300","202510","29","42,000","0","4","1995","미금일로 136","202512~202712","갱신","사용","40,000","0","연립다세대"
"677","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","161.8900","202510","29","60,000","0","2","1995","미금로 114","202511~202711","갱신","-","60,000","0","연립다세대"
"678","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","전세","84.9900","202510","29","53,000","0","4","2003","이매로123번길 12","202601~202801","신규","-","","","연립다세대"
"679","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9906","202510","29","13,400","220","3","2023","판교대장로7길 37","202511~202711","갱신","-","10,000","220","연립다세대"
"680","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","전세","84.8500","202510","28","45,000","0","4","1994","야탑로271번길 28","202601~202801","신규","-","","","연립다세대"
"681","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","월세","84.9850","202510","28","30,000","80","3","1994","분당로263번길 68","202510~202710","갱신","-","30,000","70","연립다세대"
"682","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을벽산","전세","51.1600","202510","28","30,000","0","2","1994","벌말로50번길 27","202510~202710","갱신","사용","30,000","0","연립다세대"
"683","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","전세","134.9700","202510","28","85,000","0","4","1995","황새울로132번길 27","202602~202802","갱신","-","85,000","0","연립다세대"
"684","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","월세","65.8600","202510","28","10,000","200","1","2022","이매로144번길 3","202512~202711","갱신","-","10,000","200","연립다세대"
"685","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","월세","84.8500","202510","27","30,000","78","3","1994","야탑로271번길 28","202601~202801","신규","-","","","연립다세대"
"686","경기도 성남시 분당구 분당동","76","0076","0000","신동아빌라","전세","164.7600","202510","27","60,000","0","1","1996","장안로 5","202510~202710","신규","-","","","연립다세대"
"687","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","전세","84.9400","202510","27","77,000","0","3","2012","하오개로 377","202510~202710","신규","-","","","연립다세대"
"688","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","전세","125.5600","202510","27","105,000","0","2","2009","서판교로 73","202602~202802","신규","-","","","연립다세대"
"689","경기도 성남시 분당구 이매동","271-4","0271","0004","둘레길빌","전세","17.9800","202510","27","10,450","0","1","2013","이매로89번길 27","202511~202711","신규","-","","","연립다세대"
"690","경기도 성남시 분당구 야탑동","182","0182","0000","두원빌라(182)","전세","84.9300","202510","27","40,000","0","1","1994","야탑로231번길 35","202512~202712","신규","-","","","연립다세대"
"691","경기도 성남시 분당구 이매동","271-4","0271","0004","둘레길빌","전세","17.9800","202510","27","10,450","0","1","2013","이매로89번길 27","202511~202711","신규","-","","","연립다세대"
"692","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","월세","56.5200","202510","26","18,500","60","2","1994","성남대로 884-4","202511~202610","갱신","-","18,500","50","연립다세대"
"693","경기도 성남시 분당구 운중동","873","0873","0000","산운마을3단지(월든힐스)","월세","143.0900","202510","26","115,000","40","4","2010","산운로 55","202602~202802","신규","-","","","연립다세대"
"694","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","전세","134.9700","202510","24","83,000","0","3","1995","황새울로132번길 27","202510~202710","신규","-","","","연립다세대"
"695","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","99.7500","202510","24","110,000","0","3","1995","미금로 114","202510~202701","신규","-","","","연립다세대"
"696","경기도 성남시 분당구 이매동","334-2","0334","0002","베스티아3차","전세","117.1550","202510","24","72,000","0","2","2006","이매로 160","202512~202712","신규","-","","","연립다세대"
"697","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","전세","84.9906","202510","24","80,000","0","4","2023","판교대장로7길 37","202602~202802","신규","-","","","연립다세대"
"698","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","월세","64.9000","202510","24","25,000","115","1","2022","이매로144번길 3","202512~202712","신규","-","","","연립다세대"
"699","경기도 성남시 분당구 궁내동","343-8","0343","0008","팔레스빌","전세","64.5700","202510","24","27,500","0","3","2010","궁내로40번길 26","202512~202712","갱신","사용","27,500","0","연립다세대"
"700","경기도 성남시 분당구 이매동","95-3","0095","0003","진하우스","월세","23.0500","202510","24","11,000","10","2","2012","성남대로762번길 12","202512~202712","신규","-","","","연립다세대"
"701","경기도 성남시 분당구 이매동","346-4","0346","0004","더블레스","월세","64.9000","202510","24","25,000","112","1","2022","이매로144번길 3","202512~202712","신규","-","","","연립다세대"
"702","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","월세","59.8500","202510","23","30,000","40","2","1994","성남대로 884-4","202511~202711","갱신","-","30,000","30","연립다세대"
"703","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을벽산","전세","51.1600","202510","23","32,000","0","4","1994","벌말로50번길 27","202512~202712","신규","-","","","연립다세대"
"704","경기도 성남시 분당구 서현동","202","0202","0000","프라임빌","월세","58.0600","202510","23","25,000","30","3","2002","안골로 17-5","202602~202802","신규","-","","","연립다세대"
"705","경기도 성남시 분당구 서현동","202","0202","0000","프라임빌","월세","58.0600","202510","23","25,000","30","3","2002","안골로 17-5","202511~202711","신규","-","","","연립다세대"
"706","경기도 성남시 분당구 야탑동","217","0217","0000","매화마을청구빌라","전세","84.9300","202510","23","44,000","0","2","1995","벌말로50번길 9","202510~202710","갱신","-","41,500","0","연립다세대"
"707","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","전세","59.8800","202510","23","39,000","0","4","1995","벌말로30번길 12","202601~202801","신규","-","","","연립다세대"
"708","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9653","202510","23","20,000","210","2","2023","판교대장로7길 37","202511~202711","갱신","사용","20,000","200","연립다세대"
"709","경기도 성남시 분당구 분당동","61-4","0061","0004","하나빌라","월세","184.9500","202510","23","100,000","60","3","2000","예원로6번길 39","202603~202803","신규","-","","","연립다세대"
"710","경기도 성남시 분당구 정자동","29","0029","0000","느티마을선경","월세","164.8400","202510","23","10,000","280","1","1995","황새울로132번길 27","202602~202802","신규","-","","","연립다세대"
"711","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","월세","59.9300","202510","22","10,000","150","2","1995","미금일로 122","202511~202711","신규","-","","","연립다세대"
"712","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","57.6300","202510","22","33,500","0","3","1995","분당로263번길 67","-","-","-","","","연립다세대"
"713","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.8800","202510","22","42,000","0","3","1995","미금일로 122","202510~202710","갱신","사용","40,000","0","연립다세대"
"714","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","57.6300","202510","21","36,000","0","2","1995","분당로263번길 67","202512~202712","신규","-","","","연립다세대"
"715","경기도 성남시 분당구 구미동","117","0117","0000","벽산빌라","전세","198.1900","202510","21","70,000","0","1","1996","미금로 105","202510~202710","갱신","사용","67,000","0","연립다세대"
"716","경기도 성남시 분당구 궁내동","350-24","0350","0024","대지아트빌","전세","62.4650","202510","20","29,000","0","3","2002","궁내로 58","202511~202711","신규","-","","","연립다세대"
"717","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202510","20","30,000","0","3","1994","야탑로271번길 7","202510~202710","신규","-","","","연립다세대"
"718","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","월세","150.4200","202510","20","35,000","380","3","2009","서판교로 73","202511~202711","신규","-","","","연립다세대"
"719","경기도 성남시 분당구 구미동","22","0022","0000","까치마을건영빌라3단지","전세","59.9300","202510","20","42,000","0","2","1995","미금일로90번길 23","202511~202710","갱신","사용","40,000","0","연립다세대"
"720","경기도 성남시 분당구 백현동","403-4","0403","0004","백현힐캐슬","월세","59.8700","202510","19","5,000","120","3","2013","대왕판교로385번길 14-4","202511~202711","신규","-","","","연립다세대"
"721","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","전세","59.9500","202510","19","32,300","0","1","1995","벌말로30번길 32","202511~202711","갱신","사용","30,800","0","연립다세대"
"722","경기도 성남시 분당구 궁내동","343-51","0343","0051","리더스빌2","전세","62.2150","202510","18","28,600","0","2","2012","궁내로40번길 32","202511~202711","신규","-","","","연립다세대"
"723","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","월세","191.9400","202510","18","40,000","220","1","1994","금곡로 201","202601~202801","신규","-","","","연립다세대"
"724","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","월세","84.9653","202510","18","10,500","231","2","2023","판교대장로7길 37","202510~202710","갱신","사용","10,000","220","연립다세대"
"725","경기도 성남시 분당구 구미동","116","0116","0000","한양시티빌","월세","114.6000","202510","18","45,000","140","1","2001","미금로 111","202601~202801","신규","-","","","연립다세대"
"726","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을건영빌라","전세","164.9000","202510","18","85,000","0","3","1995","금곡로 39","202601~202801","신규","-","","","연립다세대"
"727","경기도 성남시 분당구 궁내동","340-3","0340","0003","블리시움Ⅱ","전세","57.5300","202510","18","47,000","0","3","2023","궁내로40번길 19-1","202511~202711","갱신","-","47,000","0","연립다세대"
"728","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202510","18","27,300","0","4","1994","야탑로271번길 7","202512~202712","갱신","사용","26,000","0","연립다세대"
"729","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","전세","57.9750","202510","18","30,000","0","2","1994","야탑로271번길 7","202511~202711","신규","-","","","연립다세대"
"730","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","전세","59.8800","202510","18","43,000","0","2","1995","미금일로 122","202511~202711","신규","-","","","연립다세대"
"731","경기도 성남시 분당구 구미동","22","0022","0000","까치마을건영빌라3단지","전세","59.9300","202510","17","46,500","0","2","1995","미금일로90번길 23","202512~202712","신규","-","","","연립다세대"
"732","경기도 성남시 분당구 궁내동","340-6","0340","0006","블리시움Ⅰ","전세","57.6700","202510","17","44,000","0","1","2023","궁내로40번길 19","202510~202710","갱신","-","47,000","0","연립다세대"
"733","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","전세","58.9500","202510","17","35,000","0","4","1995","분당로263번길 67","202512~202712","신규","-","","","연립다세대"
"734","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","전세","59.9300","202510","17","38,000","0","4","1994","장안로 67","202601~202801","신규","-","","","연립다세대"
"735","경기도 성남시 분당구 야탑동","270","0270","0000","매화마을화성빌리지","전세","84.8500","202510","17","45,000","0","1","1994","벌말로50번길 14","202511~202711","신규","-","","","연립다세대"
"736","경기도 성남시 분당구 궁내동","317-11","0317","0011","리더스빌","전세","82.6800","202510","16","29,000","0","2","2004","궁내로22번길 27","202512~202712","신규","-","","","연립다세대"
"737","경기도 성남시 분당구 야탑동","217","0217","0000","매화마을청구빌라","월세","84.9300","202510","16","10,000","190","2","1995","벌말로50번길 9","202511~202711","신규","-","","","연립다세대"
"738","경기도 성남시 분당구 궁내동","343-22","0343","0022","드림캐슬101동","전세","71.3000","202510","16","25,000","0","1","2003","궁내로 20","202511~202711","신규","-","","","연립다세대"
"739","경기도 성남시 분당구 구미동","280-1","0280","0001","한샘바흐하우스","전세","145.2349","202510","16","100,000","0","1","2020","구미로159번길 6","202603~202803","신규","-","","","연립다세대"
"740","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","월세","59.9400","202510","15","15,000","80","4","1994","벌말로50번길 27","202511~202711","갱신","-","15,000","75","연립다세대"
"741","경기도 성남시 분당구 궁내동","335","0335","0000","하이츠빌리지(106,107동)","월세","194.6720","202510","15","40,000","140","4","2001","궁내로40번길 11","202512~202712","신규","-","","","연립다세대"
"742","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","월세","57.9750","202510","15","10,000","65","1","1994","야탑로245번길 11","202512~202712","신규","-","","","연립다세대"
"743","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","월세","59.9400","202510","15","3,000","105","4","1994","벌말로50번길 27","202510~202710","갱신","-","3,000","100","연립다세대"
"744","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","전세","134.4400","202510","15","75,000","0","1","1995","미금로 114","202510~202710","신규","-","","","연립다세대"
