"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"6828","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","월세","70.6860","202512","06","10,000","160","14","1994","불정로 362","202602~202802","신규","-","","","아파트"
"6829","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","64.8000","202512","06","48,000","0","1","1992","중앙공원로 54","202602~202802","신규","-","","","아파트"
"6830","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","134.8700","202512","06","70,000","120","9","1991","중앙공원로 17","-","-","-","","","아파트"
"6831","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","전세","84.9500","202512","06","70,000","0","16","1992","중앙공원로 20","202602~202802","신규","-","","","아파트"
"6832","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","월세","134.0400","202512","06","20,000","255","8","1992","중앙공원로 54","202512~202712","갱신","사용","20,000","240","아파트"
"6833","경기도 성남시 분당구 서현동","307","0307","0000","효자촌(미래타운)","전세","134.6400","202512","06","68,000","0","21","1994","불정로386번길 10","202512~202712","갱신","사용","65,000","0","아파트"
"6834","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","전세","53.8200","202512","06","33,571","0","3","1994","불정로 362","-","-","-","","","아파트"
"6835","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","134.8700","202512","06","85,000","0","8","1991","중앙공원로 17","202603~202803","신규","-","","","아파트"
"6836","경기도 성남시 분당구 서현동","292","0292","0000","효자촌(임광)","전세","59.7300","202512","06","48,000","0","1","1992","불정로 397","202602~202802","신규","-","","","아파트"
"6837","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","전세","28.7100","202512","06","30,000","0","13","1991","중앙공원로 17","202602~202802","신규","-","","","아파트"
"6838","경기도 성남시 분당구 서현동","301","0301","0000","효자촌(삼환)","전세","84.1570","202512","06","65,000","0","1","1992","불정로 361","202602~202802","갱신","-","62,000","0","아파트"
"6839","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","220.8300","202512","06","85,000","15","7","1991","중앙공원로 17","202601~202801","갱신","사용","85,000","0","아파트"
"6840","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","220.8300","202512","06","85,000","15","7","1991","중앙공원로 17","-","-","-","","","아파트"
"6841","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","전세","129.7300","202512","06","74,500","0","5","1991","중앙공원로 20","202602~202802","신규","-","","","아파트"
"6842","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","전세","53.8200","202512","06","37,800","0","4","1994","불정로 362","202601~202801","갱신","-","36,000","0","아파트"
"6843","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","전세","53.8200","202512","06","33,571","0","3","1994","불정로 362","202602~202802","갱신","-","31,973","0","아파트"
"6844","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","220.8300","202512","06","65,000","160","7","1991","중앙공원로 17","202601~202801","갱신","사용","85,000","0","아파트"
"6845","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","월세","134.8700","202512","06","70,000","120","9","1991","중앙공원로 17","202603~202803","신규","-","","","아파트"
"6846","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","전세","35.2800","202512","05","25,000","0","11","1994","백현로 206","202602~202802","갱신","사용","24,000","0","아파트"
"6847","경기도 성남시 분당구 정자동","194","0194","0000","정든마을(7단지)(한진)","월세","49.5000","202512","05","20,000","125","5","1994","내정로 10","202601~202801","갱신","-","20,000","80","아파트"
"6848","경기도 성남시 분당구 정자동","110","0110","0000","한솔마을(1단지)(청구)","월세","49.3500","202512","05","10,000","110","11","1994","불정로 219","202601~202801","갱신","-","10,000","90","아파트"
"6849","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","전세","70.6800","202512","05","57,000","0","4","1993","장안로51번길 31","202602~202802","신규","-","","","아파트"
"6850","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","전세","74.1400","202512","05","60,000","0","10","1993","장미로 55","202602~202802","신규","-","","","아파트"
"6851","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.9600","202512","05","14,075","75","16","2009","판교원로 255","202601~202605","갱신","-","13,405","72","아파트"
"6852","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","월세","84.9505","202512","05","73,000","15","14","2009","서판교로 29","202602~202802","갱신","-","73,000","0","아파트"
"6853","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","월세","84.9505","202512","05","10,000","280","2","2009","서판교로 29","202602~202702","신규","-","","","아파트"
"6854","경기도 성남시 분당구 야탑동","162","0162","0000","목련마을(한일)","전세","50.8200","202512","05","31,500","0","5","1995","판교로 645","202601~202801","갱신","사용","30,000","0","아파트"
"6855","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","월세","101.7600","202512","05","40,000","110","8","1992","야탑로 20","202601~202801","갱신","-","40,000","100","아파트"
"6856","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","전세","51.8400","202512","05","48,000","0","8","1992","야탑로 20","202512~202712","갱신","사용","46,500","0","아파트"
"6857","경기도 성남시 분당구 야탑동","147","0147","0000","목련마을SK","월세","59.9300","202512","05","3,000","130","2","1998","판교로743번길 7","202601~202801","신규","-","","","아파트"
"6858","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","월세","131.7300","202512","05","10,000","270","6","1993","장미로 55","202601~202801","신규","-","","","아파트"
"6859","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","전세","51.8400","202512","05","36,380","0","1","1992","야탑로 20","202602~202802","신규","-","","","아파트"
"6860","경기도 성남시 분당구 야탑동","215","0215","0000","매화마을공무원2","전세","58.7100","202512","05","38,000","0","14","1995","장미로 139","202603~202803","신규","-","","","아파트"
"6861","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","월세","59.5500","202512","05","36,000","70","4","1993","장미로 55","202602~202802","신규","-","","","아파트"
"6862","경기도 성남시 분당구 야탑동","211","0211","0000","매화마을(주공4)","전세","35.2800","202512","05","20,700","0","8","1993","장미로 193","202602~202802","갱신","사용","19,800","0","아파트"
"6863","경기도 성남시 분당구 야탑동","518","0518","0000","탑마을(주공)","전세","41.8500","202512","05","27,900","0","10","1993","매화로 12","202512~202712","갱신","-","26,600","0","아파트"
"6864","경기도 성남시 분당구 수내동","54","0054","0000","파크타운(삼익)","전세","101.8350","202512","05","88,400","0","3","1993","내정로166번길 42","202601~202801","갱신","사용","85,000","0","아파트"
"6865","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","전세","59.7800","202512","05","52,000","0","5","1992","백현로 265","202602~202802","갱신","-","47,000","0","아파트"
"6866","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","164.7900","202512","05","94,000","0","14","1991","중앙공원로 54","202601~202801","신규","-","","","아파트"
"6867","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","132.6000","202512","05","90,000","0","15","1991","중앙공원로 54","202601~202801","갱신","사용","90,000","0","아파트"
"6868","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","164.7900","202512","05","94,000","0","14","1991","중앙공원로 54","202601~202801","신규","-","","","아파트"
"6869","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","전세","64.8000","202512","05","57,750","0","3","1991","중앙공원로 54","202601~202801","갱신","사용","55,000","0","아파트"
"6870","경기도 성남시 분당구 서현동","87","0087","0000","시범한신","월세","84.6900","202512","05","20,000","135","1","1991","중앙공원로 53","202602~202802","갱신","사용","20,000","130","아파트"
"6871","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","전세","129.7300","202512","05","82,000","0","4","1991","중앙공원로 20","202602~202802","신규","-","","","아파트"
"6872","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","월세","59.9950","202512","05","30,000","55","2","1991","중앙공원로 53","202601~202801","갱신","-","40,000","14","아파트"
"6873","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","전세","133.2950","202512","05","95,000","0","2","1991","중앙공원로 53","202602~202802","신규","-","","","아파트"
"6874","경기도 성남시 분당구 서현동","92","0092","0000","시범현대","전세","129.5600","202512","05","85,000","0","14","1991","중앙공원로 20","202601~202801","신규","-","","","아파트"
"6875","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.9600","202512","05","14,075","75","16","2009","판교원로 255","202601~202607","갱신","-","13,405","72","아파트"
"6876","경기도 성남시 분당구 이매동","140","0140","0000","아름마을(풍림)","전세","134.2200","202512","05","84,000","0","4","1993","탄천로 35","202601~202801","갱신","사용","80,000","0","아파트"
"6877","경기도 성남시 분당구 이매동","116","0116","0000","이매촌(성지)","월세","101.9100","202512","05","10,000","280","5","1992","이매로 54","202603~202803","신규","-","","","아파트"
"6878","경기도 성남시 분당구 이매동","116","0116","0000","이매촌(성지)","월세","101.9100","202512","05","10,000","280","5","1992","이매로 54","202603~202803","신규","-","","","아파트"
"6879","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","84.9000","202512","05","70,000","0","18","1993","서현로 181","202602~202802","신규","-","","","아파트"
"6880","경기도 성남시 분당구 이매동","116","0116","0000","이매촌(성지)","월세","101.9100","202512","05","10,000","280","5","1992","이매로 54","202603~202803","신규","-","","","아파트"
"6881","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","전세","133.8200","202512","05","113,000","0","11","1992","수내로 74","202602~202802","갱신","-","117,000","0","아파트"
"6882","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","월세","164.2500","202512","05","60,000","250","25","1993","수내로 74","202601~202801","갱신","-","60,000","200","아파트"
"6883","경기도 성남시 분당구 야탑동","162","0162","0000","목련마을(한일)","전세","50.8200","202512","05","31,500","0","5","1995","판교로 645","-","-","-","","","아파트"
"6884","경기도 성남시 분당구 야탑동","205","0205","0000","매화마을(주공3)","전세","38.3400","202512","05","29,500","0","2","1993","양현로 507","202604~202804","신규","-","","","아파트"
"6885","경기도 성남시 분당구 정자동","181","0181","0000","상록마을(임광)","전세","67.4350","202512","05","56,600","0","2","1995","정자일로 80","202601~202801","갱신","사용","54,100","0","아파트"
"6886","경기도 성남시 분당구 정자동","180","0180","0000","미켈란쉐르빌","월세","23.5100","202512","05","1,000","90","6","2003","정자일로 100","202512~202712","신규","-","","","아파트"
"6887","경기도 성남시 분당구 정자동","197","0197","0000","정든마을(4단지)(우성)","월세","129.7200","202512","05","70,000","30","8","1995","정자로 144","202602~202802","신규","-","","","아파트"
"6888","경기도 성남시 분당구 정자동","110","0110","0000","한솔마을(1단지)(청구)","전세","49.3500","202512","05","32,300","0","9","1994","불정로 219","202601~202801","신규","-","","","아파트"
"6889","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(선경)","전세","84.7900","202512","05","73,500","0","20","1995","미금일로 58","202512~202712","갱신","사용","70,000","0","아파트"
"6890","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","전세","59.8400","202512","05","65,000","0","1","2009","동판교로 226","202512~202712","신규","-","","","아파트"
"6891","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","월세","84.7200","202512","05","20,000","210","19","2010","판교원로82번길 30","202602~202802","신규","-","","","아파트"
"6892","경기도 성남시 분당구 운중동","921","0921","0000","산운마을12단지판교센트럴포레와이시티","전세","59.8400","202512","05","52,000","0","17","2009","판교원로 46","202601~202801","신규","-","","","아파트"
"6893","경기도 성남시 분당구 운중동","989","0989","0000","산운마을5단지(한성필하우스)","월세","84.8205","202512","05","5,000","150","6","2009","산운로 97","202512~202712","신규","-","","","아파트"
"6894","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","전세","101.6700","202512","05","74,000","0","28","2010","판교원로82번길 30","202512~202712","갱신","-","73,000","0","아파트"
"6895","경기도 성남시 분당구 대장동","623","623","0000","판교풍경채어바니티(7단지)","전세","84.9730","202512","05","70,000","0","3","2021","판교대장로 77","202602~202802","신규","-","","","아파트"
"6896","경기도 성남시 분당구 백현동","556","0556","0000","백현마을7단지(주공)","전세","84.7000","202512","05","88,000","0","1","2009","판교역로 98","202603~202803","갱신","-","80,000","0","아파트"
"6897","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","전세","84.9800","202512","05","89,250","0","7","2009","판교역로 102","202512~202712","갱신","사용","85,000","0","아파트"
"6898","경기도 성남시 분당구 백현동","556","0556","0000","백현마을7단지(주공)","월세","84.7000","202512","05","10,000","380","3","2009","판교역로 98","202601~202801","신규","-","","","아파트"
"6899","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","전세","84.9530","202512","05","75,000","0","3","2021","판교백현로 38","202512~202712","갱신","사용","72,000","0","아파트"
"6900","경기도 성남시 분당구 삼평동","705","0705","0000","봇들마을1단지(판교신미주)","전세","82.7940","202512","05","70,000","0","7","2009","동판교로 275","202512~202712","갱신","사용","70,000","0","아파트"
"6901","경기도 성남시 분당구 대장동","636","0636","0000","판교해링턴플레이스","월세","55.9800","202512","05","18,000","160","17","2024","판교대장로5길 70","202603~202803","신규","-","","","아파트"
"6902","경기도 성남시 분당구 대장동","642","642","0000","판교풍경채어바니티(5단지)","전세","84.9730","202512","05","80,000","0","13","2021","판교대장로5길 20","202602~202802","신규","-","","","아파트"
"6903","경기도 성남시 분당구 금곡동","141","0141","0000","청솔마을(대원)","전세","101.6700","202512","05","78,000","0","5","1994","미금로 215","202512~202712","갱신","사용","76,000","0","아파트"
"6904","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","전세","84.2822","202512","05","75,000","0","12","2009","판교로 393","202602~202802","신규","-","","","아파트"
"6905","경기도 성남시 분당구 운중동","956","0956","0000","산운마을8단지(부영사랑으로)","월세","81.0190","202512","05","37,680","70","10","2008","산운로 98","202512~202712","갱신","-","35,000","70","아파트"
"6906","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","전세","84.6000","202512","05","63,000","0","15","1995","정자일로 46","202601~202801","갱신","사용","60,000","0","아파트"
"6907","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","월세","84.9746","202512","05","40,000","135","11","2021","판교백현로 38","202512~202710","갱신","-","40,000","120","아파트"
"6908","경기도 성남시 분당구 구미동","63","0063","0000","까치마을(4단지)(롯데)","전세","51.3200","202512","05","43,000","0","5","1995","미금일로 58","202601~202801","신규","-","","","아파트"
"6909","경기도 성남시 분당구 구미동","225","0225","0000","무지개(6단지)(건영)","전세","161.2300","202512","05","78,750","0","13","1995","구미로 115","202601~202801","갱신","사용","75,000","0","아파트"
"6910","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","전세","127.1700","202512","05","68,000","0","23","1996","미금로 23","202512~202712","갱신","-","63,000","0","아파트"
"6911","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","월세","58.7100","202512","04","5,000","165","12","1995","금곡로 263","202602~202802","신규","-","","","아파트"
"6912","경기도 성남시 분당구 운중동","916","0916","0000","산운마을14단지(경남아너스빌)","전세","115.5300","202512","04","80,000","0","14","2009","판교원로82번길 60","202512~202712","신규","-","","","아파트"
"6913","경기도 성남시 분당구 운중동","956","0956","0000","산운마을8단지(부영사랑으로)","전세","81.0190","202512","04","70,000","0","9","2008","산운로 98","202602~202802","신규","-","","","아파트"
"6914","경기도 성남시 분당구 운중동","988","0988","0000","산운마을6단지(신동아파밀리에)","전세","118.6400","202512","04","105,000","0","14","2009","산운로 121","202602~202802","갱신","사용","100,000","0","아파트"
"6915","경기도 성남시 분당구 운중동","899","0899","0000","산운마을4단지(리가)","월세","84.8536","202512","04","10,000","230","22","2009","판교원로 7","202602~202802","신규","-","","","아파트"
"6916","경기도 성남시 분당구 운중동","988","0988","0000","산운마을6단지(신동아파밀리에)","월세","101.0600","202512","04","50,000","110","1","2009","산운로 121","202602~202802","신규","-","","","아파트"
"6917","경기도 성남시 분당구 구미동","66","0066","0000","까치마을(3단지)(신원)","전세","130.8300","202512","04","90,000","0","4","1995","미금로 177","202602~202802","갱신","-","73,500","0","아파트"
"6918","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","전세","47.5200","202512","04","35,000","0","10","1995","미금로 23","202512~202612","신규","-","","","아파트"
"6919","경기도 성남시 분당구 구미동","66","0066","0000","까치마을(3단지)(신원)","전세","130.8300","202512","04","90,000","0","5","1995","미금로 177","202512~202712","갱신","-","85,000","0","아파트"
"6920","경기도 성남시 분당구 백현동","530","0530","0000","판교알파리움2단지","전세","96.8150","202512","04","125,000","0","12","2015","판교역로 145","202602~202802","갱신","-","115,000","0","아파트"
"6921","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","월세","84.9800","202512","04","10,000","240","1","2009","동판교로 226","202601~202801","갱신","-","30,000","150","아파트"
"6922","경기도 성남시 분당구 삼평동","728","0728","0000","봇들마을6단지(주공)임대","월세","46.9800","202512","04","5,563","28","2","2011","동판교로 212","202601~202712","갱신","-","4,663","33","아파트"
"6923","경기도 성남시 분당구 삼평동","700","0700","0000","성남판교경기행복주택","월세","16.3900","202512","04","5,312","8","2","2020","판교로319번길 14","202602~202801","갱신","-","5,512","8","아파트"
"6924","경기도 성남시 분당구 삼평동","738","0738","0000","봇들마을7단지","전세","84.5000","202512","04","105,000","0","10","2009","동판교로 155","202602~202802","신규","-","","","아파트"
"6925","경기도 성남시 분당구 백현동","554","0554","0000","백현마을5단지(주공)","월세","84.7000","202512","04","35,000","200","12","2009","판교역로 102","202602~202802","갱신","사용","35,000","190","아파트"
"6926","경기도 성남시 분당구 백현동","555","0555","0000","백현마을6단지(주공)","전세","74.4500","202512","04","92,000","0","17","2009","판교역로 100","202602~202802","신규","-","","","아파트"
"6927","경기도 성남시 분당구 백현동","608","0608","0000","THESHARP판교퍼스트파크","전세","84.9530","202512","04","73,000","0","2","2021","판교백현로 38","202602~202802","신규","-","","","아파트"
"6928","경기도 성남시 분당구 백현동","542","0542","0000","판교푸르지오그랑블","월세","117.5193","202512","04","65,000","350","7","2011","동판교로 123","202512~202712","갱신","-","63,000","260","아파트"
"6929","경기도 성남시 분당구 금곡동","192","0192","0000","두산위브트레지움","전세","121.4500","202512","04","94,500","0","16","2003","정자일로 55","202601~202801","갱신","사용","90,000","0","아파트"
"6930","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","월세","36.5400","202512","04","15,000","55","2","1995","미금로 216","202601~202801","신규","-","","","아파트"
"6931","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","전세","84.6000","202512","04","68,000","0","16","1995","정자일로 46","202602~202802","신규","-","","","아파트"
"6932","경기도 성남시 분당구 금곡동","192","0192","0000","두산위브트레지움","전세","121.4500","202512","04","94,500","0","16","2003","정자일로 55","202601~202801","갱신","사용","90,000","0","아파트"
"6933","경기도 성남시 분당구 금곡동","133","0133","0000","청솔마을(주공9단지)","전세","36.5400","202512","04","35,000","0","5","1995","미금로 216","202601~202801","신규","-","","","아파트"
"6934","경기도 성남시 분당구 금곡동","125","0125","0000","청솔마을(공무원)","월세","58.7100","202512","04","5,000","165","12","1995","금곡로 263","202602~202802","신규","-","","","아파트"
"6935","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.8700","202512","04","29,790","29","8","2009","판교원로 255","202603~202803","갱신","-","32,425","19","아파트"
"6936","경기도 성남시 분당구 판교동","585","0585","0000","판교원마을9단지(한림풀에버)","전세","84.9505","202512","04","85,000","0","15","2009","서판교로 29","202602~202802","신규","-","","","아파트"
"6937","경기도 성남시 분당구 판교동","637","0637","0000","판교원마을7단지(모아미래도)","월세","80.2100","202512","04","10,000","280","14","2009","판교원로 237","202512~202712","신규","-","","","아파트"
"6938","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.9600","202512","04","23,459","54","18","2009","판교원로 255","202603~202803","갱신","-","22,342","51","아파트"
"6939","경기도 성남시 분당구 판교동","634","0634","0000","판교원마을5단지(푸르지오)","전세","101.0600","202512","04","93,000","0","11","2009","판교원로 207","202512~202708","신규","-","","","아파트"
"6940","경기도 성남시 분당구 수내동","29","0029","0000","양지마을(6단지)(한양603동)","전세","59.7600","202512","04","45,000","0","16","1993","내정로173번길 11","202602~202802","갱신","사용","45,000","0","아파트"
"6941","경기도 성남시 분당구 수내동","52","0052","0000","파크타운(서안)","전세","84.7800","202512","04","66,000","0","23","1993","내정로174번길 42","202601~202801","갱신","사용","66,000","0","아파트"
"6942","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","35.1000","202512","04","35,000","0","10","1993","내정로165번길 35","202601~202801","신규","-","","","아파트"
"6943","경기도 성남시 분당구 수내동","32","0032","0000","양지마을(6단지)(금호,청구)","전세","59.9400","202512","04","57,000","0","20","1993","내정로165번길 38","202602~202802","신규","-","","","아파트"
"6944","경기도 성남시 분당구 수내동","36","0036","0000","양지마을(2단지)(청구)","전세","134.8000","202512","04","110,000","0","4","1992","내정로 185","202601~202801","갱신","사용","105,000","0","아파트"
"6945","경기도 성남시 분당구 수내동","32","0032","0000","양지마을(6단지)(금호,청구)","전세","65.0930","202512","04","57,500","0","5","1992","내정로165번길 38","202601~202801","갱신","-","55,000","0","아파트"
"6946","경기도 성남시 분당구 수내동","24","0024","0000","양지마을(5단지)(한양501-514)","전세","35.1000","202512","04","35,000","0","10","1993","내정로165번길 35","202601~202801","신규","-","","","아파트"
"6947","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","84.9000","202512","04","67,500","0","22","1993","서현로 181","202603~202803","신규","-","","","아파트"
"6948","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","전세","127.8300","202512","04","70,000","0","11","1994","양현로 220","202602~202802","갱신","사용","67,000","0","아파트"
"6949","경기도 성남시 분당구 이매동","140","0140","0000","아름마을(풍림)","전세","59.5500","202512","04","42,500","0","8","1993","탄천로 35","202601~202801","신규","-","","","아파트"
"6950","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","84.9000","202512","04","72,000","0","22","1993","서현로 181","202602~202802","신규","-","","","아파트"
"6951","경기도 성남시 분당구 판교동","622","0622","0000","판교원마을1단지(파라곤)","전세","101.0600","202512","04","76,600","0","5","2009","판교로 50","202601~202801","갱신","사용","73,000","0","아파트"
"6952","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","월세","84.9000","202512","04","20,000","160","16","1993","서현로 181","202601~202801","갱신","사용","20,000","150","아파트"
"6953","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","84.9000","202512","04","72,000","0","22","1993","서현로 181","202602~202802","신규","-","","","아파트"
"6954","경기도 성남시 분당구 정자동","121","0121","0000","상록마을(우성)1","전세","129.7200","202512","04","95,000","0","12","1995","내정로 55","202602~202802","갱신","-","90,000","0","아파트"
"6955","경기도 성남시 분당구 정자동","200","0200","0000","정든마을(1단지)(동아)","전세","101.9900","202512","04","77,000","0","2","1995","불정로 141","202601~202801","신규","-","","","아파트"
"6956","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","전세","244.4900","202512","04","210,000","0","18","2003","성남대로 449","202602~202802","신규","-","","","아파트"
"6957","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","전세","37.6700","202512","04","32,550","0","15","1995","내정로 54","-","-","-","","","아파트"
"6958","경기도 성남시 분당구 판교동","622","0622","0000","판교원마을1단지(파라곤)","전세","101.0600","202512","04","73,600","0","1","2009","판교로 50","202512~202712","갱신","-","73,600","0","아파트"
"6959","경기도 성남시 분당구 야탑동","211","0211","0000","매화마을(주공4)","월세","35.2800","202512","04","3,000","90","8","1993","장미로 193","202603~202803","신규","-","","","아파트"
"6960","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","월세","70.5600","202512","04","35,000","75","9","1993","장미로 55","202602~202802","갱신","-","35,000","57","아파트"
"6961","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","전세","59.9950","202512","04","44,000","0","1","1991","중앙공원로 53","202601~202801","갱신","사용","44,000","0","아파트"
"6962","경기도 성남시 분당구 서현동","299","0299","0000","효자촌(현대)","월세","128.0400","202512","04","38,750","150","19","1993","분당로201번길 17","202512~202712","갱신","-","35,000","150","아파트"
"6963","경기도 성남시 분당구 서현동","96","0096","0000","시범우성","월세","64.8000","202512","04","34,000","80","9","1992","중앙공원로 54","202601~202801","신규","-","","","아파트"
"6964","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(화성)","전세","84.6960","202512","04","70,000","0","16","1994","불정로 362","202603~202803","신규","-","","","아파트"
"6965","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.9600","202512","04","26,296","77","9","2009","판교원로 255","202604~202804","갱신","-","10,017","134","아파트"
"6966","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","전세","84.8700","202512","04","52,593","0","11","2009","판교원로 255","202601~202801","갱신","-","50,089","0","아파트"
"6967","경기도 성남시 분당구 판교동","638","0638","0000","판교원마을8단지(상록)임대","월세","84.8700","202512","04","29,790","29","9","2009","판교원로 255","202602~202702","갱신","-","40,532","0","아파트"
"6968","경기도 성남시 분당구 이매동","122","0122","0000","이매촌(금강)","전세","84.4200","202512","03","63,000","0","2","1992","서현로 177","-","-","-","","","아파트"
"6969","경기도 성남시 분당구 이매동","142","0142","0000","아름마을(선경)","전세","83.5800","202512","03","60,000","0","5","1993","이매로 11","202601~202801","신규","-","","","아파트"
"6970","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","전세","50.1000","202512","03","48,000","0","7","1992","서현로 181","202512~202712","갱신","-","44,000","0","아파트"
"6971","경기도 성남시 분당구 이매동","117","0117","0000","이매촌(동신3)","전세","59.4900","202512","03","50,000","0","1","1992","양현로94번길 28","202602~202802","신규","-","","","아파트"
"6972","경기도 성남시 분당구 이매동","123","0123","0000","이매촌(청구)","월세","190.4800","202512","03","75,000","80","1","1992","양현로94번길 29","202602~202802","신규","-","","","아파트"
"6973","경기도 성남시 분당구 판교동","629","0629","0000","판교원마을3단지(푸르지오)","월세","101.2700","202512","03","45,000","140","1","2009","판교로 20","202512~202712","갱신","사용","45,000","140","아파트"
"6974","경기도 성남시 분당구 판교동","635","0635","0000","판교원마을6단지(판교대광로제비앙)","월세","58.1400","202512","03","37,000","90","4","2009","판교원로 209","202602~202802","신규","-","","","아파트"
