"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4796","경기도 성남시 수정구 복정동","6**","12m미만","49.00","월세","202509","29","2,000","80","2002","복정로32번길","202510~202710","신규","-","","","단독다가구"
"4797","경기도 성남시 수정구 복정동","7**","12m미만","60.00","월세","202509","29","5,000","51","2003","성남대로1390번길","202511~202711","신규","-","","","단독다가구"
"4798","경기도 성남시 수정구 태평동","3***","12m미만","33.00","월세","202509","29","1,000","35","1989","남문로60번길","202510~202710","신규","-","","","단독다가구"
"4799","경기도 성남시 수정구 태평동","4*","8m미만","34.33","전세","202509","29","10,000","0","1991","태평로126번길","202510~202710","신규","-","","","단독다가구"
"4800","경기도 성남시 수정구 태평동","1***","8m미만","32.05","전세","202509","29","10,000","0","1987","남문로107번길","202511~202711","신규","-","","","단독다가구"
"4801","경기도 성남시 수정구 태평동","1***","8m미만","34.70","전세","202509","29","11,000","0","1986","탄리로132번길","202511~202711","신규","-","","","단독다가구"
"4802","경기도 성남시 수정구 태평동","9**","8m미만","27.98","전세","202509","29","8,400","0","1988","탄리로132번길","202511~202711","신규","-","","","단독다가구"
"4803","경기도 성남시 수정구 태평동","5***","8m미만","36.00","월세","202509","29","4,800","75","1986","남문로17번길","202509~202709","신규","-","","","단독다가구"
"4804","경기도 성남시 수정구 태평동","4***","25m미만","45.00","전세","202509","29","9,000","0","1994","남문로43번길","202511~202711","신규","-","","","단독다가구"
"4805","경기도 성남시 수정구 태평동","6***","8m미만","34.83","월세","202509","29","3,000","55","1989","수정북로11번길","202601~202712","신규","-","","","단독다가구"
"4806","경기도 성남시 수정구 태평동","3***","12m미만","50.00","월세","202509","29","3,308","47","1989","탄리로96번길","202509~202709","갱신","-","3,150","45","단독다가구"
"4807","경기도 성남시 수정구 오야동","2**","8m미만","33.00","전세","202509","29","30,000","0","1985","오야로","202510~202710","신규","-","","","단독다가구"
"4808","경기도 성남시 수정구 신흥동","2***","8m미만","53.82","월세","202509","29","2,000","63","1988","산성대로283번길","202510~202710","갱신","-","2,000","58","단독다가구"
"4809","경기도 성남시 수정구 수진동","2***","8m미만","54.74","전세","202509","29","15,000","0","2001","산성대로149번길","202510~202710","갱신","-","15,000","0","단독다가구"
"4810","경기도 성남시 수정구 수진동","1**","8m미만","20.00","월세","202509","29","200","20","1993","수정남로50번길","202509~202709","신규","-","","","단독다가구"
"4811","경기도 성남시 수정구 수진동","3***","8m미만","21.00","월세","202509","29","300","30","1990","수정로74번길","202510~202710","신규","-","","","단독다가구"
"4812","경기도 성남시 수정구 수진동","5**","8m미만","37.29","전세","202509","29","9,000","0","1978","수정남로66번길","202510~202710","갱신","-","9,000","0","단독다가구"
"4813","경기도 성남시 수정구 수진동","3***","8m미만","29.00","전세","202509","29","8,000","0","1990","수정남로24번길","202510~202703","신규","-","","","단독다가구"
"4814","경기도 성남시 수정구 창곡동","5**","12m미만","60.00","전세","202509","29","30,000","0","2016","위례순환로4길","202510~202710","갱신","사용","30,000","0","단독다가구"
"4815","경기도 성남시 수정구 창곡동","5**","25m미만","57.00","월세","202509","29","3,000","150","2016","위례서일로1길","202511~202711","신규","-","","","단독다가구"
"4816","경기도 성남시 수정구 수진동","2***","8m미만","44.00","전세","202509","28","9,220","0","1993","산성대로157번길","-","-","-","","","단독다가구"
"4817","경기도 성남시 수정구 태평동","3***","8m미만","44.00","월세","202509","28","500","40","1989","남문로52번길","202510~202710","신규","-","","","단독다가구"
"4818","경기도 성남시 수정구 고등동","5**","25m미만","41.55","월세","202509","28","3,000","140","2019","고등로4길","202510~202710","신규","-","","","단독다가구"
"4819","경기도 성남시 수정구 단대동","1**","8m미만","60.48","전세","202509","28","20,000","0","2006","희망로466번길","202511~202711","신규","-","","","단독다가구"
"4820","경기도 성남시 수정구 단대동","1**","8m미만","60.48","전세","202509","28","20,000","0","2006","희망로466번길","202511~202711","신규","-","","","단독다가구"
"4821","경기도 성남시 수정구 수진동","3***","8m미만","41.44","월세","202509","27","10,000","20","1991","성남대로1210번길","202511~202711","신규","-","","","단독다가구"
"4822","경기도 성남시 수정구 신흥동","5***","12m미만","29.27","월세","202509","27","490","48","1977","수정남로98번길","202510~202710","신규","-","","","단독다가구"
"4823","경기도 성남시 수정구 수진동","3***","8m미만","19.00","월세","202509","27","1,000","55","1993","제일로147번길","202511~202711","신규","-","","","단독다가구"
"4824","경기도 성남시 수정구 고등동","5**","12m미만","37.23","월세","202509","27","15,000","50","2020","고등로2길","202512~202712","신규","-","","","단독다가구"
"4825","경기도 성남시 수정구 수진동","3***","8m미만","22.49","월세","202509","27","300","35","1994","성남대로1194번길","202509~202709","신규","-","","","단독다가구"
"4826","경기도 성남시 수정구 복정동","6**","12m미만","50.00","월세","202509","27","2,000","80","2004","복정로106번길","202510~202710","신규","-","","","단독다가구"
"4827","경기도 성남시 수정구 양지동","4*","8m미만","53.73","월세","202509","27","9,000","30","1988","산성대로581번길","202509~202709","갱신","-","15,000","0","단독다가구"
"4828","경기도 성남시 수정구 양지동","4**","12m미만","33.00","월세","202509","27","1,000","35","2002","양지로35번길","202510~202710","신규","-","","","단독다가구"
"4829","경기도 성남시 수정구 양지동","4**","8m미만","20.00","월세","202509","27","500","32","2001","양지로39번길","202510~202710","신규","-","","","단독다가구"
"4830","경기도 성남시 수정구 태평동","6***","8m미만","70.62","월세","202509","27","1,500","85","1987","수정북로7번길","202511~202711","신규","-","","","단독다가구"
"4831","경기도 성남시 수정구 신흥동","3***","8m미만","39.78","월세","202509","27","1,000","50","1990","수정남로150번길","202511~202710","신규","-","","","단독다가구"
"4832","경기도 성남시 수정구 신흥동","2***","8m미만","44.66","전세","202509","27","10,500","0","2007","산성대로295번길","202511~202711","갱신","-","10,000","0","단독다가구"
"4833","경기도 성남시 수정구 수진동","1***","8m미만","29.40","전세","202509","27","8,000","0","1972","수정남로54번길","202509~202709","갱신","-","8,000","0","단독다가구"
"4834","경기도 성남시 수정구 복정동","7**","12m미만","57.76","전세","202509","27","30,000","0","2025","성남대로1390번길","202509~202709","신규","-","","","단독다가구"
"4835","경기도 성남시 수정구 복정동","6**","25m미만","25.00","월세","202509","27","1,000","50","2002","복정로","202510~202710","신규","-","","","단독다가구"
"4836","경기도 성남시 수정구 태평동","2**","25m미만","43.84","전세","202509","27","11,500","0","1987","태평로","202510~202710","신규","-","","","단독다가구"
"4837","경기도 성남시 수정구 태평동","5**","8m미만","32.98","전세","202509","27","9,800","0","1985","태평로74번길","202511~202711","신규","-","","","단독다가구"
"4838","경기도 성남시 수정구 태평동","4**","8m미만","36.90","전세","202509","27","10,000","0","1990","시민로257번길","202511~202711","신규","-","","","단독다가구"
"4839","경기도 성남시 수정구 태평동","7***","8m미만","37.00","월세","202509","27","1,000","55","1989","시민로197번길","202510~202710","신규","-","","","단독다가구"
"4840","경기도 성남시 수정구 태평동","3***","12m미만","54.27","월세","202509","27","10,000","50","1988","탄리로95번길","202511~202711","신규","-","","","단독다가구"
"4841","경기도 성남시 수정구 태평동","7***","8m미만","55.37","월세","202509","27","13,000","50","1983","모란로133번길","202511~202711","신규","-","","","단독다가구"
"4842","경기도 성남시 수정구 수진동","3***","8m미만","19.00","월세","202509","27","2,000","50","1993","제일로147번길","202511~202711","신규","-","","","단독다가구"
"4843","경기도 성남시 수정구 시흥동","1**","8m미만","45.00","월세","202509","27","3,000","80","","대왕판교로972번길","202510~202710","신규","-","","","단독다가구"
"4844","경기도 성남시 수정구 창곡동","5**","25m미만","53.70","월세","202509","27","5,000","140","2015","위례서일로1길","202511~202711","신규","-","","","단독다가구"
"4845","경기도 성남시 수정구 창곡동","5**","25m미만","45.00","전세","202509","27","30,000","0","2016","위례서일로1길","-","-","-","","","단독다가구"
"4846","경기도 성남시 수정구 복정동","6**","12m미만","33.00","전세","202509","27","12,000","0","2005","성남대로1480번길","202510~202710","신규","-","","","단독다가구"
"4847","경기도 성남시 수정구 태평동","4***","8m미만","41.00","전세","202509","27","10,000","0","1990","태평로22번길","202512~202712","신규","-","","","단독다가구"
"4848","경기도 성남시 수정구 태평동","6***","8m미만","21.00","월세","202509","27","300","26","1980","제일로179번길","202510~202610","신규","-","","","단독다가구"
"4849","경기도 성남시 수정구 태평동","7***","8m미만","20.01","월세","202509","27","1,000","40","1996","시민로215번길","202510~202710","신규","-","","","단독다가구"
"4850","경기도 성남시 수정구 복정동","7**","12m미만","17.00","월세","202509","27","500","30","","성남대로1390번길","202509~202709","신규","-","","","단독다가구"
"4851","경기도 성남시 수정구 복정동","6**","25m미만","27.00","월세","202509","27","1,000","60","2003","성남대로1416번길","202510~202710","신규","-","","","단독다가구"
"4852","경기도 성남시 수정구 복정동","6**","12m미만","46.00","전세","202509","27","17,000","0","2006","헌릉로890번길","202510~202710","신규","-","","","단독다가구"
"4853","경기도 성남시 수정구 복정동","6**","25m미만","27.00","월세","202509","27","1,000","60","2003","성남대로1416번길","-","-","-","","","단독다가구"
"4854","경기도 성남시 수정구 복정동","6**","12m미만","25.00","월세","202509","27","1,000","50","2003","복정로106번길","202509~202709","갱신","-","1,000","45","단독다가구"
"4855","경기도 성남시 수정구 복정동","6**","12m미만","83.00","월세","202509","27","12,000","63","2008","복정로106번길","202510~202710","신규","-","","","단독다가구"
"4856","경기도 성남시 수정구 복정동","7**","25m미만","48.00","전세","202509","27","18,000","0","2002","복정로","202511~202711","신규","-","","","단독다가구"
"4857","경기도 성남시 수정구 복정동","6**","12m미만","26.00","월세","202509","27","2,000","46","2012","성남대로1542번길","202511~202711","신규","-","","","단독다가구"
"4858","경기도 성남시 수정구 복정동","6**","12m미만","55.00","전세","202509","27","21,700","0","2006","복정로84번길","202510~202710","신규","-","","","단독다가구"
"4859","경기도 성남시 수정구 복정동","6**","12m미만","26.00","월세","202509","27","2,000","46","2012","성남대로1542번길","-","-","-","","","단독다가구"
"4860","경기도 성남시 수정구 수진동","3***","8m미만","15.00","전세","202509","27","5,000","0","2007","성남대로1210번길","202509~202709","신규","-","","","단독다가구"
"4861","경기도 성남시 수정구 고등동","6**","12m미만","47.51","월세","202509","27","10,000","90","2020","청계산로4길","202511~202711","신규","-","","","단독다가구"
"4862","경기도 성남시 수정구 태평동","3**","25m미만","44.52","전세","202509","26","13,000","0","1991","태평로","202510~202710","신규","-","","","단독다가구"
"4863","경기도 성남시 수정구 수진동","1***","8m미만","67.80","전세","202509","26","10,000","0","1991","수정남로46번길","202509~202709","신규","-","","","단독다가구"
"4864","경기도 성남시 수정구 수진동","2***","8m미만","37.54","전세","202509","26","7,000","0","1987","산성대로157번길","202510~202710","신규","-","","","단독다가구"
"4865","경기도 성남시 수정구 수진동","2***","8m미만","38.00","전세","202509","26","10,080","0","1989","산성대로157번길","-","-","-","","","단독다가구"
"4866","경기도 성남시 수정구 수진동","5**","8m미만","25.00","월세","202509","26","500","30","1991","수정남로66번길","202511~202710","신규","-","","","단독다가구"
"4867","경기도 성남시 수정구 태평동","3***","8m미만","78.40","전세","202509","26","22,000","0","1997","남문로52번길","202511~202711","신규","-","","","단독다가구"
"4868","경기도 성남시 수정구 사송동","5**","8m미만","79.00","월세","202509","26","15,000","30","","설개로","202510~202710","갱신","사용","15,000","30","단독다가구"
"4869","경기도 성남시 수정구 태평동","6***","8m미만","46.46","월세","202509","26","500","60","1990","모란로78번길","202510~202710","신규","-","","","단독다가구"
"4870","경기도 성남시 수정구 태평동","8**","8m미만","26.94","전세","202509","26","9,000","0","1993","탄리로146번길","202511~202711","신규","-","","","단독다가구"
"4871","경기도 성남시 수정구 태평동","6***","8m미만","38.60","월세","202509","26","500","50","1989","수정북로11번길","202510~202710","신규","-","","","단독다가구"
"4872","경기도 성남시 수정구 고등동","6**","12m미만","55.01","월세","202509","26","3,000","135","2022","청계산로4길","202511~202711","신규","-","","","단독다가구"
"4873","경기도 성남시 수정구 신흥동","3***","8m미만","40.66","전세","202509","26","6,500","0","1972","수정남로152번길","202510~202710","신규","-","","","단독다가구"
"4874","경기도 성남시 수정구 사송동","5**","8m미만","79.00","월세","202509","26","12,000","40","1997","설개로","202510~202710","갱신","사용","12,000","30","단독다가구"
"4875","경기도 성남시 수정구 창곡동","5**","12m미만","49.52","월세","202509","26","20,000","40","2015","위례서일로3길","202510~202710","갱신","-","20,000","30","단독다가구"
"4876","경기도 성남시 수정구 복정동","6**","12m미만","56.10","월세","202509","26","15,000","15","2007","복정로118번길","202510~202710","신규","-","","","단독다가구"
"4877","경기도 성남시 수정구 복정동","6**","25m미만","30.00","월세","202509","26","1,000","60","","성남대로1416번길","202510~202704","신규","-","","","단독다가구"
"4878","경기도 성남시 수정구 복정동","6**","12m미만","33.00","월세","202509","26","1,000","50","2004","헌릉로890번길","202511~202711","신규","-","","","단독다가구"
"4879","경기도 성남시 수정구 태평동","2***","8m미만","38.77","월세","202509","26","500","30","1991","공원로439번길","202511~202711","신규","-","","","단독다가구"
"4880","경기도 성남시 수정구 태평동","5***","8m미만","43.67","월세","202509","26","300","32","1990","남문로20번길","202510~202710","신규","-","","","단독다가구"
"4881","경기도 성남시 수정구 태평동","8**","8m미만","26.94","전세","202509","26","9,000","0","1993","탄리로146번길","202511~202711","신규","-","","","단독다가구"
"4882","경기도 성남시 수정구 수진동","2***","8m미만","44.66","월세","202509","26","1,000","60","2001","제일로96번길","202510~202710","신규","-","","","단독다가구"
"4883","경기도 성남시 수정구 복정동","6**","25m미만","78.09","전세","202509","25","32,000","0","2017","복정로","202601~202801","신규","-","","","단독다가구"
"4884","경기도 성남시 수정구 태평동","4***","8m미만","77.60","전세","202509","25","15,000","0","1991","제일로232번길","202509~202709","신규","-","","","단독다가구"
"4885","경기도 성남시 수정구 신촌동","2**","12m미만","61.17","전세","202509","25","28,000","0","2015","신촌남로","202509~202909","갱신","-","26,500","0","단독다가구"
"4886","경기도 성남시 수정구 태평동","6***","8m미만","61.20","월세","202509","25","12,000","40","1993","성남대로1249번길","202512~202712","신규","-","","","단독다가구"
"4887","경기도 성남시 수정구 태평동","4***","8m미만","42.30","전세","202509","25","8,000","0","1993","제일로224번길","202509~202709","갱신","-","7,000","0","단독다가구"
"4888","경기도 성남시 수정구 태평동","4***","8m미만","31.18","전세","202509","25","9,000","0","1997","탄리로137번길","202510~202710","신규","-","","","단독다가구"
"4889","경기도 성남시 수정구 태평동","5***","8m미만","37.87","전세","202509","25","10,000","0","1992","남문로13번길","202509~202709","갱신","-","8,000","0","단독다가구"
"4890","경기도 성남시 수정구 태평동","1***","8m미만","38.40","전세","202509","25","9,000","0","1989","태평로128번길","202511~202711","신규","-","","","단독다가구"
"4891","경기도 성남시 수정구 태평동","7***","8m미만","40.00","전세","202509","25","11,000","0","1990","모란로115번길","202509~202710","갱신","-","9,000","0","단독다가구"
"4892","경기도 성남시 수정구 복정동","6**","25m미만","78.09","전세","202509","25","32,000","0","2017","복정로","202601~202801","신규","-","","","단독다가구"
"4893","경기도 성남시 수정구 수진동","1**","8m미만","43.14","전세","202509","25","10,000","0","","수정남로44번길","202509~202709","신규","-","","","단독다가구"
"4894","경기도 성남시 수정구 수진동","1**","8m미만","46.14","전세","202509","25","8,000","0","1976","수정남로44번길","202509~202709","신규","-","","","단독다가구"
"4895","경기도 성남시 수정구 수진동","4***","8m미만","39.90","월세","202509","25","13,000","12","2002","성남대로1180번길","202511~202711","신규","-","","","단독다가구"
"4896","경기도 성남시 수정구 수진동","8**","8m미만","31.44","월세","202509","25","600","35","1988","수정남로68번길","202509~202709","신규","-","","","단독다가구"
"4897","경기도 성남시 수정구 수진동","3***","8m미만","51.57","전세","202509","25","20,000","0","1972","수정남로26번길","202510~202710","신규","-","","","단독다가구"
"4898","경기도 성남시 수정구 수진동","3***","8m미만","20.00","월세","202509","25","500","35","1991","수정남로22번길","202509~202709","갱신","-","300","30","단독다가구"
"4899","경기도 성남시 수정구 수진동","2***","8m미만","36.66","월세","202509","25","500","45","1987","산성대로149번길","202510~202710","신규","-","","","단독다가구"
"4900","경기도 성남시 수정구 수진동","1***","8m미만","37.68","월세","202509","25","500","40","1990","제일로124번길","202510~202710","신규","-","","","단독다가구"
"4901","경기도 성남시 수정구 복정동","6**","12m미만","48.00","월세","202509","25","11,000","35","2004","복정로106번길","202511~202711","신규","-","","","단독다가구"
"4902","경기도 성남시 수정구 복정동","6**","25m미만","25.00","월세","202509","25","1,000","50","2002","복정로","202509~202709","신규","-","","","단독다가구"
"4903","경기도 성남시 수정구 고등동","5**","12m미만","80.74","월세","202509","25","42,400","30","2020","청계산로3길","202510~202710","갱신","-","40,000","30","단독다가구"
"4904","경기도 성남시 수정구 신흥동","6***","8m미만","32.71","월세","202509","25","500","35","1999","탄리로16번길","202510~202710","신규","-","","","단독다가구"
"4905","경기도 성남시 수정구 신흥동","1**","8m미만","46.49","전세","202509","25","10,000","0","1988","수정로251번길","202511~202711","신규","-","","","단독다가구"
"4906","경기도 성남시 수정구 신흥동","4***","8m미만","21.50","전세","202509","25","8,000","0","1995","산성대로255번길","202510~202710","신규","-","","","단독다가구"
"4907","경기도 성남시 수정구 신흥동","3***","8m미만","25.08","전세","202509","25","10,900","0","1992","수정남로144번길","202511~202711","신규","-","","","단독다가구"
"4908","경기도 성남시 수정구 신흥동","6***","8m미만","38.90","전세","202509","25","10,000","0","1992","산성대로215번길","202511~202711","신규","-","","","단독다가구"
"4909","경기도 성남시 수정구 복정동","6**","12m미만","56.10","월세","202509","25","8,000","50","2003","복정로118번길","202510~202710","신규","-","","","단독다가구"
"4910","경기도 성남시 수정구 복정동","6**","12m미만","23.00","월세","202509","25","1,000","50","2002","복정로72번길","202510~202710","신규","-","","","단독다가구"
"4911","경기도 성남시 수정구 복정동","6**","12m미만","69.66","전세","202509","25","26,000","0","2004","복정로84번길","202509~202606","갱신","-","26,000","0","단독다가구"
"4912","경기도 성남시 수정구 신흥동","4***","8m미만","38.46","월세","202509","24","500","35","1988","산성대로269번길","202510~202710","신규","-","","","단독다가구"
"4913","경기도 성남시 수정구 신흥동","3***","8m미만","32.81","전세","202509","24","7,200","0","1993","수정로228번길","202510~202710","신규","-","","","단독다가구"
"4914","경기도 성남시 수정구 신흥동","3***","8m미만","40.89","전세","202509","24","11,000","0","1990","수정로228번길","202510~202710","신규","-","","","단독다가구"
"4915","경기도 성남시 수정구 고등동","5**","12m미만","38.39","전세","202509","24","26,000","0","","청계산로3길","202510~202710","갱신","사용","25,000","0","단독다가구"
"4916","경기도 성남시 수정구 산성동","6**","8m미만","36.33","월세","202509","24","500","65","1992","수정남로314번길","202509~202609","신규","-","","","단독다가구"
"4917","경기도 성남시 수정구 태평동","5***","8m미만","40.00","월세","202509","24","1,000","60","1974","남문로10번길","202510~202710","신규","-","","","단독다가구"
"4918","경기도 성남시 수정구 태평동","4***","8m미만","39.82","월세","202509","24","500","63","1983","남문로35번길","202509~202702","신규","-","","","단독다가구"
"4919","경기도 성남시 수정구 수진동","4***","8m미만","33.00","월세","202509","24","1,000","45","1991","제일로109번길","202510~202710","신규","-","","","단독다가구"
"4920","경기도 성남시 수정구 시흥동","1**","8m미만","46.09","월세","202509","24","13,000","40","1985","대왕판교로976번길","202510~202710","신규","-","","","단독다가구"
"4921","경기도 성남시 수정구 시흥동","1**","8m미만","46.09","월세","202509","24","770","22","1985","대왕판교로976번길","202510~202710","신규","-","","","단독다가구"
"4922","경기도 성남시 수정구 수진동","4***","8m미만","42.54","전세","202509","24","9,500","0","1991","수정로56번길","202510~202710","신규","-","","","단독다가구"
"4923","경기도 성남시 수정구 수진동","4***","12m미만","19.00","월세","202509","24","500","40","1989","모란로","202510~202610","신규","-","","","단독다가구"
"4924","경기도 성남시 수정구 수진동","4***","8m미만","36.33","전세","202509","24","4,300","0","1985","제일로123번길","202509~202709","갱신","-","4,000","0","단독다가구"
"4925","경기도 성남시 수정구 수진동","2***","8m미만","47.65","월세","202509","24","1,000","55","1993","탄리로7번길","202510~202710","신규","-","","","단독다가구"
"4926","경기도 성남시 수정구 복정동","6**","25m미만","50.00","월세","202509","24","15,000","25","2004","복정로","202510~202710","신규","-","","","단독다가구"
"4927","경기도 성남시 수정구 복정동","7**","12m미만","15.00","월세","202509","24","500","45","2003","성남대로1390번길","202510~202610","신규","-","","","단독다가구"
"4928","경기도 성남시 수정구 복정동","6**","25m미만","26.50","월세","202509","24","4,000","35","2008","복정로","202510~202710","신규","-","","","단독다가구"
"4929","경기도 성남시 수정구 태평동","6***","8m미만","39.03","월세","202509","24","1,000","80","1991","성남대로1237번길","202510~202710","신규","-","","","단독다가구"
"4930","경기도 성남시 수정구 태평동","3***","12m미만","60.00","월세","202509","24","10,000","30","1989","남문로78번길","-","-","-","","","단독다가구"
"4931","경기도 성남시 수정구 태평동","3***","8m미만","39.05","전세","202509","24","7,000","0","1989","탄리로132번길","202509~202709","신규","-","","","단독다가구"
"4932","경기도 성남시 수정구 태평동","3***","8m미만","27.46","전세","202509","24","10,000","0","1991","수정로153번길","202511~202711","신규","-","","","단독다가구"
"4933","경기도 성남시 수정구 태평동","3***","12m미만","60.06","월세","202509","24","10,000","30","1989","남문로78번길","202511~202711","신규","-","","","단독다가구"
"4934","경기도 성남시 수정구 태평동","6**","25m미만","39.90","전세","202509","24","15,500","0","1984","탄리로","202510~202710","신규","-","","","단독다가구"
"4935","경기도 성남시 수정구 태평동","3***","12m미만","60.06","월세","202509","24","10,000","30","1989","남문로78번길","202511~202711","신규","-","","","단독다가구"
"4936","경기도 성남시 수정구 태평동","6**","8m미만","36.14","전세","202509","24","10,000","0","1987","태평로64번길","202510~202710","신규","-","","","단독다가구"
"4937","경기도 성남시 수정구 태평동","4***","8m미만","39.27","월세","202509","24","1,000","50","1988","탄리로131번길","202510~202710","신규","-","","","단독다가구"
"4938","경기도 성남시 수정구 신흥동","4***","8m미만","69.57","월세","202509","24","300","30","1988","산성대로225번길","202510~202710","신규","-","","","단독다가구"
"4939","경기도 성남시 수정구 신흥동","3***","8m미만","46.23","월세","202509","24","1,000","47","1997","수정남로176번길","202510~202710","신규","-","","","단독다가구"
"4940","경기도 성남시 수정구 신흥동","5***","8m미만","35.00","월세","202509","24","500","40","1990","수정로188번길","202510~202710","신규","-","","","단독다가구"
"4941","경기도 성남시 수정구 단대동","1**","8m미만","65.25","월세","202509","23","5,000","35","1984","희망로466번길","202509~202709","신규","-","","","단독다가구"
"4942","경기도 성남시 수정구 심곡동","3**","12m미만","93.38","전세","202509","23","27,000","0","","심곡로","202511~202711","신규","-","","","단독다가구"
"4943","경기도 성남시 수정구 태평동","6***","8m미만","20.48","월세","202509","23","1,000","55","2002","수정로87번길","202510~202710","신규","-","","","단독다가구"
"4944","경기도 성남시 수정구 태평동","3***","12m미만","41.59","전세","202509","23","14,000","0","1982","수정북로39번길","202512~202712","신규","-","","","단독다가구"
"4945","경기도 성남시 수정구 신흥동","6***","8m미만","68.67","월세","202509","23","500","28","1996","탄리로30번길","202510~202709","신규","-","","","단독다가구"
"4946","경기도 성남시 수정구 신흥동","3***","8m미만","31.79","전세","202509","23","10,000","0","1993","시민로164번길","202510~202710","신규","-","","","단독다가구"
"4947","경기도 성남시 수정구 신흥동","4***","8m미만","40.00","월세","202509","23","5,000","60","2001","시민로133번길","202509~202709","신규","-","","","단독다가구"
"4948","경기도 성남시 수정구 신흥동","3***","8m미만","24.00","월세","202509","23","500","25","1991","수정로228번길","202509~202709","신규","-","","","단독다가구"
"4949","경기도 성남시 수정구 양지동","7**","8m미만","45.00","월세","202509","23","2,000","60","","논골로24번길","202512~202712","신규","-","","","단독다가구"
"4950","경기도 성남시 수정구 복정동","6**","12m미만","60.00","월세","202509","23","4,000","80","","헌릉로890번길","202511~202612","신규","-","","","단독다가구"
"4951","경기도 성남시 수정구 복정동","6**","25m미만","50.00","전세","202509","23","15,500","0","2003","복정로106번길","202512~202712","갱신","-","16,000","0","단독다가구"
"4952","경기도 성남시 수정구 복정동","6**","12m미만","50.00","월세","202509","23","10,000","35","2002","복정로84번길","202510~202710","신규","-","","","단독다가구"
"4953","경기도 성남시 수정구 복정동","6**","12m미만","24.00","월세","202509","23","500","35","2005","성남대로1542번길","202509~202709","신규","-","","","단독다가구"
"4954","경기도 성남시 수정구 복정동","7**","12m미만","48.00","월세","202509","23","2,000","70","","복정로16번길","202510~202710","신규","-","","","단독다가구"
"4955","경기도 성남시 수정구 복정동","7**","12m미만","52.00","전세","202509","23","18,000","0","2003","성남대로1380번길","202510~202710","신규","-","","","단독다가구"
"4956","경기도 성남시 수정구 복정동","6**","12m미만","30.00","월세","202509","23","500","40","2004","복정로118번길","202509~202608","신규","-","","","단독다가구"
"4957","경기도 성남시 수정구 복정동","7**","12m미만","66.00","월세","202509","23","15,000","80","2003","복정로","202511~202712","신규","-","","","단독다가구"
"4958","경기도 성남시 수정구 복정동","7**","12m미만","52.00","전세","202509","23","18,000","0","2003","성남대로1380번길","202510~202710","신규","-","","","단독다가구"
"4959","경기도 성남시 수정구 복정동","6**","12m미만","59.40","전세","202509","23","16,000","0","2007","성남대로1542번길","202511~202711","신규","-","","","단독다가구"
"4960","경기도 성남시 수정구 양지동","2**","8m미만","55.03","전세","202509","22","17,000","0","1988","산성대로527번길","202511~202711","신규","-","","","단독다가구"
"4961","경기도 성남시 수정구 수진동","3***","8m미만","20.10","월세","202509","22","500","35","1990","수정남로24번길","202509~202709","신규","-","","","단독다가구"
"4962","경기도 성남시 수정구 신흥동","4***","8m미만","45.75","전세","202509","22","9,000","0","1992","시민로145번길","202511~202711","신규","-","","","단독다가구"
"4963","경기도 성남시 수정구 신흥동","4***","8m미만","40.08","월세","202509","22","300","37","1990","탄리로52번길","202509~202709","신규","-","","","단독다가구"
"4964","경기도 성남시 수정구 신흥동","4***","8m미만","36.00","전세","202509","22","10,500","0","1989","산성대로269번길","-","-","-","","","단독다가구"
"4965","경기도 성남시 수정구 신흥동","2***","25m이상","46.16","월세","202509","22","1,000","50","1996","공원로","202510~202710","신규","-","","","단독다가구"
"4966","경기도 성남시 수정구 태평동","7***","8m미만","72.27","월세","202509","22","1,000","90","2003","모란로133번길","202509~202702","신규","-","","","단독다가구"
"4967","경기도 성남시 수정구 태평동","6***","8m미만","47.72","월세","202509","22","5,000","45","1995","수정로73번길","202512~202712","신규","-","","","단독다가구"
"4968","경기도 성남시 수정구 태평동","2***","8m미만","38.44","전세","202509","22","12,000","0","1986","탄리로132번길","202511~202711","신규","-","","","단독다가구"
"4969","경기도 성남시 수정구 태평동","3***","8m미만","20.00","월세","202509","22","500","45","2006","남문로44번길","202509~202709","신규","-","","","단독다가구"
"4970","경기도 성남시 수정구 양지동","2**","8m미만","55.03","전세","202509","22","17,000","0","1988","산성대로527번길","202511~202711","신규","-","","","단독다가구"
