"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3191","경기도 성남시 분당구 이매동","110","0110","0000","이매촌(동신9)","84.6000","202509","07","160,000","901","6","개인","개인","1992","양현로166번길 20","-","중개거래","경기 성남시 분당구","26.03.16"
"3192","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","84.2822","202509","07","162,000","208","12","개인","개인","2009","판교로 393","-","중개거래","경기 성남시 분당구","25.12.24"
"3193","경기도 성남시 분당구 이매동","99","0099","0000","이매촌(삼환)","116.8200","202509","07","155,000","-","15","개인","개인","1995","양현로 220","-","중개거래","경기 성남시 분당구","-"
"3194","경기도 성남시 분당구 금곡동","180","0180","0000","청솔마을(유천)","40.5000","202509","07","84,000","202","5","개인","개인","1995","정자일로 46","-","중개거래","경기 성남시 분당구","25.12.10"
"3195","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","131.5500","202509","07","100,000","110","12","개인","개인","1993","장안로41번길 13","-","직거래","-","25.09.23"
"3196","경기도 성남시 분당구 이매동","110","0110","0000","이매촌(동신9)","84.6000","202509","06","160,000","-","6","개인","개인","1992","양현로166번길 20","20260209","중개거래","경기 성남시 분당구","-"
"3197","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","48.8400","202509","06","92,000","614","13","개인","개인","1994","불정로 195","-","중개거래","경기 성남시 분당구","25.12.01"
"3198","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","48.8400","202509","06","92,000","-","13","개인","개인","1994","불정로 195","20250926","중개거래","경기 성남시 분당구","-"
"3199","경기도 성남시 분당구 수내동","34","0034","0000","양지마을(금호1)","84.9000","202509","06","202,000","103","5","개인","개인","1992","수내로 74","-","중개거래","경기 성남시 분당구","25.10.24"
"3200","경기도 성남시 분당구 운중동","922","0922","0000","산운마을11단지(판교포레라움)","59.8400","202509","06","127,000","1108","16","개인","개인","2009","판교원로 68","-","중개거래","경기 성남시 분당구","25.12.04"
"3201","경기도 성남시 분당구 백현동","530","0530","0000","판교알파리움2단지","129.4770","202509","06","250,000","203","4","개인","개인","2015","판교역로 145","-","중개거래","경기 성남시 분당구","26.01.06"
"3202","경기도 성남시 분당구 삼평동","717","0717","0000","봇들마을2단지(이지더원)","84.2822","202509","06","163,000","205","14","개인","개인","2009","판교로 393","-","중개거래","경기 성남시 분당구","26.01.15"
"3203","경기도 성남시 분당구 삼평동","738","0738","0000","봇들마을7단지","108.4400","202509","06","268,000","703","14","개인","개인","2009","동판교로 155","-","중개거래","경기 성남시 분당구","25.12.29"
"3204","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","59.8400","202509","06","144,700","411","1","개인","개인","2009","동판교로 226","-","중개거래","경기 성남시 분당구","25.12.05"
"3205","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","84.9800","202509","06","180,000","404","3","개인","개인","2009","동판교로 226","-","중개거래","경기 성남시 분당구","26.01.30"
"3206","경기도 성남시 분당구 구미동","221","0221","0000","무지개(5단지)(청구)","58.4900","202509","06","86,000","507","13","개인","개인","1995","무지개로 144","-","중개거래","경기 성남시 분당구","26.01.26"
"3207","경기도 성남시 분당구 구미동","222","0222","0000","무지개(10단지)(건영)","134.8200","202509","06","133,000","1003","6","개인","개인","1996","구미로 100","-","중개거래","경기 성남시 분당구","26.01.22"
"3208","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","49.3600","202509","06","96,000","208","9","개인","개인","1995","미금일로 22","-","중개거래","경기 성남시 분당구","25.12.26"
"3209","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","60.7200","202509","06","80,000","105","14","개인","개인","1995","미금로 23","-","중개거래","경기 성남시 분당구","25.12.08"
"3210","경기도 성남시 분당구 구미동","110","0110","0000","하얀마을(5단지)(주공)","38.0700","202509","06","69,500","505","11","개인","개인","1996","미금일로 21","-","중개거래","경기 성남시 분당구","25.11.21"
"3211","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","60.7200","202509","06","82,700","106","17","개인","개인","1995","미금로 23","-","중개거래","경기 성남시 분당구","25.11.17"
"3212","경기도 성남시 분당구 야탑동","511","0511","0000","탑마을(기산)1","101.9100","202509","06","142,000","303","1","개인","개인","1993","양현로 272","-","중개거래","경기 성남시 분당구","26.01.23"
"3213","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","59.7600","202509","06","105,000","108","12","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.11.28"
"3214","경기도 성남시 분당구 금곡동","176","0176","0000","청솔마을(계룡)","55.4400","202509","06","112,500","107","7","개인","개인","1996","정자일로 30","-","중개거래","경기 성남시 분당구","25.12.12"
"3215","경기도 성남시 분당구 금곡동","176","0176","0000","청솔마을(계룡)","55.4400","202509","06","114,700","108","15","개인","개인","1996","정자일로 30","-","중개거래","경기 성남시 분당구","25.12.17"
"3216","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","220.8300","202509","06","267,000","314","5","개인","개인","1991","중앙공원로 17","-","중개거래","경기 , 서울 강남구","25.10.29"
"3217","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","41.8500","202509","06","114,000","502","10","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","26.03.12"
"3218","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","42.7500","202509","06","78,000","503","24","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","26.01.07"
"3219","경기도 성남시 분당구 정자동","6","0006","0000","파크뷰","162.8690","202509","06","310,000","607","18","개인","개인","2004","정자일로 248","-","중개거래","경기 성남시 분당구","26.01.06"
"3220","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","69.0550","202509","06","113,000","613","3","개인","개인","1994","불정로 195","-","중개거래","경기 성남시 분당구","26.01.05"
"3221","경기도 성남시 분당구 정자동","6","0006","0000","파크뷰","139.6800","202509","06","295,000","608","21","개인","개인","2004","정자일로 248","-","중개거래","경기 성남시 분당구","25.12.30"
"3222","경기도 성남시 분당구 정자동","191","0191","0000","정든마을(6단지)(한진)","134.9700","202509","06","157,500","603","1","개인","개인","1995","내정로 24","-","중개거래","경기 성남시 분당구","25.10.22"
"3223","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","36.0000","202509","06","66,000","417","15","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.12.19"
"3224","경기도 성남시 분당구 정자동","121","0121","0000","상록마을(우성)1","84.9700","202509","06","207,500","313","9","개인","개인","1994","내정로 55","-","중개거래","경기 성남시 분당구","25.12.19"
"3225","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(태영)","164.6700","202509","06","170,000","307","11","개인","개인","1992","판교로 430","-","중개거래","경기 성남시 분당구","26.01.30"
"3226","경기도 성남시 분당구 이매동","111","0111","0000","이매촌(진흥)","59.5800","202509","06","130,000","813","8","개인","개인","1993","양현로 138","-","중개거래","경기 성남시 분당구","25.11.17"
"3227","경기도 성남시 분당구 정자동","28-1","0028","0001","로얄팰리스","170.6000","202509","06","215,000","에이동","17","개인","개인","2003","성남대로 449","-","중개거래","경기 성남시 분당구","25.10.16"
"3228","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","41.8500","202509","06","70,700","410","5","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","25.12.16"
"3229","경기도 성남시 분당구 수내동","54","0054","0000","파크타운(삼익)","186.0990","202509","06","240,000","125","12","개인","개인","1993","내정로166번길 42","-","중개거래","경기 성남시 분당구","25.10.31"
"3230","경기도 성남시 분당구 분당동","39","0039","0000","샛별마을(삼부)","69.9600","202509","06","136,000","413","4","개인","개인","1992","수내로 201","-","중개거래","경기 성남시 분당구","26.01.29"
"3231","경기도 성남시 분당구 분당동","39","0039","0000","샛별마을(삼부)","84.6000","202509","06","151,000","401","12","개인","개인","1992","수내로 201","-","중개거래","경기 성남시 분당구","25.12.31"
"3232","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","131.5500","202509","06","126,500","122","1","개인","개인","1994","장안로 15","-","중개거래","경기 성남시 분당구","26.01.09"
"3233","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","131.5500","202509","06","138,000","113","14","개인","개인","1994","장안로25번길 28","-","중개거래","경기 성남시 분당구","26.03.18"
"3234","경기도 성남시 분당구 서현동","87","0087","0000","시범삼성","59.9950","202509","06","147,000","103","4","개인","개인","1991","중앙공원로 53","-","중개거래","경기 성남시 분당구","25.10.15"
"3235","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(대우)","53.8200","202509","06","86,000","618","10","개인","개인","1994","분당로263번길 13","-","중개거래","경기 성남시 분당구","25.12.01"
"3236","경기도 성남시 분당구 이매동","116","0116","0000","이매촌(성지)","84.9000","202509","06","175,000","704","4","개인","개인","1992","이매로 54","-","중개거래","경기 성남시 분당구","25.12.29"
"3237","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(삼호)","158.4000","202509","06","180,000","402","2","개인","개인","1993","탄천로 95","-","중개거래","경기 성남시 분당구","25.11.06"
"3238","경기도 성남시 분당구 운중동","918","0918","0000","산운마을13단지(태영)","115.4500","202509","05","159,500","1312","28","개인","개인","2010","판교원로82번길 30","-","중개거래","경기 성남시 분당구","25.11.28"
"3239","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","41.7600","202509","05","61,800","822","12","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.11.28"
"3240","경기도 성남시 분당구 야탑동","215","0215","0000","매화마을공무원2","58.1900","202509","05","75,000","211","4","개인","개인","1995","장미로 139","-","중개거래","경기 성남시 분당구","25.11.28"
"3241","경기도 성남시 분당구 수내동","71","0071","0000","푸른마을(벽산)","131.4000","202509","05","197,500","201","2","개인","개인","1993","수내로 174","-","중개거래","경기 성남시 분당구","26.01.30"
"3242","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(8단지)(한진)","68.0400","202509","05","128,000","806","17","개인","개인","1995","불정로 119","-","중개거래","경기 성남시 분당구","26.01.14"
"3243","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","42.7500","202509","05","78,000","503","23","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","26.04.17"
"3244","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","70.5600","202509","05","110,300","-","3","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","-"
"3245","경기도 성남시 분당구 정자동","197","0197","0000","정든마을(4단지)(우성)","101.9800","202509","05","151,000","401","2","개인","개인","1995","정자로 144","-","중개거래","경기 성남시 분당구","25.11.14"
"3246","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","36.0000","202509","05","67,500","401","10","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","26.01.12"
"3247","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(삼호)","132.7200","202509","05","166,000","407","15","개인","개인","1993","탄천로 95","-","중개거래","경기 성남시 분당구","25.12.08"
"3248","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","59.9474","202509","05","127,000","101동","26","개인","개인","2021","돌마로 171","-","중개거래","경기 성남시 분당구","25.10.30"
"3249","경기도 성남시 분당구 서현동","301","0301","0000","효자촌(삼환)","84.1570","202509","05","150,000","511","11","개인","개인","1993","불정로 361","-","중개거래","경기 성남시 분당구","25.12.04"
"3250","경기도 성남시 분당구 구미동","221","0221","0000","무지개(5단지)(청구)","58.4900","202509","05","89,700","512","8","개인","개인","1995","무지개로 144","-","중개거래","경기 성남시 분당구","25.12.12"
"3251","경기도 성남시 분당구 구미동","110","0110","0000","하얀마을(5단지)(주공)","35.2800","202509","05","64,250","502","9","개인","개인","1995","미금일로 21","-","중개거래","경기 성남시 분당구","25.10.01"
"3252","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","51.3200","202509","05","94,000","108","1","개인","개인","1995","미금로 184","-","중개거래","경기 성남시 분당구","25.12.10"
"3253","경기도 성남시 분당구 운중동","922","0922","0000","산운마을11단지(판교포레라움)","59.8400","202509","05","112,700","-","3","개인","개인","2009","판교원로 68","-","중개거래","경기 성남시 분당구","-"
"3254","경기도 성남시 분당구 이매동","133","0133","0000","아름마을(삼호)","158.4000","202509","05","184,500","402","14","개인","개인","1993","탄천로 95","-","중개거래","경기 성남시 분당구","26.01.30"
"3255","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","35.2800","202509","05","64,000","403","8","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","25.10.13"
"3256","경기도 성남시 분당구 정자동","181","0181","0000","상록마을(보성)","48.8400","202509","05","114,400","402","11","개인","개인","1995","정자일로 80","-","중개거래","경기 성남시 분당구","25.12.15"
"3257","경기도 성남시 분당구 금곡동","177","0177","0000","청솔마을(서광)","53.6000","202509","05","112,500","106","11","개인","개인","1995","성남대로171번길 8","-","중개거래","경기 용인시 수지구","25.11.28"
"3258","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","67.7300","202509","05","91,500","103","7","개인","개인","1993","장안로51번길 31","-","중개거래","경기 성남시 분당구","25.11.20"
"3259","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","53.7200","202509","05","80,000","119","4","개인","개인","1993","분당로263번길 24","-","중개거래","경기 성남시 분당구","26.01.12"
"3260","경기도 성남시 분당구 구미동","211","0211","0000","무지개(1단지)(대림)","47.5200","202509","05","72,000","102","10","개인","개인","1995","미금로 23","-","중개거래","경기 성남시 분당구","26.01.06"
"3261","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","37.6700","202509","05","65,000","603","2","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","25.11.14"
"3262","경기도 성남시 분당구 이매동","132","0132","0000","아름마을(건영)","133.8900","202509","05","159,000","105","17","개인","개인","1992","판교로 430","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","25.10.29"
"3263","경기도 성남시 분당구 야탑동","518","0518","0000","탑마을(주공)","35.2800","202509","05","55,000","803","7","개인","개인","1993","매화로 12","-","중개거래","경기 성남시 분당구","25.11.07"
"3264","경기도 성남시 분당구 야탑동","215","0215","0000","매화마을공무원2","58.1900","202509","05","69,000","211","1","개인","개인","1995","장미로 139","-","중개거래","경기 성남시 분당구","25.10.31"
"3265","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","74.6100","202509","05","109,000","823","5","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구","25.12.29"
"3266","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","70.5600","202509","05","110,300","139","3","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.12.15"
"3267","경기도 성남시 분당구 금곡동","141","0141","0000","청솔마을(대원)","50.4000","202509","05","107,000","801","10","개인","개인","1994","미금로 215","-","중개거래","경기 성남시 분당구","25.12.18"
"3268","경기도 성남시 분당구 정자동","110","0110","0000","한솔마을(1단지)(청구)","49.3500","202509","05","94,400","112","11","개인","개인","1994","불정로 219","-","중개거래","경기 성남시 분당구","25.12.10"
"3269","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(6단지)(우성)","48.8400","202509","05","82,500","616","3","개인","개인","1994","불정로 195","-","중개거래","경기 성남시 분당구","25.11.20"
"3270","경기도 성남시 분당구 정자동","181","0181","0000","상록마을(임광)","48.8400","202509","04","110,000","406","8","개인","개인","1995","정자일로 80","-","중개거래","경기 성남시 분당구","26.01.12"
"3271","경기도 성남시 분당구 수내동","52","0052","0000","파크타운(서안)","59.3200","202509","04","111,500","140","4","개인","개인","1993","내정로174번길 42","-","중개거래","경기 수원시 영통구","25.11.20"
"3272","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","148.9400","202509","04","232,500","319","12","개인","개인","1992","중앙공원로 17","-","중개거래","경기 성남시 분당구","25.12.03"
"3273","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","28.7100","202509","04","70,000","328","15","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","25.09.15"
"3274","경기도 성남시 분당구 삼평동","718","0718","0000","봇들마을4단지(주공)","74.9200","202509","04","173,000","402","17","개인","개인","2009","동판교로 226","-","중개거래","경기 성남시 분당구","26.02.20"
"3275","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(8단지)(한진)","112.2000","202509","04","159,500","805","4","개인","개인","1995","불정로 119","-","중개거래","경기 성남시 분당구","25.12.22"
"3276","경기도 성남시 분당구 정자동","125","0125","0000","상록마을(라이프2차)","84.7800","202509","04","185,000","202","11","개인","개인","1994","정자로76번길 10","-","중개거래","경기 성남시 분당구","25.12.29"
"3277","경기도 성남시 분당구 정자동","125","0125","0000","상록마을(라이프2차)","84.7800","202509","04","185,000","-","11","개인","개인","1994","정자로76번길 10","20251031","중개거래","경기 성남시 분당구","-"
"3278","경기도 성남시 분당구 정자동","192","0192","0000","정든마을(5단지)(신화)","134.3100","202509","04","172,500","508","13","개인","개인","1995","정자로 112","-","중개거래","경기 성남시 분당구","26.03.27"
"3279","경기도 성남시 분당구 분당동","38","0038","0000","샛별마을(우방)","133.8600","202509","04","195,000","-","6","개인","개인","1994","수내로 181","20250909","중개거래","경기 성남시 분당구","-"
"3280","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","174.6700","202509","04","170,000","1014","8","개인","개인","1994","양현로 192","-","직거래","-","25.11.03"
"3281","경기도 성남시 분당구 이매동","111","0111","0000","이매촌(진흥)","59.5800","202509","04","130,000","813","11","개인","개인","1993","양현로 138","-","중개거래","경기 성남시 분당구","25.11.27"
"3282","경기도 성남시 분당구 이매동","124","0124","0000","이매촌(한신)","50.1000","202509","04","114,700","209","9","개인","개인","1992","서현로 181","-","중개거래","경기 성남시 분당구","25.11.28"
"3283","경기도 성남시 분당구 구미동","212","0212","0000","무지개(12단지)(주공뜨란체)","49.6700","202509","04","65,000","1206","19","개인","개인","1996","미금로22번길 10","-","중개거래","경기 성남시 분당구","25.10.30"
"3284","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","59.1300","202509","04","140,000","327","7","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구, 서울 강남구","25.12.22"
"3285","경기도 성남시 분당구 서현동","308","0308","0000","효자촌(럭키)","84.6960","202509","04","140,000","606","13","개인","개인","1994","불정로 362","-","중개거래","경기 성남시 분당구","26.02.06"
"3286","경기도 성남시 분당구 서현동","292","0292","0000","효자촌(임광)","111.5100","202509","04","150,000","310","5","개인","개인","1992","불정로 397","-","중개거래","경기 성남시 분당구","26.02.06"
"3287","경기도 성남시 분당구 야탑동","147","0147","0000","목련마을SK","59.9300","202509","04","58,300","601","2","개인","개인","1998","판교로743번길 7","-","중개거래","경기 성남시 분당구, 서울 송파구","25.11.13"
"3288","경기도 성남시 분당구 야탑동","334","0334","0000","장미마을(현대)","84.9700","202509","04","120,000","837","14","개인","개인","1993","장미로 101","-","중개거래","경기 성남시 분당구","25.11.18"
"3289","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(코오롱)1","101.9400","202509","04","135,000","131","2","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.11.28"
"3290","경기도 성남시 분당구 야탑동","535","0535","0000","탑마을(대우)","190.3500","202509","04","170,000","212","1","개인","개인","1992","판교로 421","-","중개거래","경기 성남시 분당구","25.10.16"
"3291","경기도 성남시 분당구 야탑동","163","0163","0000","목련마을(한신)","78.9000","202509","04","79,000","204","1","개인","개인","1994","판교로 627","-","중개거래","경기 성남시 분당구","25.10.20"
"3292","경기도 성남시 분당구 야탑동","511","0511","0000","탑마을(기산)1","101.9100","202509","04","148,500","303","2","개인","개인","1993","양현로 272","-","중개거래","경기 성남시 분당구, 서울 송파구","26.01.05"
"3293","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","83.7300","202509","04","129,000","110","5","개인","개인","1992","야탑로 20","-","중개거래","경기 성남시 분당구","26.01.15"
"3294","경기도 성남시 분당구 백현동","525","0525","0000","백현마을9단지(e편한세상)","117.6700","202509","04","230,000","904","8","개인","개인","2009","판교역로 49","-","중개거래","경기 성남시 분당구","26.02.27"
"3295","경기도 성남시 분당구 백현동","556","0556","0000","백현마을7단지(주공)","74.7600","202509","03","211,000","706","9","개인","개인","2009","판교역로 98","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","26.01.19"
"3296","경기도 성남시 분당구 정자동","111","0111","0000","한솔마을(2단지)(LG)","134.9400","202509","03","168,000","208","10","개인","개인","1995","정자로 143","-","중개거래","경기 성남시 분당구","25.11.27"
"3297","경기도 성남시 분당구 정자동","117","0117","0000","한솔마을(6단지)(주공)","37.6700","202509","03","63,000","603","1","개인","개인","1995","내정로 54","-","중개거래","경기 성남시 분당구","25.09.23"
"3298","경기도 성남시 분당구 운중동","922","0922","0000","산운마을11단지(판교포레라움)","59.8400","202509","03","128,000","1108","17","개인","개인","2009","판교원로 68","-","중개거래","경기 성남시 분당구","25.11.18"
"3299","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(2단지)(동아)","69.0550","202509","03","117,800","203","13","개인","개인","1995","불정로 179","-","중개거래","경기 성남시 분당구","25.12.11"
"3300","경기도 성남시 분당구 정자동","102","0102","0000","한솔마을(4단지)(주공)","41.8500","202509","03","71,800","406","12","개인","개인","1994","백현로 206","-","중개거래","경기 성남시 분당구","25.12.10"
"3301","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(2단지)(동아)","84.9700","202509","03","134,500","207","18","개인","개인","1995","불정로 179","-","중개거래","경기 성남시 분당구","26.02.27"
"3302","경기도 성남시 분당구 수내동","75","0075","0000","푸른마을(쌍용)","131.4000","202509","03","189,000","601","13","개인","개인","1992","백현로 265","-","중개거래","경기 성남시 분당구","25.11.19"
"3303","경기도 성남시 분당구 삼평동","722","0722","0000","봇들마을3단지(주공)","74.4500","202509","03","180,000","302","12","개인","개인","2009","동판교로 225","-","중개거래","경기 성남시 분당구","25.10.01"
"3304","경기도 성남시 분당구 삼평동","744","0744","0000","봇들마을9단지(금호어울림)","115.0700","202509","03","255,000","908","4","개인","개인","2009","동판교로 156","-","중개거래","경기 성남시 분당구","26.02.13"
"3305","경기도 성남시 분당구 이매동","140","0140","0000","아름마을(풍림)","75.1500","202509","03","162,700","502","3","개인","개인","1993","탄천로 35","-","중개거래","경기 성남시 분당구","25.12.19"
"3306","경기도 성남시 분당구 분당동","66","0066","0000","장안타운(건영)","162.8500","202509","03","132,000","109","3","개인","개인","1994","장안로41번길 13","-","중개거래","경기 성남시 분당구","25.12.30"
"3307","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","35.1000","202509","03","86,000","328","15","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","25.09.10"
"3308","경기도 성남시 분당구 구미동","88","0088","0000","까치마을(2단지)(주공)","49.6700","202509","03","99,900","202","7","개인","개인","1996","미금일로 22","-","중개거래","경기 성남시 분당구","25.09.19"
"3309","경기도 성남시 분당구 이매동","117","0117","0000","이매촌(동신3)","117.1200","202509","03","190,000","301","8","개인","개인","1992","양현로94번길 28","-","중개거래","경기 성남시 분당구, 경기 용인시 기흥구","25.11.24"
"3310","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","84.9900","202509","03","130,000","110","5","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.11.18"
"3311","경기도 성남시 분당구 야탑동","330","0330","0000","장미마을(동부)","59.7600","202509","03","102,500","119","7","개인","개인","1993","장미로 55","-","중개거래","경기 성남시 분당구","25.11.28"
"3312","경기도 성남시 분당구 야탑동","205","0205","0000","매화마을(주공3)","49.7700","202509","03","70,400","306","3","개인","개인","1993","양현로 507","-","중개거래","경기 성남시 분당구","25.10.31"
"3313","경기도 성남시 분당구 야탑동","536","0536","0000","탑마을(선경)1","83.7300","202509","03","115,000","108","15","개인","개인","1992","야탑로 20","-","중개거래","경기 성남시 분당구, 경기 용인시 기흥구","26.01.08"
"3314","경기도 성남시 분당구 운중동","921","0921","0000","산운마을12단지판교센트럴포레와이시티","59.8400","202509","03","123,000","1201","8","개인","개인","2009","판교원로 46","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","25.12.10"
"3315","경기도 성남시 분당구 금곡동","177","0177","0000","청솔마을(영남)","53.6000","202509","03","120,000","105","14","개인","개인","1995","성남대로171번길 8","-","중개거래","경기 성남시 분당구","25.12.26"
"3316","경기도 성남시 분당구 금곡동","192","0192","0000","두산위브트레지움","147.6000","202509","03","174,700","106","15","개인","개인","2003","정자일로 55","-","중개거래","경기 성남시 분당구, 서울 성북구","25.12.05"
"3317","경기도 성남시 분당구 운중동","988","0988","0000","산운마을6단지(신동아파밀리에)","118.6400","202509","02","206,000","607","13","개인","개인","2009","산운로 121","-","중개거래","경기 성남시 분당구","25.11.27"
"3318","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","74.9994","202509","02","143,500","-","20","개인","개인","2021","돌마로 171","20251117","중개거래","경기 성남시 분당구","-"
"3319","경기도 성남시 분당구 서현동","91","0091","0000","시범한양","28.7100","202509","02","72,500","332","5","개인","개인","1991","중앙공원로 17","-","중개거래","경기 성남시 분당구","25.11.18"
"3320","경기도 성남시 분당구 정자동","198","0198","0000","정든마을(2단지)(동아)","84.9700","202509","02","134,500","208","8","개인","개인","1995","불정로 179","-","중개거래","경기 성남시 분당구","25.10.14"
"3321","경기도 성남시 분당구 정자동","112","0112","0000","한솔마을(5단지)(주공)","74.9100","202509","02","126,000","507","1","개인","개인","1994","정자로 115","-","중개거래","경기 성남시 분당구","25.10.23"
"3322","경기도 성남시 분당구 구미동","77","0077","0000","까치마을(1단지)(대우롯데선경)","51.3200","202509","02","94,000","-","1","개인","개인","1995","미금로 184","20251001","중개거래","경기 성남시 분당구","-"
"3323","경기도 성남시 분당구 정자동","215","0215","0000","더샵분당파크리버","84.9377","202509","02","176,000","105동","17","개인","개인","2021","돌마로 171","-","중개거래","경기 성남시 분당구","26.01.21"
"3324","경기도 성남시 분당구 백현동","545","0545","0000","백현마을2단지","101.8300","202509","02","238,000","-","17","개인","개인","2009","동판교로 122","20250918","중개거래","경기 성남시 분당구","-"
"3325","경기도 성남시 분당구 이매동","100","0100","0000","이매촌(삼성)","59.5350","202509","02","85,000","1023","3","개인","개인","1994","양현로 192","-","직거래","-","25.12.15"
