"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"466","경기도 성남시 중원구 상대원동","2342-2","2342","0002","황제맨션","50.6700","20.3800","202512","13","27,000","-1","개인","개인","2000","박석로97번길 24-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.15"
"467","경기도 성남시 중원구 상대원동","1920-1","1920","0001","장미빌라","59.9200","30.8000","202512","13","39,000","4","개인","개인","2001","박석로25번길 48","-","중개거래","경기 성남시 수정구","26.03.13"
"468","경기도 성남시 중원구 금광동","3067","3067","0000","한솔빌라","46.4950","21.2520","202512","11","29,500","4","개인","개인","1996","금빛로61번길 8-3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.30"
"469","경기도 성남시 중원구 금광동","116","0116","0000","금광리더스빌","56.9400","34.5250","202512","11","41,000","5","개인","개인","2016","희망로400번길 5","-","중개거래","경기 성남시 중원구","26.02.24"
"470","경기도 성남시 중원구 금광동","3826","3826","0000","(3826-0)","32.6400","24.7000","202512","10","14,000","3","개인","개인","1986","자혜로16번길 45-23","-","중개거래","경기 성남시 중원구","26.01.15"
"471","경기도 성남시 중원구 금광동","3297-1","3297","0001","삼희아트빌B동","59.9300","32.9800","202512","10","35,000","4","개인","개인","2002","자혜로44번길 4","-","중개거래","경기 성남시 중원구","25.12.19"
"472","경기도 성남시 중원구 상대원동","1583","1583","0000","헤렌하우스","67.3300","29.7522","202512","10","54,500","4","개인","개인","2015","박석로25번길 27","-","중개거래","경기 성남시 중원구","25.12.29"
"473","경기도 성남시 중원구 은행동","1721-1","1721","0001","한양하이츠","45.6400","11.1780","202512","10","23,000","1","개인","개인","1992","산성대로516번길 16-1","-","중개거래","경기 성남시 중원구","25.12.23"
"474","경기도 성남시 중원구 금광동","2993-1","2993","0001","한영빌라(나)","54.0500","30.4625","202512","09","35,000","2","개인","개인","1991","광명로361번길 30","-","중개거래","경기 성남시 중원구","26.02.04"
"475","경기도 성남시 중원구 금광동","3540","3540","0000","신우맨션","60.4200","25.5100","202512","09","30,000","-1","개인","개인","2000","광명로335번길 24-36","-","중개거래","경기 성남시 중원구","26.03.30"
"476","경기도 성남시 중원구 하대원동","110-1","0110","0001","모란역리베니움Ⅰ","33.6300","12.2800","202512","08","29,000","12","개인","개인","2017","둔촌대로 160","-","중개거래","경기 성남시 중원구","26.02.10"
"477","경기도 성남시 중원구 은행동","673","0673","0000","해태맨션(673)","57.8800","28.0550","202512","08","23,000","-1","개인","개인","2001","산성대로552번길 5-3","-","중개거래","경기 성남시 중원구","26.02.27"
"478","경기도 성남시 중원구 금광동","3201","3201","0000","동양빌라(B)","41.1900","23.2375","202512","08","17,080","2","개인","개인","1989","금빛로69번길 21-1","-","직거래","-","26.01.07"
"479","경기도 성남시 중원구 중앙동","1983","1983","0000","(1983-0)","42.8500","15.4360","202512","07","30,000","2","개인","개인","1994","광명로256번길 23","-","중개거래","경기 성남시 중원구","26.02.27"
"480","경기도 성남시 중원구 중앙동","2070-1","2070","0001","한신빌리지","43.7000","11.8600","202512","06","37,000","4","개인","개인","2000","광명로256번길 5","-","중개거래","경기 성남시 중원구","25.12.15"
"481","경기도 성남시 중원구 상대원동","378-68","0378","0068","선경맨션","59.9000","28.1000","202512","06","30,000","2","개인","개인","2000","보통골로14번길 2","-","중개거래","경기 성남시 중원구","26.03.30"
"482","경기도 성남시 중원구 상대원동","1649-1","1649","0001","아트빌","62.8775","31.7300","202512","06","52,000","4","개인","개인","2017","둔촌대로413번길 35","-","중개거래","경기 성남시 중원구","25.12.23"
"483","경기도 성남시 중원구 은행동","1012","1012","0000","한신빌리지","51.3400","22.1400","202512","06","38,000","1","개인","개인","1994","은이로7번길 12","-","중개거래","경기 성남시 중원구","26.02.10"
"484","경기도 성남시 중원구 금광동","3909","3909","0000","대원하임","59.6600","33.6740","202512","06","38,000","2","개인","개인","2012","자혜로16번길 27","-","중개거래","경기 성남시 중원구","26.02.09"
"485","경기도 성남시 중원구 하대원동","101-20","0101","0020","대원빌라","53.9100","20.9300","202512","06","30,000","4","개인","개인","2002","둔촌대로 110-3","-","중개거래","경기 성남시 중원구","26.02.26"
"486","경기도 성남시 중원구 성남동","2185","2185","0000","예담팰리스","79.4766","15.4440","202512","05","51,000","13","개인","개인","2019","광명로 107","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"487","경기도 성남시 중원구 상대원동","1446","1446","0000","청송주택","76.6700","41.9800","202512","04","36,000","-1","개인","개인","1998","박석로5번길 9","-","중개거래","경기 성남시 수정구","25.12.08"
"488","경기도 성남시 중원구 도촌동","705","0705","0000","동분당KCC스위첸파티오2단지","84.9800","167.1611","202512","04","86,000","1","개인","개인","2019","도촌남로 88","-","중개거래","경기 성남시 중원구","26.02.25"
"489","경기도 성남시 중원구 은행동","2061","2061","0000","영신빌라","26.4900","6.9560","202512","03","13,800","1","법인","법인","1994","자혜로113번길 3-3","-","중개거래","경기 성남시 중원구","25.12.12"
"490","경기도 성남시 중원구 은행동","1678","1678","0000","낙원하이츠","41.6400","11.2400","202512","01","9,600","-1","개인","개인","1994","은행로5번길 9","-","중개거래","경기 성남시 중원구","25.12.02"
"491","경기도 성남시 중원구 은행동","2175","2175","0000","태영빌라(1)","55.7600","13.6500","202512","01","14,500","-1","개인","개인","1996","자혜로 95","-","중개거래","경기 성남시 중원구","25.12.30"
"492","경기도 성남시 중원구 중앙동","1666","1666","0000","새천년맨션","50.2600","12.8600","202512","01","23,700","-1","개인","개인","2000","광명로264번길 38-5","-","중개거래","경기 성남시 중원구","26.01.14"
"493","경기도 성남시 중원구 금광동","3375","3375","0000","한빛로얄맨션(3375-0)","59.1800","23.9100","202511","29","28,500","-1","개인","개인","2001","산성대로408번길 45","-","중개거래","경기 성남시 중원구","26.01.09"
"494","경기도 성남시 중원구 금광동","4483","4483","0000","엘스아트빌","81.9600","29.0600","202511","29","45,000","3","개인","개인","2012","산성대로396번길 5-16","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.16"
"495","경기도 성남시 중원구 은행동","1510","1510","0000","성일빌라(2차)","41.4000","10.4500","202511","28","20,000","2","개인","개인","1993","은이로16번길 2","-","중개거래","경기 성남시 중원구","26.02.27"
"496","경기도 성남시 중원구 금광동","3640","3640","0000","대경아트빌","68.0900","36.8135","202511","28","35,000","3","개인","개인","2008","산성대로382번길 53","-","중개거래","경기 성남시 중원구","25.12.26"
"497","경기도 성남시 중원구 중앙동","1891","1891","0000","신한아트빌라","44.3600","12.9000","202511","28","26,500","3","개인","개인","1997","광명로256번길 51-26","-","중개거래","경기 성남시 중원구","26.02.25"
"498","경기도 성남시 중원구 은행동","1764-1","1764","0001","길빌라","36.8900","10.6000","202511","28","15,300","3","개인","개인","1991","은행로40번길 3-1","-","중개거래","경기 성남시 중원구","25.12.02"
"499","경기도 성남시 중원구 금광동","2962","2962","0000","(2962-0)","35.8900","20.9000","202511","28","24,000","2","개인","개인","1987","금빛로77번길 2","-","중개거래","경기 성남시 중원구","26.01.23"
"500","경기도 성남시 중원구 상대원동","1523","1523","0000","스카이캐슬","49.2800","30.5400","202511","27","55,500","2","개인","개인","2017","둔촌대로413번길 34","20251220","중개거래","경기 성남시 중원구","-"
"501","경기도 성남시 중원구 은행동","2248","2248","0000","한강빌라(C)","54.8000","13.8200","202511","26","15,000","-1","개인","개인","1996","자혜로57번길 25-1","-","중개거래","경기 성남시 수정구","26.01.20"
"502","경기도 성남시 중원구 은행동","2250-3","2250","0003","명보빌라","46.6400","14.5600","202511","26","20,000","1","개인","개인","1991","은행로78번길 8","-","중개거래","경기 성남시 중원구","26.01.30"
"503","경기도 성남시 중원구 성남동","3730-1","3730","0001","반석맨션(나동)","59.8800","27.7000","202511","26","20,000","3","개인","개인","2001","제일로53번길 7","-","직거래","-","25.11.28"
"504","경기도 성남시 중원구 상대원동","2322","2322","0000","대호1차","61.0750","26.6400","202511","25","53,500","4","개인","개인","2000","박석로97번길 10","-","중개거래","경기 성남시 중원구","25.12.26"
"505","경기도 성남시 중원구 상대원동","2976","2976","0000","성진빌라","42.8000","21.2750","202511","25","37,000","2","개인","개인","1994","금상로30번길 5-4","-","직거래","-","25.12.09"
"506","경기도 성남시 중원구 은행동","1955","1955","0000","용봉주택","48.0400","12.2300","202511","25","8,300","-1","개인","개인","1993","은행로81번길 17","-","직거래","-","25.12.02"
"507","경기도 성남시 중원구 금광동","3909-2","3909","0002","대원하임(3909-2)","59.8800","35.6400","202511","25","40,000","3","개인","개인","2013","산성대로408번길 19","-","중개거래","경기 성남시 중원구","26.03.03"
"508","경기도 성남시 중원구 금광동","2961","2961","0000","우신","35.8900","18.1500","202511","25","15,000","2","개인","개인","1987","금빛로 77","-","중개거래","경기 성남시 중원구","26.01.16"
"509","경기도 성남시 중원구 금광동","3075","3075","0000","동영빌라(2)","69.4800","31.0300","202511","24","43,000","2","개인","개인","2001","금빛로61번길 10","-","중개거래","경기 성남시 중원구","25.12.30"
"510","경기도 성남시 중원구 은행동","2238","2238","0000","성남파크빌라","38.3000","10.8400","202511","24","13,500","-1","개인","개인","1993","은행로82번길 4","-","중개거래","경기 성남시 중원구","25.12.08"
"511","경기도 성남시 중원구 은행동","1359","1359","0000","신광빌라","35.7200","9.7180","202511","23","18,000","4","개인","개인","1995","은행로37번길 3","-","중개거래","경기 성남시 중원구","26.01.15"
"512","경기도 성남시 중원구 은행동","574","0574","0000","산성의아침","59.9540","34.5400","202511","22","39,700","4","개인","개인","2014","순환로461번길 5","-","중개거래","경기 성남시 중원구","26.03.25"
"513","경기도 성남시 중원구 은행동","1692","1692","0000","대호맨션","42.9000","10.6400","202511","22","20,000","1","개인","개인","1994","은행로5번길 6-1","-","중개거래","경기 성남시 중원구","26.01.23"
"514","경기도 성남시 중원구 은행동","559","0559","0000","그린빌","60.8700","35.5400","202511","22","15,800","-1","개인","개인","2000","순환로451번길 5","-","중개거래","경기 성남시 중원구","26.04.29"
"515","경기도 성남시 중원구 은행동","1688","1688","0000","용궁아트","41.8800","10.8400","202511","22","17,000","4","개인","개인","1993","은행로5번길 10","-","중개거래","경기 성남시 중원구","25.12.16"
"516","경기도 성남시 중원구 성남동","4029-4","4029","0004","LKM타운(106동107동)","71.8800","47.9300","202511","22","49,200","4","개인","개인","2017","둔촌대로127번길 14-3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.03.18"
"517","경기도 성남시 중원구 하대원동","127-1","0127","0001","롯데빌리지(A동)","49.9500","25.0682","202511","21","32,000","2","개인","개인","2012","원터로18번길 4-1","-","중개거래","경기 성남시 중원구","25.11.27"
"518","경기도 성남시 중원구 은행동","1509","1509","0000","문화빌라","40.0900","9.9800","202511","21","18,500","2","개인","개인","2004","은이로16번길 4","-","중개거래","경기 성남시 수정구","25.11.21"
"519","경기도 성남시 중원구 성남동","3316","3316","0000","그린나래","46.6800","26.8840","202511","21","38,800","3","개인","개인","2015","제일로73번길 9","-","중개거래","경기 성남시 중원구","26.01.20"
"520","경기도 성남시 중원구 하대원동","135-11","0135","0011","중일빌라(B동)","60.1000","32.4300","202511","20","28,700","3","개인","개인","1996","시민로5번길 7","-","중개거래","경기 성남시 중원구","26.02.20"
"521","경기도 성남시 중원구 은행동","2291","2291","0000","밀알빌라(1차)","39.6000","10.2000","202511","20","11,000","-1","개인","개인","1991","자혜로57번길 15-2","-","중개거래","경기 성남시 중원구","25.12.22"
"522","경기도 성남시 중원구 은행동","2107","2107","0000","영신빌라(12)","47.8400","11.6230","202511","19","19,000","2","개인","개인","1994","은행로87번길 15","-","중개거래","경기 성남시 중원구","25.12.02"
"523","경기도 성남시 중원구 하대원동","335-4","0335","0004","퀸즈하임(102,103동)","66.6000","44.8100","202511","18","40,000","4","개인","개인","2018","마지로134번길 20-1","-","중개거래","경기 성남시 중원구","26.01.14"
"524","경기도 성남시 중원구 하대원동","135-11","0135","0011","중일빌라(B동)","60.1000","32.4300","202511","17","21,200","-1","개인","개인","1996","시민로5번길 7","-","중개거래","경기 성남시 중원구","26.03.17"
"525","경기도 성남시 중원구 은행동","1105","1105","0000","조광빌라","44.9800","11.4400","202511","15","7,000","-1","개인","개인","1992","은이로37번길 1","-","중개거래","경기 성남시 중원구","25.11.28"
"526","경기도 성남시 중원구 금광동","3063","3063","0000","동보하이빌","67.7400","33.3270","202511","15","38,000","-1","개인","개인","2002","금빛로61번길 8-2","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.13"
"527","경기도 성남시 중원구 중앙동","1802","1802","0000","그린빌라","48.1800","13.2000","202511","15","26,300","3","개인","개인","1996","광명로256번길 23-16","-","중개거래","경기 성남시 중원구","26.01.23"
"528","경기도 성남시 중원구 은행동","1705","1705","0000","청우빌라","45.2700","11.3700","202511","15","23,700","1","개인","개인","1997","은행로7번길 7","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.12"
"529","경기도 성남시 중원구 금광동","3036","3036","0000","해마루","63.2350","33.3000","202511","14","47,000","3","개인","개인","2014","금빛로 73","-","중개거래","경기 성남시 중원구","25.12.29"
"530","경기도 성남시 중원구 은행동","1721-10","1721","0010","대승빌라","41.3550","10.8800","202511","14","11,500","-1","개인","개인","1994","은행로25번길 11","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.11.27"
"531","경기도 성남시 중원구 은행동","1138","1138","0000","럭키빌라","54.1900","14.0400","202511","13","18,000","2","개인","개인","1992","은이로41번길 8-1","-","중개거래","경기 성남시 중원구","25.11.20"
"532","경기도 성남시 중원구 은행동","1684","1684","0000","행복빌라","44.7300","11.4700","202511","13","13,000","-1","개인","개인","1992","은행로5번길 12","-","중개거래","경기 성남시 중원구","25.12.22"
"533","경기도 성남시 중원구 금광동","2968","2968","0000","신구빌라(나)","47.6200","24.0750","202511","12","26,500","1","개인","개인","1986","금빛로85번길 3","-","중개거래","경기 성남시 중원구","26.01.09"
"534","경기도 성남시 중원구 은행동","2321-2","2321","0002","삼진빌라(9차)","44.0000","11.2370","202511","11","18,300","4","개인","개인","1993","자혜로57번길 9-9","-","중개거래","경기 성남시 중원구","25.11.21"
"535","경기도 성남시 중원구 은행동","1308-1","1308","0001","이원빌라","55.1200","15.0000","202511","11","22,700","1","개인","개인","2002","은이로 36-4","-","중개거래","경기 성남시 중원구","26.01.30"
"536","경기도 성남시 중원구 은행동","754-2","0754","0002","목화빌라","45.9700","12.6600","202511","11","10,000","-1","개인","개인","1995","은이로27번길 24","-","중개거래","경기 성남시 중원구","25.11.17"
"537","경기도 성남시 중원구 상대원동","90-3","0090","0003","중일맨션가동","59.8700","31.6000","202511","11","21,100","4","개인","개인","2000","사기막골로203번길 5-1","-","중개거래","경기 성남시 중원구","25.12.24"
"538","경기도 성남시 중원구 상대원동","2991-2","2991","0002","빛나아트맨션","76.8000","28.0200","202511","11","38,500","2","개인","개인","2002","금상로57번길 7","-","중개거래","경기 성남시 중원구","25.12.29"
"539","경기도 성남시 중원구 은행동","923-1","0923","0001","금능빌라","39.6400","10.3500","202511","10","15,000","1","개인","개인","1996","은이로63번길 4-10","20260121","중개거래","경기 성남시 중원구","-"
"540","경기도 성남시 중원구 상대원동","2037","2037","0000","금성빌라","39.7800","18.8500","202511","08","30,500","2","개인","개인","1991","희망로322번길 6","-","중개거래","경기 성남시 중원구","25.11.28"
"541","경기도 성남시 중원구 상대원동","2317-1","2317","0001","대호2차A동","60.3400","24.9500","202511","08","45,000","3","개인","개인","2001","박석로97번길 6","-","중개거래","경기 성남시 중원구","25.12.09"
"542","경기도 성남시 중원구 성남동","3975","3975","0000","신흥다세대","35.6700","23.5000","202511","08","20,000","2","개인","개인","1987","둔촌대로127번길 6-4","-","중개거래","경기 성남시 수정구","25.11.11"
"543","경기도 성남시 중원구 상대원동","1358-2","1358","0002","부림빌라","49.8400","26.6600","202511","08","32,900","1","개인","개인","2001","박석로33번길 12","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.24"
"544","경기도 성남시 중원구 상대원동","1479-1","1479","0001","JK빌(1동)","56.7100","30.5600","202511","08","46,000","2","개인","개인","2017","박석로41번길 20-9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.23"
"545","경기도 성남시 중원구 은행동","1869","1869","0000","유진빌라","39.8800","11.1100","202511","07","13,500","4","개인","개인","1994","은행로18번길 24","-","직거래","-","25.11.10"
"546","경기도 성남시 중원구 상대원동","1666-1","1666","0001","신한102동","50.2600","26.2639","202511","05","39,000","1","개인","개인","1997","박석로25번길 32-12","-","중개거래","경기 성남시 중원구","25.11.19"
"547","경기도 성남시 중원구 은행동","2370","2370","0000","해태빌라","43.2500","10.9800","202511","05","19,700","2","개인","개인","1996","자혜로 79-7","-","중개거래","경기 성남시 중원구","26.01.02"
"548","경기도 성남시 중원구 상대원동","2948","2948","0000","(2948-0)","34.5500","30.6000","202511","04","24,000","2","개인","개인","1986","금상로18번길 13","-","중개거래","경기 성남시 중원구","26.01.08"
"549","경기도 성남시 중원구 은행동","1718","1718","0000","송강맨션(B)","59.4000","17.5900","202511","04","25,300","2","개인","개인","1997","은행로7번길 24-3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.16"
"550","경기도 성남시 중원구 은행동","1451-1","1451","0001","성진빌라","43.1900","11.2400","202511","03","20,000","1","개인","개인","1993","은이로 18-8","-","중개거래","경기 성남시 중원구","26.01.30"
"551","경기도 성남시 중원구 성남동","3750","3750","0000","삼성빌리지(103동)","61.3000","37.5700","202510","30","34,000","4","개인","개인","2000","제일로63번길 7-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.15"
"552","경기도 성남시 중원구 은행동","887","0887","0000","세교빌라3차","38.5200","10.3000","202510","30","13,300","2","개인","개인","1994","은이로63번길 8-13","-","중개거래","경기 성남시 중원구","26.01.30"
"553","경기도 성남시 중원구 성남동","2574","2574","0000","성심로얄맨션","59.9000","40.7600","202510","29","40,000","2","개인","개인","2001","원터로93번길 4","-","중개거래","경기 성남시 중원구","25.12.16"
"554","경기도 성남시 중원구 금광동","4413","4413","0000","베스트빌","63.6700","29.7522","202510","28","48,000","5","개인","개인","2018","산성대로382번길 5-9","-","중개거래","경기 성남시 중원구, 서울 송파구","26.01.07"
"555","경기도 성남시 중원구 상대원동","1477-1","1477","0001","뉴서울가동","31.2600","22.8000","202510","28","22,500","-1","개인","개인","1987","박석로41번길 20-13","-","중개거래","경기 성남시 중원구","25.11.10"
"556","경기도 성남시 중원구 상대원동","2997-5","2997","0005","일진빌라","60.5700","31.0900","202510","27","19,000","-1","개인","개인","2002","금상로 25","-","중개거래","경기 성남시 중원구","26.01.30"
"557","경기도 성남시 중원구 상대원동","1468","1468","0000","예가","52.0800","30.9000","202510","25","48,000","2","개인","개인","2016","박석로41번길 16-9","-","중개거래","경기 성남시 중원구","26.04.08"
"558","경기도 성남시 중원구 상대원동","1409-5","1409","0005","빛나아트맨션다동","58.6650","29.7500","202510","24","47,000","4","개인","개인","2002","박석로15번길 12","-","중개거래","경기 성남시 중원구","25.12.11"
"559","경기도 성남시 중원구 금광동","2693","2693","0000","건양주택(A)","38.7600","10.0800","202510","24","15,000","-1","개인","개인","1994","자혜로 88-4","-","중개거래","경기 성남시 중원구","25.11.28"
"560","경기도 성남시 중원구 은행동","2352-1","2352","0001","공원맨션","55.7600","14.0500","202510","24","19,000","-1","개인","법인","1997","금빛로 110","-","중개거래","경기 성남시 중원구","25.11.28"
"561","경기도 성남시 중원구 은행동","1328","1328","0000","금강빌라","39.4500","10.6150","202510","24","14,600","4","개인","개인","1991","은행로37번길 4-1","-","중개거래","경기 성남시 중원구","25.12.30"
"562","경기도 성남시 중원구 금광동","1372","1372","0000","장미골든빌라","43.7400","20.3100","202510","23","22,900","1","개인","개인","1990","광명로342번길 5-5","-","중개거래","경기 성남시 중원구","25.12.09"
"563","경기도 성남시 중원구 은행동","677","0677","0000","해태맨션(677)","59.9100","27.1700","202510","23","35,000","2","개인","개인","2000","산성대로562번길 5-3","-","중개거래","경기 성남시 중원구","25.12.08"
"564","경기도 성남시 중원구 은행동","690","0690","0000","솔그린빌리지","60.6900","34.0800","202510","22","25,000","4","개인","개인","1997","산성대로562번길 8","-","중개거래","경기 성남시 중원구","25.11.10"
"565","경기도 성남시 중원구 은행동","930","0930","0000","여진빌라","59.7200","16.1900","202510","22","15,000","-1","개인","개인","1994","순환로379번길 27","-","직거래","-","25.10.22"
"566","경기도 성남시 중원구 은행동","587-1","0587","0001","삼성아트빌(587-1)","53.7900","25.3100","202510","21","29,000","3","개인","개인","2010","순환로 461","-","중개거래","경기 성남시 중원구","25.10.24"
"567","경기도 성남시 중원구 하대원동","109-1","0109","0001","경원빌라","38.4600","19.1300","202510","21","20,000","2","개인","개인","1994","제일로17번길 11","-","중개거래","경기 성남시 중원구","25.12.15"
"568","경기도 성남시 중원구 은행동","1328","1328","0000","금강빌라","39.4500","10.6150","202510","20","15,000","4","개인","법인","1991","은행로37번길 4-1","-","중개거래","경기 성남시 중원구","26.03.04"
"569","경기도 성남시 중원구 은행동","2005","2005","0000","대산빌라(2005)","38.7500","10.6200","202510","19","20,000","4","개인","개인","1994","은행로81번길 3-12","-","중개거래","경기 성남시 중원구","25.11.04"
"570","경기도 성남시 중원구 은행동","1720-3","1720","0003","태화빌라(1720-3)","50.1600","12.6300","202510","18","22,500","1","개인","개인","1993","산성대로516번길 16","20251104","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"571","경기도 성남시 중원구 성남동","3840","3840","0000","유명빌라","69.4400","37.7800","202510","18","29,500","3","개인","개인","2005","제일로43번길 17-2","-","중개거래","경기 성남시 중원구","25.11.28"
"572","경기도 성남시 중원구 하대원동","354","0354","0000","화이트필","47.4380","31.4900","202510","18","28,400","5","개인","개인","2022","마지로 148-4","-","중개거래","경기 성남시 중원구","25.12.22"
"573","경기도 성남시 중원구 성남동","3325","3325","0000","진영파크타운","43.7550","26.0860","202510","18","36,500","6","개인","개인","2015","제일로63번길 12-1","-","중개거래","경기 성남시 중원구","25.12.29"
"574","경기도 성남시 중원구 상대원동","1966","1966","0000","네이처빌","64.4350","23.2750","202510","17","54,000","5","개인","개인","2017","박석로5번길 49","-","중개거래","경기 성남시 중원구","25.12.01"
"575","경기도 성남시 중원구 은행동","678","0678","0000","진성빌라","40.9750","21.0150","202510","17","16,500","3","개인","개인","1991","산성대로568번길 4","-","중개거래","경기 성남시 중원구","25.11.18"
"576","경기도 성남시 중원구 도촌동","639","0639","0000","동분당KCC스위첸파티오1단지","84.8200","157.7463","202510","17","80,000","1","개인","개인","2019","도촌남로 70-16","-","직거래","-","25.11.28"
"577","경기도 성남시 중원구 은행동","1344-1","1344","0001","쌍용빌라","43.2600","10.9100","202510","16","12,000","2","개인","개인","1995","은행로37번길 17","20251017","직거래","-","-"
"578","경기도 성남시 중원구 중앙동","1910","1910","0000","청송그린빌라","41.0100","11.3290","202510","15","28,000","3","개인","개인","1994","광명로264번길 28-1","-","중개거래","경기 성남시 수정구","25.10.27"
"579","경기도 성남시 중원구 성남동","2448","2448","0000","신한주택","41.3300","22.8500","202510","15","16,300","-1","개인","개인","1991","광명로100번길 11-5","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.17"
"580","경기도 성남시 중원구 성남동","2454","2454","0000","금강빌라104동","41.0500","26.4125","202510","15","24,000","2","개인","개인","1991","광명로100번길 13-5","-","중개거래","경기 성남시 중원구","25.11.25"
"581","경기도 성남시 중원구 중앙동","1667","1667","0000","현대빌라","49.5550","12.8000","202510","15","28,000","3","개인","개인","1994","광명로256번길 51-6","-","중개거래","경기 성남시 수정구","25.12.11"
"582","경기도 성남시 중원구 은행동","1625","1625","0000","화생빌라","40.6900","11.1000","202510","15","18,300","2","개인","개인","1993","은행로7번길 15","-","중개거래","경기 성남시 중원구","25.12.19"
"583","경기도 성남시 중원구 은행동","1138","1138","0000","럭키빌라","54.1900","14.0400","202510","15","16,500","2","개인","개인","1992","은이로41번길 8-1","20251015","직거래","-","-"
"584","경기도 성남시 중원구 은행동","2220","2220","0000","(2220-0)","54.0000","16.6000","202510","15","23,000","3","개인","개인","1992","은행로87번길 4","-","중개거래","경기 성남시 중원구","25.10.21"
"585","경기도 성남시 중원구 은행동","2311-1","2311","0001","명빌라(2311-1)","44.4000","11.2700","202510","15","20,000","4","개인","개인","1996","자혜로67번길 8","-","중개거래","경기 성남시 중원구","25.10.30"
"586","경기도 성남시 중원구 상대원동","1531","1531","0000","한승빌라","45.1200","23.2300","202510","15","22,500","3","개인","개인","1991","둔촌대로425번길 27","-","직거래","-","-"
"587","경기도 성남시 중원구 상대원동","1424","1424","0000","아르미빌1동","63.6900","36.9300","202510","15","46,000","2","개인","개인","2008","박석로5번길 12-12","-","중개거래","경기 성남시 중원구","25.11.27"
"588","경기도 성남시 중원구 은행동","1365","1365","0000","개성빌라","42.4500","11.1700","202510","15","14,000","4","개인","개인","1993","은행로35번길 3","-","직거래","-","25.10.16"
"589","경기도 성남시 중원구 금광동","2702","2702","0000","청산맨션(가동)","45.3300","12.0200","202510","15","17,000","3","개인","개인","1994","자혜로 84-3","-","직거래","-","26.01.09"
"590","경기도 성남시 중원구 금광동","160-1","0160","0001","그랑나랑드림맨션B동","60.5000","28.4200","202510","15","20,500","-1","개인","개인","2001","금상로57번길 8-4","-","중개거래","경기 성남시 중원구","25.11.14"
"591","경기도 성남시 중원구 금광동","3526","3526","0000","더노블","61.3500","37.3600","202510","15","44,500","2","개인","개인","2022","광명로335번길 24-4","20251120","중개거래","경기 성남시 중원구","-"
"592","경기도 성남시 중원구 성남동","3325","3325","0000","진영파크타운","51.5500","30.7340","202510","15","37,800","6","개인","개인","2015","제일로63번길 12-1","-","중개거래","경기 성남시 중원구","26.01.05"
"593","경기도 성남시 중원구 성남동","2369","2369","0000","선경빌라","53.4000","21.7400","202510","14","21,000","-1","개인","개인","2001","원터로105번길 33-8","-","중개거래","경기 성남시 수정구","25.12.24"
"594","경기도 성남시 중원구 하대원동","162-4","0162","0004","삼보빌라","44.9500","21.8040","202510","14","22,400","1","개인","개인","1995","둔촌대로258번길 20","20251016","중개거래","경기 성남시 중원구","-"
"595","경기도 성남시 중원구 하대원동","162-4","0162","0004","삼보빌라","44.9500","21.8040","202510","14","22,400","1","개인","개인","1995","둔촌대로258번길 20","-","중개거래","경기 성남시 중원구","25.10.17"
"596","경기도 성남시 중원구 금광동","4288","4288","0000","그린빌라","58.9800","33.9800","202510","14","12,600","-1","개인","개인","1994","자혜로16번길 46","-","중개거래","경기 성남시 중원구","25.10.15"
