"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"251","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을벽산","51.1600","58.3200","202509","17","61,000","2","개인","개인","1994","벌말로50번길 27","-","중개거래","경기 성남시 분당구","25.12.12"
"252","경기도 성남시 분당구 서현동","322","0322","0000","정도","53.8200","61.2000","202509","16","70,000","3","개인","개인","1995","불정로406번길 7","-","중개거래","경기 성남시 분당구","25.11.25"
"253","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.9300","71.7241","202509","16","128,000","3","개인","개인","1995","미금일로 122","-","중개거래","경기 성남시 분당구","25.11.28"
"254","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202509","16","235,000","3","개인","개인","2009","서판교로 73","-","중개거래","경기 성남시 분당구","26.04.03"
"255","경기도 성남시 분당구 궁내동","343-4","0343","0004","탑빌리지102동","70.7000","69.3530","202509","15","49,000","2","개인","개인","2003","궁내로40번길 30","-","중개거래","경기 성남시 분당구","25.12.05"
"256","경기도 성남시 분당구 궁내동","353","0353","0000","중앙하이츠빌리지101동","140.4700","147.4400","202509","15","69,000","4","개인","개인","2007","궁내로40번길 11-1","-","중개거래","서울 관악구","25.10.27"
"257","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","134.4400","163.9828","202509","14","163,000","3","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","-"
"258","경기도 성남시 분당구 대장동","577-1","0577","0001","써밋스페이스(105동,106동)","50.6000","63.4540","202509","13","28,000","3","개인","개인","2017","벌장투리로23번길 2","-","중개거래","경기 용인시 수지구","25.10.16"
"259","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","84.8200","99.9115","202509","11","95,500","4","개인","개인","1995","장안로 67","-","중개거래","경기 성남시 분당구, 경기 용인시 기흥구","25.10.17"
"260","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202509","11","75,000","2","개인","개인","2004","불정로406번길 14","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.12.15"
"261","경기도 성남시 분당구 분당동","94","0094","0000","프라임하우스","164.8100","199.5200","202509","10","115,000","3","개인","개인","1997","장안로 61","-","중개거래","경기 성남시 분당구","25.11.05"
"262","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","59.9300","70.5930","202509","10","82,000","4","개인","개인","1995","장안로 67","-","중개거래","경기 성남시 분당구","25.11.05"
"263","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","71.7700","85.7510","202509","10","89,800","2","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","25.12.29"
"264","경기도 성남시 분당구 분당동","41","0041","0000","샛별마을현대빌라","164.4900","202.8210","202509","09","91,000","3","개인","개인","1994","불정로 308","-","중개거래","경기 성남시 분당구","25.09.12"
"265","경기도 성남시 분당구 분당동","41","0041","0000","샛별마을현대빌라","164.4900","202.8210","202509","09","91,000","3","개인","개인","1994","불정로 308","20250910","중개거래","경기 성남시 분당구","-"
"266","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","59.8500","68.3830","202509","06","85,000","4","개인","개인","1994","성남대로 884-4","-","중개거래","경기 성남시 분당구","25.12.02"
"267","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202509","06","81,000","1","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구","25.11.14"
"268","경기도 성남시 분당구 야탑동","182","0182","0000","두원빌라(182)","84.9300","94.5100","202509","05","110,500","2","개인","개인","1994","야탑로231번길 35","-","중개거래","경기 성남시 분당구","25.12.10"
"269","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","161.8900","197.4650","202509","04","168,500","2","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","26.03.03"
"270","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202509","04","70,800","1","개인","개인","2004","불정로406번길 14","-","중개거래","경기 광주시, 경기 성남시 분당구","25.11.10"
"271","경기도 성남시 분당구 서현동","208-3","0208","0003","서현로얄파크빌(203동)","55.0100","60.8070","202509","03","40,500","2","개인","개인","2014","안골로11번길 17-8","-","중개거래","경기 성남시 분당구","25.11.14"
"272","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","59.9400","68.3300","202509","03","82,500","3","개인","개인","1994","벌말로50번길 27","20251021","중개거래","경기 성남시 분당구, 경기 시흥시","-"
"273","경기도 성남시 분당구 야탑동","218","0218","0000","매화마을현대","59.9400","68.3300","202509","03","82,500","3","개인","개인","1994","벌말로50번길 27","-","중개거래","경기 성남시 분당구, 경기 시흥시","25.11.28"
"274","경기도 성남시 분당구 구미동","285","0285","0000","우방도무스빌라","199.6400","247.9600","202509","01","95,000","3","개인","개인","1997","구미로173번길 22","-","직거래","-","25.09.03"
"275","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(두산)1","59.8800","70.7180","202509","01","80,800","3","개인","개인","1994","장안로 67","-","중개거래","경기 성남시 분당구","25.11.17"
"276","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","161.8900","197.4650","202509","01","113,400","1","개인","개인","1995","미금로 114","-","직거래","-","25.09.01"
"277","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","71.7700","85.7510","202508","29","89,500","2","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","25.11.21"
"278","경기도 성남시 분당구 이매동","300-5","0300","0005","바움하우스","53.3500","66.2950","202508","29","65,000","3","개인","개인","2021","이매로133번길 5","-","중개거래","경기 성남시 분당구","25.10.15"
"279","경기도 성남시 분당구 구미동","85","0085","0000","현대노블리스111","189.2600","229.2800","202508","29","189,500","3","개인","개인","2001","금곡로 171","-","중개거래","경기 성남시 분당구","25.12.31"
"280","경기도 성남시 분당구 구미동","285","0285","0000","우방도무스빌라","199.6400","247.9600","202508","29","95,000","3","개인","개인","1997","구미로173번길 22","20250903","직거래","-","-"
"281","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","84.7200","143.7139","202508","28","124,300","3","개인","개인","2012","하오개로 377","-","중개거래","경기 성남시 분당구","25.11.03"
"282","경기도 성남시 분당구 운중동","875","0875","0000","산운마을1단지(월든힐스)","109.6400","203.3000","202508","27","190,500","4","개인","개인","2010","산운로 7","-","중개거래","경기 성남시 분당구","26.04.23"
"283","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","59.5050","65.7790","202508","26","106,000","2","개인","개인","1995","미금일로90번길 11","-","중개거래","경기 성남시 분당구","25.10.17"
"284","경기도 성남시 분당구 분당동","76","0076","0000","신동아빌라","164.7600","200.6310","202508","25","109,500","1","개인","개인","1996","장안로 5","20251014","중개거래","경기 성남시 분당구","-"
"285","경기도 성남시 분당구 이매동","308","0308","0000","진흥아마란스","59.3700","67.6300","202508","22","30,000","1","개인","개인","2005","이매로133번길 16","-","중개거래","경기 성남시 분당구","25.10.17"
"286","경기도 성남시 분당구 서현동","208-7","0208","0007","서현로얄파크빌(208동)","61.2200","66.1000","202508","22","36,000","3","개인","개인","2005","안골로11번길 17-5","-","직거래","-","25.08.26"
"287","경기도 성남시 분당구 운중동","362","0362","0000","운중샤갈의마을(101,102,103동)","70.8908","83.4034","202508","22","60,000","3","개인","법인","2019","하오개로351번길 24","-","직거래","-","25.12.30"
"288","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202508","21","229,000","4","개인","개인","2009","서판교로 73","-","중개거래","경기 성남시 분당구","25.12.30"
"289","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202508","21","229,000","4","개인","개인","2009","서판교로 73","20250912","중개거래","경기 성남시 분당구","-"
"290","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9906","119.0806","202508","21","110,000","3","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","26.02.12"
"291","경기도 성남시 분당구 대장동","577-1","0577","0001","써밋스페이스(105동,106동)","48.4200","60.7200","202508","20","24,000","3","개인","법인","2017","벌장투리로23번길 2","-","중개거래","경기 용인시 수지구","25.09.17"
"292","경기도 성남시 분당구 대장동","577-1","0577","0001","써밋스페이스(105동,106동)","48.4200","60.7200","202508","20","24,000","3","개인","법인","2017","벌장투리로23번길 2","20250917","중개거래","경기 용인시 수지구","-"
"293","경기도 성남시 분당구 분당동","95","0095","0000","장안타운(건영)951","84.8400","99.9350","202508","19","94,800","1","개인","개인","1995","장안로 67","-","중개거래","경기 성남시 분당구","25.12.18"
"294","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","59.9300","67.9690","202508","19","98,000","3","개인","개인","1995","서현로 471","20251013","중개거래","경기 성남시 분당구","-"
"295","경기도 성남시 분당구 분당동","113","0113","0000","장안타운(건영빌라)","59.9300","67.9690","202508","19","98,000","3","개인","개인","1995","서현로 471","-","중개거래","경기 성남시 분당구","25.10.13"
"296","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202508","18","77,000","2","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","25.10.22"
"297","경기도 성남시 분당구 분당동","76","0076","0000","신동아빌라","164.7600","200.6310","202508","18","109,500","1","개인","개인","1996","장안로 5","-","중개거래","경기 성남시 분당구","25.10.30"
"298","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을삼익빌라1","164.8800","197.7420","202508","16","166,000","2","개인","개인","1995","금곡로 39","-","중개거래","경기 성남시 분당구","26.01.09"
"299","경기도 성남시 분당구 이매동","300-5","0300","0005","바움하우스","52.2400","64.9160","202508","16","65,000","3","개인","개인","2021","이매로133번길 5","-","직거래","-","26.04.02"
"300","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","66.3720","202508","16","78,900","3","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구","25.09.11"
"301","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202508","16","79,500","1","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구","25.10.20"
"302","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.6978","202508","15","81,000","2","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","25.10.28"
"303","경기도 성남시 분당구 야탑동","183","0183","0000","미원빌라1","83.0000","89.5490","202508","15","89,000","3","개인","개인","1994","야탑로231번길 45","-","직거래","-","25.10.31"
"304","경기도 성남시 분당구 분당동","41","0041","0000","샛별마을현대빌라","164.4900","202.8210","202508","14","170,000","3","개인","개인","1994","불정로 308","-","중개거래","경기 성남시 분당구","25.12.16"
"305","경기도 성남시 분당구 야탑동","185","0185","0000","목련마을화성빌리지","84.8500","101.3780","202508","14","109,000","4","개인","개인","1994","야탑로271번길 28","-","중개거래","경기 성남시 분당구","25.10.01"
"306","경기도 성남시 분당구 운중동","336-1","0336","0001","파크하임테라스","51.2325","52.3256","202508","14","58,000","3","개인","법인","2024","하오개로357번길 22","-","직거래","-","25.09.26"
"307","경기도 성남시 분당구 정자동","29","0029","0000","느티마을경남","134.9700","167.2400","202508","13","208,000","3","개인","개인","1995","황새울로132번길 27","-","중개거래","경기 성남시 분당구","25.10.24"
"308","경기도 성남시 분당구 운중동","349-4","0349","0004","더휴테라스(A)(B)","57.9800","63.0700","202508","12","38,000","1","개인","개인","2015","하오개로357번길 5","-","직거래","-","25.08.13"
"309","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","84.7200","143.7139","202508","11","76,500","3","개인","개인","2012","하오개로 377","-","직거래","-","25.08.11"
"310","경기도 성남시 분당구 대장동","571-38","0571","0038","엘림빌라","51.8700","64.2400","202508","09","35,000","4","개인","개인","2016","벌장투리로23번길 2-1","-","중개거래","경기 수원시 장안구, 경기 용인시 수지구","25.08.28"
"311","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.1000","70.0490","202508","09","79,000","4","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","25.10.21"
"312","경기도 성남시 분당구 야탑동","183","0183","0000","미원빌라1","84.6300","91.4070","202508","08","95,000","1","개인","개인","1994","야탑로231번길 45","-","중개거래","경기 성남시 분당구","25.11.21"
"313","경기도 성남시 분당구 궁내동","345-6","0345","0006","동양파크빌(102동)","72.9300","81.0000","202508","05","69,000","4","개인","개인","2011","궁내로7번길 4","-","중개거래","경기 성남시 분당구","25.10.27"
"314","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드빌(삼성)","134.4400","163.9828","202508","01","120,000","1","개인","개인","1995","미금로 114","-","중개거래","경기 수원시 팔달구","25.10.30"
"315","경기도 성남시 분당구 금곡동","54-9","0054","0009","덕인맨션","66.3500","67.8750","202507","30","30,000","-1","개인","개인","2003","쇳골로17번길 12","-","직거래","-","25.08.22"
"316","경기도 성남시 분당구 운중동","362","0362","0000","운중샤갈의마을(101,102,103동)","68.0395","80.0489","202507","28","76,700","1","개인","개인","2019","하오개로351번길 24","-","중개거래","서울 서초구","25.10.01"
"317","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","53.3300","52.6700","202507","23","33,500","3","개인","개인","2017","새마을로165번길 19","-","직거래","-","25.08.27"
"318","경기도 성남시 분당구 야탑동","176","0176","0000","성환빌라","84.9200","92.8660","202507","22","107,500","3","개인","개인","1995","야탑로231번길 38","-","중개거래","경기 성남시 분당구","25.10.24"
"319","경기도 성남시 분당구 야탑동","267","0267","0000","매화마을대창빌라","84.9600","99.8380","202507","22","104,000","4","개인","개인","1995","벌말로30번길 11","-","중개거래","경기 성남시 분당구","25.12.22"
"320","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드빌(삼성)","161.8900","197.4650","202507","21","166,000","1","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","26.02.04"
"321","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202507","16","240,000","3","개인","개인","2009","서판교로 73","-","중개거래","경기 성남시 분당구","26.02.13"
"322","경기도 성남시 분당구 서현동","322","0322","0000","정도","53.8200","61.2000","202507","16","74,000","3","개인","개인","1995","불정로406번길 7","-","중개거래","경기 성남시 분당구","-"
"323","경기도 성남시 분당구 궁내동","328-3","0328","0003","장미월드빌","76.7000","77.3750","202507","15","40,000","1","개인","개인","2003","궁내로22번길 16","-","직거래","-","25.07.15"
"324","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202507","14","75,000","3","개인","개인","2004","불정로406번길 14","20250716","중개거래","경기 성남시 분당구","-"
"325","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202507","14","75,000","3","개인","개인","2004","불정로406번길 14","-","중개거래","경기 성남시 분당구","25.09.12"
"326","경기도 성남시 분당구 금곡동","67-3","0067","0003","금곡하이빌","71.0400","68.0150","202507","14","40,000","3","개인","개인","2002","쇳골북로 42","-","중개거래","서울 은평구","25.08.21"
"327","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9653","119.0452","202507","10","125,000","2","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","25.10.15"
"328","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","84.9850","96.8600","202507","08","98,000","4","개인","개인","1994","분당로263번길 68","-","중개거래","경기 성남시 분당구","25.10.31"
"329","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(라이프)","67.3150","77.2900","202507","05","80,000","2","개인","개인","1994","분당로263번길 68","20250722","중개거래","경기 성남시 분당구","-"
"330","경기도 성남시 분당구 궁내동","343-24","0343","0024","아이센스빌(A,B동)","60.8300","59.2780","202507","05","48,500","1","개인","개인","2002","궁내로 16","-","중개거래","경기 성남시 분당구","25.07.16"
"331","경기도 성남시 분당구 구미동","81","0081","0000","분당중앙하이츠","197.1600","307.1660","202507","04","205,000","1","개인","개인","1997","금곡로 181","-","중개거래","경기 성남시 분당구","25.07.30"
"332","경기도 성남시 분당구 운중동","987","0987","0000","산운마을7단지(휴먼시아연립)","208.0400","390.7700","202507","04","389,000","5","개인","개인","2010","산운로 135","-","중개거래","경기 성남시 분당구","26.01.29"
"333","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","57.6300","64.4182","202507","04","43,000","1","개인","개인","1995","분당로263번길 67","-","직거래","-","25.07.07"
"334","경기도 성남시 분당구 운중동","987","0987","0000","산운마을7단지(휴먼시아연립)","208.0400","390.7700","202507","04","389,000","5","개인","개인","2010","산운로 135","20250821","중개거래","경기 성남시 분당구","-"
"335","경기도 성남시 분당구 야탑동","267","0267","0000","매화마을대창빌라","70.9300","83.3517","202507","02","95,000","3","개인","개인","1995","벌말로30번길 11","-","중개거래","경기 성남시 분당구","25.09.15"
"336","경기도 성남시 분당구 야탑동","173","0173","0000","대원빌라(1단지)","57.9750","65.3720","202507","01","76,500","2","개인","개인","1994","야탑로245번길 11","-","중개거래","경기 성남시 분당구","25.09.30"
"337","경기도 성남시 분당구 운중동","307","0307","0000","운중동푸르지오하임","84.9400","144.0871","202507","01","113,000","3","개인","개인","2012","하오개로 377","-","직거래","-","25.11.04"
"338","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(라이프)","67.3150","77.2900","202506","30","80,000","2","개인","개인","1994","분당로263번길 68","-","중개거래","경기 성남시 분당구","25.10.15"
"339","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","59.6200","65.9060","202506","28","117,000","4","개인","개인","1995","미금일로90번길 11","-","중개거래","경기 성남시 분당구","-"
"340","경기도 성남시 분당구 분당동","56","0056","0000","벽산빌라","182.2470","210.3990","202506","27","135,000","3","개인","개인","1995","예원로 31","20250717","중개거래","경기 성남시 분당구","-"
"341","경기도 성남시 분당구 율동","272","0272","0000","율동프라임힐즈","53.9500","52.6700","202506","27","46,000","2","개인","개인","2017","새마을로165번길 19","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.09.11"
"342","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202506","27","80,000","4","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구","25.10.20"
"343","경기도 성남시 분당구 구미동","287","0287","0000","다원빌리지","188.8100","230.0800","202506","27","150,000","4","개인","개인","1997","구미로173번길 10","-","중개거래","경기 성남시 분당구","-"
"344","경기도 성남시 분당구 구미동","20","0020","0000","까치마을금성백조","59.6200","65.9060","202506","27","117,000","4","개인","개인","1995","미금일로90번길 11","20250723","중개거래","경기 성남시 분당구","-"
"345","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을건영빌라2","59.8800","70.9730","202506","27","80,000","4","개인","개인","1995","벌말로30번길 12","20250911","중개거래","경기 성남시 분당구","-"
"346","경기도 성남시 분당구 분당동","76","0076","0000","신동아빌라","164.7600","200.6310","202506","27","109,500","1","개인","개인","1996","장안로 5","20250818","중개거래","경기 성남시 분당구","-"
"347","경기도 성남시 분당구 분당동","56","0056","0000","벽산빌라","182.2470","210.3990","202506","26","135,000","3","개인","개인","1995","예원로 31","-","중개거래","경기 성남시 분당구","25.09.23"
"348","경기도 성남시 분당구 운중동","987","0987","0000","산운마을7단지(휴먼시아연립)","208.0400","390.7700","202506","26","430,000","3","개인","개인","2010","산운로 135","-","중개거래","경기 성남시 분당구","25.12.29"
"349","경기도 성남시 분당구 구미동","82","0082","0000","현대노블리스","189.2600","236.8900","202506","26","199,000","2","개인","법인","2000","금곡로 171","-","중개거래","경기 성남시 분당구","25.10.15"
"350","경기도 성남시 분당구 이매동","296","0296","0000","이매포스파크","84.9900","111.5836","202506","26","82,000","3","개인","개인","2003","이매로123번길 12","-","중개거래","경기 성남시 분당구","25.09.01"
"351","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","56.5200","63.9440","202506","26","76,000","1","개인","개인","1994","성남대로 884-4","-","중개거래","경기 성남시 분당구","25.06.26"
"352","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","150.4200","227.3800","202506","25","228,000","4","법인","개인","2009","서판교로 73","-","직거래","-","25.07.10"
"353","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202506","24","75,500","3","개인","개인","2004","불정로406번길 14","20250701","중개거래","경기 성남시 분당구","-"
"354","경기도 성남시 분당구 서현동","320","0320","0000","백산오페라하우스","52.3669","67.6714","202506","24","75,500","3","개인","개인","2004","불정로406번길 14","-","중개거래","경기 성남시 분당구","25.10.30"
"355","경기도 성남시 분당구 대장동","590","0590","0000","판교SKVIEWTerrace","84.9906","119.0806","202506","24","124,500","3","개인","개인","2023","판교대장로7길 37","-","중개거래","경기 성남시 분당구","25.09.29"
"356","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","168.3300","287.3500","202506","23","229,000","1","개인","개인","2010","산운로 37","-","중개거래","경기 성남시 분당구","25.10.27"
"357","경기도 성남시 분당구 분당동","96","0096","0000","장안타운(한신)","84.9850","96.8600","202506","21","92,000","3","개인","개인","1994","분당로263번길 68","-","중개거래","경기 성남시 분당구","25.07.01"
"358","경기도 성남시 분당구 야탑동","177","0177","0000","목련마을자영빌라","57.9750","64.9290","202506","21","76,500","3","개인","개인","1994","야탑로271번길 7","-","중개거래","경기 양주시","25.08.29"
"359","경기도 성남시 분당구 운중동","874","0874","0000","산운마을2단지(월든힐스)","147.8500","252.3000","202506","20","188,000","1","개인","개인","2010","산운로 37","-","중개거래","경기 성남시 분당구","25.10.30"
"360","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.9300","71.7241","202506","20","111,500","3","개인","개인","1995","미금일로 122","-","중개거래","경기 성남시 분당구","25.10.31"
"361","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","60.0000","71.5040","202506","20","79,500","2","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","-"
"362","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을건영빌라","164.7600","197.5980","202506","19","167,000","1","개인","개인","1995","금곡로 39","-","중개거래","경기 성남시 분당구","25.09.26"
"363","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.8800","71.3610","202506","19","78,000","2","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","25.08.22"
"364","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","191.9400","230.5200","202506","19","180,000","2","개인","개인","1994","금곡로 201","20250709","중개거래","경기 성남시 분당구","-"
"365","경기도 성남시 분당구 구미동","282","0282","0000","동부썬빌라","197.5970","237.2300","202506","19","111,500","3","개인","개인","1997","구미로159번길 8","-","중개거래","경기 성남시 분당구","25.08.19"
"366","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","191.9400","230.5200","202506","19","180,000","2","개인","개인","1994","금곡로 201","-","중개거래","경기 성남시 분당구","25.09.15"
"367","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을건영빌라","164.7600","197.5980","202506","19","167,000","1","개인","개인","1995","금곡로 39","20250905","중개거래","경기 성남시 분당구","-"
"368","경기도 성남시 분당구 구미동","75","0075","0000","까치마을우성.우방빌라","192.2800","230.9290","202506","19","180,000","3","개인","개인","1994","금곡로 201","-","중개거래","경기 성남시 분당구","25.07.28"
"369","경기도 성남시 분당구 운중동","345-2","0345","0002","누볼라·원","40.8300","36.4820","202506","17","40,000","3","개인","개인","2016","하오개로357번길 8","-","중개거래","경기 성남시 분당구","25.08.08"
"370","경기도 성남시 분당구 구미동","121","0121","0000","하얀마을건영빌라","164.9700","197.8490","202506","17","165,000","1","개인","개인","1995","금곡로 39","-","중개거래","서울 서초구","25.09.19"
"371","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.9300","71.7241","202506","17","111,500","3","개인","개인","1995","미금일로 122","20250620","중개거래","경기 성남시 분당구","-"
"372","경기도 성남시 분당구 궁내동","325-1","0325","0001","대명빌라트A동","71.4000","72.1300","202506","16","46,500","1","개인","개인","2002","궁내로22번길 22","-","중개거래","경기 성남시 분당구","25.09.23"
"373","경기도 성남시 분당구 서현동","323","0323","0000","효자촌대명","58.9500","65.8937","202506","16","74,500","4","개인","개인","1995","분당로263번길 67","-","중개거래","경기 성남시 분당구","25.09.15"
"374","경기도 성남시 분당구 야탑동","158","0158","0000","대진빌라","53.8200","60.0640","202506","14","61,500","1","개인","개인","1994","판교로 654","-","중개거래","경기 성남시 분당구","25.07.14"
"375","경기도 성남시 분당구 구미동","13","0013","0000","까치마을건영빌라6단지","59.9300","71.7241","202506","13","112,500","1","개인","개인","1995","미금일로 122","-","중개거래","경기 성남시 분당구","25.09.12"
"376","경기도 성남시 분당구 판교동","552","0552","0000","판교원마을10단지(힐스테이트연립)","125.7600","189.3100","202506","12","141,000","4","개인","개인","2009","서판교로 73","-","직거래","-","25.07.10"
"377","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","56.5200","63.9440","202506","12","77,000","4","개인","개인","1994","성남대로 884-4","-","중개거래","경기 성남시 분당구, 경기 용인시 수지구","25.08.28"
"378","경기도 성남시 분당구 야탑동","512","0512","0000","탑마을동아","56.5200","63.9440","202506","12","77,000","4","개인","개인","1994","성남대로 884-4","20250708","중개거래","경기 성남시 분당구, 경기 용인시 수지구","-"
"379","경기도 성남시 분당구 구미동","111","0111","0000","하얀그랜드(코오롱)","161.8900","197.4650","202506","11","151,000","2","개인","개인","1995","미금로 114","-","중개거래","경기 성남시 분당구","25.12.17"
"380","경기도 성남시 분당구 야탑동","265","0265","0000","매화마을건영빌라","59.9300","71.4210","202506","10","75,500","4","개인","개인","1995","벌말로30번길 32","-","중개거래","경기 성남시 분당구","25.08.13"
"381","경기도 성남시 분당구 야탑동","266","0266","0000","매화마을동신빌라","59.9200","70.8450","202506","09","78,500","1","개인","개인","1995","벌말로30번길 12","-","중개거래","경기 성남시 분당구, 경기 수원시 팔달구","25.08.08"
"382","경기도 성남시 분당구 운중동","340-1","0340","0001","판교파크하임(302동)","57.8400","59.7800","202506","09","56,000","2","개인","개인","2014","하오개로357번길 14-2","-","중개거래","경기 성남시 분당구","25.09.30"
"383","경기도 성남시 분당구 구미동","22","0022","0000","까치마을건영빌라3단지","59.8800","71.3563","202506","07","104,000","1","개인","개인","1995","미금일로90번길 23","-","중개거래","경기 성남시 분당구","25.06.20"
