"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"1050","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202509","25","57,500","101","9","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 중원구","25.11.26"
"1051","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202509","25","89,000","214","15","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","25.11.20"
"1052","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202509","25","57,500","102","4","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 중원구","25.12.22"
"1053","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","25","100,000","103","10","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.02.02"
"1054","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.8700","202509","25","87,800","115","9","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","26.01.30"
"1055","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","120.9700","202509","24","130,000","404","7","개인","개인","2012","여수울로 50","-","중개거래","경기 성남시 중원구","25.12.04"
"1056","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","120.9700","202509","24","130,000","402","13","개인","개인","2012","여수울로 50","-","중개거래","경기 성남시 중원구","26.01.23"
"1057","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","84.9900","202509","24","77,500","1010","7","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","26.02.27"
"1058","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","74.6200","202509","24","91,900","204","8","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","26.02.25"
"1059","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202509","24","92,000","301","15","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","26.01.15"
"1060","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9800","202509","24","86,500","305","10","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.12.26"
"1061","경기도 성남시 중원구 성남동","2493","2493","0000","그린빌","84.8236","202509","24","45,500","1","5","개인","개인","2006","광명로 108","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.22"
"1062","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","59.9300","202509","24","88,000","104","10","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","25.11.20"
"1063","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202509","24","85,000","203","8","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","26.02.20"
"1064","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","84.5600","202509","24","112,000","101","14","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.02.09"
"1065","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","59.9300","202509","23","85,300","104","4","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","26.02.23"
"1066","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","74.9500","202509","23","118,000","304","9","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 중원구","26.01.29"
"1067","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.6200","202509","23","105,500","105","28","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구","25.12.30"
"1068","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","51.9600","202509","23","74,000","302","2","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구, 경기 하남시","25.10.23"
"1069","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","74.7000","202509","23","92,000","405","2","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 수정구","25.12.12"
"1070","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","51.9600","202509","23","75,000","302","13","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","26.02.10"
"1071","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.9500","202509","23","105,000","104","13","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.01.30"
"1072","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202509","23","89,000","404","22","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.11.14"
"1073","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","61.5200","202509","23","67,800","104","8","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.10.30"
"1074","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202509","22","86,650","301","7","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","26.01.23"
"1075","경기도 성남시 중원구 은행동","550","0550","0000","은행주공2","39.7200","202509","22","51,000","203","3","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구, 서울 강남구","25.10.29"
"1076","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","84.9800","202509","22","95,500","505","8","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.12.26"
"1077","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","50.3668","202509","22","67,000","303","15","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구, 경기 안양시 동안구","25.12.01"
"1078","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202509","22","115,000","114","10","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.12.15"
"1079","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","22","73,000","210동","4","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.10.27"
"1080","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202509","21","65,000","1006","9","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","25.12.29"
"1081","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","59.9100","202509","21","65,000","-","9","개인","개인","2003","둔촌대로 300","20251017","중개거래","경기 성남시 중원구","-"
"1082","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.5300","202509","21","74,000","208동","13","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.11.20"
"1083","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","84.9800","202509","21","95,000","505","14","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","26.01.30"
"1084","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202509","20","70,500","110","5","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 중원구","26.01.02"
"1085","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202509","20","45,500","109","4","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","25.11.05"
"1086","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202509","20","44,700","102","12","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","26.01.23"
"1087","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","74.7000","202509","20","95,000","405","6","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","26.01.23"
"1088","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202509","20","83,500","201","12","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","26.01.16"
"1089","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","84.9800","202509","20","96,000","408","2","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","26.01.12"
"1090","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","20","94,000","108","15","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.11.10"
"1091","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","20","99,000","107","13","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.02.09"
"1092","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","20","99,800","103","5","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구, 경기 용인시 수지구","26.01.29"
"1093","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","59.8800","202509","20","102,000","111","2","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","26.01.20"
"1094","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202509","20","102,000","111","1","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","26.01.16"
"1095","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","59.9800","202509","20","82,000","105","8","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구","26.01.02"
"1096","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202509","20","114,000","-","13","개인","개인","2022","광명로 176","20251018","중개거래","경기 성남시 중원구","-"
"1097","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","120.6000","202509","20","103,000","104","12","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구","26.02.05"
"1098","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9700","202509","20","114,000","108","13","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.12.05"
"1099","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","59.9800","202509","20","82,000","-","8","개인","개인","2012","시민로66번길 21","20251001","중개거래","경기 성남시 중원구","-"
"1100","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","59.9800","202509","20","83,000","105","6","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구, 경남 창원시 성산구","25.11.19"
"1101","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202509","20","71,000","104","9","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 중원구","25.11.20"
"1102","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","61.5200","202509","20","65,000","118","12","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.11.03"
"1103","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","20","74,700","203동","6","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.12.29"
"1104","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","84.9900","202509","20","122,000","-","14","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 중원구","-"
"1105","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.9500","202509","19","109,000","105","21","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구, 경기 용인시 기흥구","26.01.15"
"1106","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202509","19","89,500","306","5","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","26.01.09"
"1107","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","84.9900","202509","19","74,500","102","10","개인","개인","2007","둔촌대로 363","-","중개거래","경기 성남시 중원구","25.12.15"
"1108","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9500","202509","19","82,800","504","5","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구, 서울 서초구","26.01.16"
"1109","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202509","19","85,000","306","13","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.11.28"
"1110","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202509","19","85,300","302","17","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","26.02.13"
"1111","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","19","71,000","202동","4","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.11.20"
"1112","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","19","73,000","216동","6","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.12.30"
"1113","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","59.8800","202509","19","104,500","304","11","개인","개인","2022","광명로 206","-","중개거래","경기 성남시 중원구","25.12.23"
"1114","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","84.8800","202509","19","96,900","107","5","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","26.01.12"
"1115","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202509","19","44,000","118","13","개인","개인","1994","금상로 134","-","직거래","-","25.09.30"
"1116","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","18","73,700","210동","6","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","26.01.12"
"1117","경기도 성남시 중원구 은행동","1740","1740","0000","은빛마을(두산위브)","56.6448","202509","18","55,500","103","9","개인","개인","2003","은행로 13","-","중개거래","경기 성남시 중원구","25.12.19"
"1118","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","84.5600","202509","18","90,000","506","2","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.12.19"
"1119","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","59.9800","202509","18","91,000","406","14","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.12.10"
"1120","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","74.6200","202509","18","87,500","202","11","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","26.01.30"
"1121","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202509","18","110,000","114","5","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.11.14"
"1122","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","84.9900","202509","18","90,500","101","9","개인","개인","2010","도촌남로 22","-","중개거래","경기 성남시 중원구","26.03.20"
"1123","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","84.9800","202509","18","88,500","103","13","개인","개인","2012","시민로66번길 21","-","중개거래","경기 성남시 중원구","25.12.29"
"1124","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","49.9800","202509","18","41,000","101","3","개인","개인","1994","금상로 134","-","중개거래","경기 성남시 중원구","25.11.25"
"1125","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","39.1500","202509","17","52,000","113","5","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.11.06"
"1126","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","39.1500","202509","17","52,000","113","2","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.10.27"
"1127","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","84.9800","202509","17","96,000","401","4","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.30"
"1128","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","74.6200","202509","17","91,000","301","13","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.12.02"
"1129","경기도 성남시 중원구 성남동","4117-1","4117","0001","가나3차(101동)","84.9000","202509","17","67,500","-","7","개인","개인","2003","둔촌대로113번길 15","-","중개거래","경기 성남시 중원구","25.10.13"
"1130","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.8800","202509","17","110,000","105","23","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.01.02"
"1131","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","74.6200","202509","17","88,500","204","10","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","25.12.22"
"1132","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202509","16","109,000","114","12","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.10.30"
"1133","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","16","98,000","103","15","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.23"
"1134","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","74.6200","202509","16","107,500","103","20","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","26.01.15"
"1135","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202509","16","67,500","306","7","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","26.01.09"
"1136","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","16","97,500","107","12","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.12.29"
"1137","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","74.6200","202509","16","94,000","407","23","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","25.12.17"
"1138","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","75.5100","202509","16","74,500","106","8","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.10.14"
"1139","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202509","16","69,900","101","9","개인","개인","1995","자혜로17번길 16","-","중개거래","경기 성남시 중원구","25.11.28"
"1140","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","84.6300","202509","16","69,900","-","9","개인","개인","1995","자혜로17번길 16","20250919","중개거래","경기 성남시 중원구","-"
"1141","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.7100","202509","16","72,800","205동","9","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구","25.12.02"
"1142","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","16","71,500","202동","11","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.10.20"
"1143","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","59.9400","202509","16","83,000","104","1","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","26.01.16"
"1144","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","114.8400","202509","16","110,000","101","9","개인","개인","2012","희망로 415","-","중개거래","경기 성남시 중원구","26.01.16"
"1145","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","59.8800","202509","16","102,700","201","23","개인","개인","2022","광명로 204","-","중개거래","경기 성남시 중원구","25.11.20"
"1146","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","40.9527","202509","15","58,500","302","15","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.12.02"
"1147","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9500","202509","15","83,000","201","9","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구, 서울 강남구","25.12.26"
"1148","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9000","202509","15","79,500","202","5","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구, 대구 달서구","25.12.26"
"1149","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","40.9527","202509","15","58,500","-","15","개인","개인","2021","광명로 411","20250919","중개거래","경기 성남시 중원구","-"
"1150","경기도 성남시 중원구 성남동","3747","3747","0000","금오","74.0570","202509","15","62,500","-","4","개인","개인","2001","광명로42번길 23","-","중개거래","경기 성남시 중원구","25.11.26"
"1151","경기도 성남시 중원구 성남동","3126","3126","0000","금호어울림","84.9600","202509","15","84,000","101","5","개인","개인","2006","둔촌대로171번길 6","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.27"
"1152","경기도 성남시 중원구 금광동","92","0092","0000","단남","59.9160","202509","15","53,000","102","11","개인","개인","2000","희망로 412","-","중개거래","경기 성남시 중원구","25.12.22"
"1153","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9500","202509","15","87,250","306","18","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구","25.11.18"
"1154","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","59.9800","202509","14","80,000","204","7","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","26.01.30"
"1155","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9500","202509","14","98,000","104","9","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.09"
"1156","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9800","202509","14","98,800","108","8","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.12.12"
"1157","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","84.9800","202509","14","88,500","211","9","개인","개인","2014","시민로 66","-","중개거래","경기 성남시 중원구","26.01.09"
"1158","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202509","13","68,000","306","17","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 중원구","25.11.27"
"1159","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","59.8800","202509","13","100,000","111","5","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 중원구","25.12.31"
"1160","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","74.9200","202509","13","115,000","111","4","개인","개인","2022","광명로 176","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.30"
"1161","경기도 성남시 중원구 성남동","4031","4031","0000","한빛스위티","80.8500","202509","13","55,700","-","5","개인","개인","2005","성남대로1130번길 26","-","중개거래","경기 성남시 중원구","25.11.03"
"1162","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","13","71,000","213동","2","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.11.27"
"1163","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","84.9700","202509","13","125,000","319","11","개인","개인","2012","성남대로 1000","-","중개거래","경기 성남시 중원구","25.11.27"
"1164","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","13","70,500","216동","10","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.12.22"
"1165","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","74.9500","202509","13","98,000","304","8","개인","개인","2012","성남대로 1000","-","직거래","-","25.11.05"
"1166","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","59.9500","202509","13","95,500","102","24","개인","개인","2023","금광로 11","-","중개거래","경기 성남시 중원구","25.11.27"
"1167","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","49.9800","202509","13","45,500","109","2","개인","개인","1993","황송로 6","-","중개거래","경기 성남시 중원구","25.09.30"
"1168","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","59.9000","202509","13","78,000","201","1","개인","개인","2023","금광로 26","-","중개거래","경기 성남시 중원구","25.12.15"
"1169","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","59.9800","202509","13","77,000","504","2","개인","개인","2023","금광로 72","-","중개거래","경기 성남시 중원구","25.10.17"
"1170","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","40.9527","202509","13","53,000","301","3","개인","개인","2021","광명로 411","-","중개거래","경기 성남시 분당구, 경기 성남시 중원구","25.12.26"
"1171","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","84.9800","202509","13","97,000","403","7","개인","개인","2023","금광로 71","-","중개거래","경기 성남시 중원구","26.01.09"
"1172","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","29.2500","202509","13","45,000","-","2","개인","개인","1987","산성대로552번길 15","20251015","중개거래","경기 성남시 중원구","-"
"1173","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","66.5600","202509","13","68,000","104","11","개인","개인","1987","산성대로552번길 15","-","중개거래","경기 성남시 중원구","25.11.21"
"1174","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","118.6200","202509","13","84,000","-","21","개인","개인","2003","둔촌대로 300","20251013","중개거래","경기 성남시 중원구","-"
"1175","경기도 성남시 중원구 하대원동","249","0249","0000","아튼빌","118.6200","202509","13","84,000","1017","21","개인","개인","2003","둔촌대로 300","-","중개거래","경기 성남시 중원구","25.11.13"
"1176","경기도 성남시 중원구 성남동","3121","3121","0000","현대","84.2370","202509","12","57,500","101","1","개인","개인","1992","둔촌대로 193","-","중개거래","경기 성남시 중원구","25.11.07"
"1177","경기도 성남시 중원구 금광동","1008","1008","0000","e편한세상금빛그랑메종3단지","59.9000","202509","12","82,000","302","7","개인","개인","2023","금광로 40","-","중개거래","경기 성남시 중원구, 서울 강남구","26.01.20"
"1178","경기도 성남시 중원구 하대원동","546","0546","0000","엘리프하이디움2단지","54.2996","202509","12","64,000","201","7","개인","개인","2025","둔촌대로217번길 12","-","중개거래","경기 성남시 중원구","25.10.02"
"1179","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","59.8423","202509","12","67,500","-","7","개인","개인","2021","광명로 411","20260109","중개거래","경기 성남시 중원구","-"
"1180","경기도 성남시 중원구 성남동","2992","2992","0000","중앙","41.6400","202509","12","29,000","1","5","개인","개인","1988","원터로93번길 19","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.30"
"1181","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","51.9300","202509","11","71,400","207동","8","개인","개인","2015","여수울로 51","-","중개거래","경기 성남시 중원구","25.10.30"
