"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1809","경기도 성남시 중원구 성남동","3***","8m미만","46.00","월세","202510","15","3,000","75","1997","제일로63번길","202510~202710","신규","-","","","단독다가구"
"1810","경기도 성남시 중원구 금광동","2***","8m미만","37.98","전세","202510","15","8,500","0","1988","금빛로98번길","202512~202712","신규","-","","","단독다가구"
"1811","경기도 성남시 중원구 성남동","4***","25m이상","26.00","월세","202510","15","1,000","47","2001","산성대로","202510~202710","신규","-","","","단독다가구"
"1812","경기도 성남시 중원구 하대원동","1**","8m미만","42.00","월세","202510","15","4,000","30","1991","둔촌대로","202511~202711","신규","-","","","단독다가구"
"1813","경기도 성남시 중원구 금광동","2***","8m미만","33.00","월세","202510","15","500","35","1989","금빛로48번길","202510~202710","신규","-","","","단독다가구"
"1814","경기도 성남시 중원구 상대원동","2***","8m미만","34.35","전세","202510","14","7,000","0","1989","박석로85번길","202510~202710","신규","-","","","단독다가구"
"1815","경기도 성남시 중원구 성남동","4***","8m미만","42.97","전세","202510","14","10,416","0","1996","둔촌대로135번길","202510~202710","갱신","-","9,920","0","단독다가구"
"1816","경기도 성남시 중원구 성남동","4***","8m미만","36.36","전세","202510","14","11,550","0","1996","둔촌대로135번길","202511~202710","갱신","-","11,000","0","단독다가구"
"1817","경기도 성남시 중원구 금광동","4***","8m미만","33.00","월세","202510","14","1,000","35","1989","산성대로466번길","202511~202711","신규","-","","","단독다가구"
"1818","경기도 성남시 중원구 금광동","3***","12m미만","25.00","월세","202510","14","1,000","65","1989","자혜로16번길","202511~202711","신규","-","","","단독다가구"
"1819","경기도 성남시 중원구 은행동","5**","8m미만","40.00","월세","202510","14","1,000","35","1988","산성대로596번길","202510~202710","신규","-","","","단독다가구"
"1820","경기도 성남시 중원구 상대원동","2***","12m미만","38.00","월세","202510","14","500","55","1989","희망로380번길","202510~202710","신규","-","","","단독다가구"
"1821","경기도 성남시 중원구 상대원동","6**","8m미만","53.04","전세","202510","14","14,000","0","1986","금상로104번길","202510~202710","갱신","-","13,500","0","단독다가구"
"1822","경기도 성남시 중원구 중앙동","1***","8m미만","49.83","월세","202510","14","3,000","55","1989","광명로256번길","202511~202711","신규","-","","","단독다가구"
"1823","경기도 성남시 중원구 하대원동","1**","8m미만","73.35","월세","202510","14","5,000","70","1988","둔촌대로280번길","202512~202712","신규","-","","","단독다가구"
"1824","경기도 성남시 중원구 성남동","3***","8m미만","33.00","월세","202510","13","1,000","46","1993","제일로33번길","202510~202710","신규","-","","","단독다가구"
"1825","경기도 성남시 중원구 금광동","4***","8m미만","33.00","월세","202510","13","1,000","40","1988","산성대로470번길","202510~202710","신규","-","","","단독다가구"
"1826","경기도 성남시 중원구 여수동","5**","12m미만","25.00","월세","202510","13","1,000","66","2013","여수울로29번길","-","-","-","","","단독다가구"
"1827","경기도 성남시 중원구 금광동","1**","8m미만","36.84","전세","202510","13","13,000","0","1988","희망로400번길","202511~202711","신규","-","","","단독다가구"
"1828","경기도 성남시 중원구 금광동","2***","25m미만","44.56","전세","202510","13","10,000","0","1995","자혜로","202511~202711","신규","-","","","단독다가구"
"1829","경기도 성남시 중원구 상대원동","1***","12m미만","38.83","월세","202510","13","500","35","1989","둔촌대로389번길","202510~202710","신규","-","","","단독다가구"
"1830","경기도 성남시 중원구 상대원동","1***","8m미만","24.00","월세","202510","13","500","30","1990","박석로33번길","202510~202710","신규","-","","","단독다가구"
"1831","경기도 성남시 중원구 상대원동","1***","8m미만","40.38","전세","202510","13","11,550","0","1990","박석로52번길","202511~202711","갱신","사용","11,000","0","단독다가구"
"1832","경기도 성남시 중원구 상대원동","2***","8m미만","60.00","월세","202510","13","2,000","40","1990","희망로322번길","202511~202711","신규","-","","","단독다가구"
"1833","경기도 성남시 중원구 은행동","1***","8m미만","39.60","전세","202510","13","9,000","0","1991","은이로","202510~202710","갱신","-","8,500","0","단독다가구"
"1834","경기도 성남시 중원구 금광동","3***","8m미만","59.50","전세","202510","12","15,500","0","2002","광명로335번길","202510~202710","갱신","사용","15,500","0","단독다가구"
"1835","경기도 성남시 중원구 금광동","4***","8m미만","57.60","전세","202510","11","20,000","0","1985","산성대로472번길","202511~202711","신규","-","","","단독다가구"
"1836","경기도 성남시 중원구 하대원동","1**","25m미만","20.00","월세","202510","11","3,000","40","2001","마지로","202510~202710","신규","-","","","단독다가구"
"1837","경기도 성남시 중원구 금광동","3***","8m미만","50.00","월세","202510","11","1,000","50","1984","산성대로452번길","202511~202711","신규","-","","","단독다가구"
"1838","경기도 성남시 중원구 성남동","4***","8m미만","20.00","월세","202510","11","1,000","40","2009","둔촌대로113번길","202511~202711","신규","-","","","단독다가구"
"1839","경기도 성남시 중원구 금광동","3***","8m미만","39.00","전세","202510","11","5,000","0","1988","산성대로454번길","202510~202710","신규","-","","","단독다가구"
"1840","경기도 성남시 중원구 상대원동","9**","8m미만","40.00","월세","202510","11","500","30","1992","박석로42번길","202511~202711","신규","-","","","단독다가구"
"1841","경기도 성남시 중원구 은행동","4**","8m미만","50.00","월세","202510","11","5,000","60","1997","산성대로","202511~202711","신규","-","","","단독다가구"
"1842","경기도 성남시 중원구 은행동","6**","8m미만","38.83","월세","202510","11","1,000","40","1989","순환로465번길","202510~202710","신규","-","","","단독다가구"
"1843","경기도 성남시 중원구 상대원동","2***","8m미만","51.96","월세","202510","11","500","30","1995","박석로85번길","202510~202710","신규","-","","","단독다가구"
"1844","경기도 성남시 중원구 상대원동","2***","12m미만","26.00","월세","202510","10","500","38","1988","박석로93번길","202510~202710","신규","-","","","단독다가구"
"1845","경기도 성남시 중원구 도촌동","5**","12m미만","23.00","월세","202510","10","1,000","50","2010","도촌로7번길","202510~202710","신규","-","","","단독다가구"
"1846","경기도 성남시 중원구 하대원동","1**","8m미만","60.49","전세","202510","10","13,000","0","1988","둔촌대로275번길","202511~202711","신규","-","","","단독다가구"
"1847","경기도 성남시 중원구 성남동","3***","8m미만","20.00","월세","202510","10","500","42","1999","성남대로1140번길","202510~202710","신규","-","","","단독다가구"
"1848","경기도 성남시 중원구 금광동","4***","8m미만","10.00","전세","202510","10","1,000","0","1996","산성대로390번길","202510~202710","신규","-","","","단독다가구"
"1849","경기도 성남시 중원구 금광동","2***","8m미만","22.00","월세","202510","10","300","30","1989","자혜로72번길","202510~202710","신규","-","","","단독다가구"
"1850","경기도 성남시 중원구 상대원동","2***","8m미만","42.00","월세","202510","09","1,000","45","1993","박석로97번길","202510~202710","신규","-","","","단독다가구"
"1851","경기도 성남시 중원구 은행동","2***","8m미만","65.10","월세","202510","08","500","15","1993","자혜로91번길","202510~202710","갱신","-","500","10","단독다가구"
"1852","경기도 성남시 중원구 여수동","6**","12m미만","89.85","전세","202510","05","48,000","0","2018","연꽃로20번길","202510~202709","갱신","-","46,000","0","단독다가구"
"1853","경기도 성남시 중원구 상대원동","2***","12m미만","34.38","월세","202510","04","1,000","60","1976","희망로344번길","202510~202710","신규","-","","","단독다가구"
"1854","경기도 성남시 중원구 중앙동","2***","8m미만","37.45","전세","202510","04","13,000","0","1989","광명로242번길","202511~202711","신규","-","","","단독다가구"
"1855","경기도 성남시 중원구 금광동","3***","8m미만","20.00","월세","202510","04","200","41","1988","광명로347번길","202510~202710","신규","-","","","단독다가구"
"1856","경기도 성남시 중원구 성남동","2***","12m미만","20.00","월세","202510","03","500","45","1988","광명로100번길","202510~202710","신규","-","","","단독다가구"
"1857","경기도 성남시 중원구 상대원동","1***","12m미만","55.00","월세","202510","03","500","45","","박석로","202510~202710","신규","-","","","단독다가구"
"1858","경기도 성남시 중원구 금광동","3***","8m미만","19.80","월세","202510","03","500","35","2002","자혜로16번길","202510~202710","신규","-","","","단독다가구"
"1859","경기도 성남시 중원구 상대원동","1***","12m미만","42.06","전세","202510","03","10,000","0","2004","박석로71번길","202512~202712","갱신","-","500","40","단독다가구"
"1860","경기도 성남시 중원구 상대원동","1***","8m미만","33.00","월세","202510","03","500","35","1990","박석로33번길","202510~202710","갱신","-","500","25","단독다가구"
"1861","경기도 성남시 중원구 상대원동","2***","12m미만","134.45","월세","202510","03","500","50","1976","금상로57번길","202510~202710","신규","-","","","단독다가구"
"1862","경기도 성남시 중원구 상대원동","2***","8m미만","37.34","월세","202510","02","500","45","1993","박석로93번길","202510~202710","신규","-","","","단독다가구"
"1863","경기도 성남시 중원구 성남동","3***","8m미만","12.00","월세","202510","02","200","20","1989","제일로43번길","202510~202710","신규","-","","","단독다가구"
"1864","경기도 성남시 중원구 상대원동","1***","12m미만","73.15","월세","202510","02","2,000","65","1989","박석로25번길","202511~202711","신규","-","","","단독다가구"
"1865","경기도 성남시 중원구 하대원동","1**","8m미만","32.39","월세","202510","02","300","30","1988","원터로18번길","202510~202710","신규","-","","","단독다가구"
"1866","경기도 성남시 중원구 금광동","4***","8m미만","33.00","전세","202510","02","7,000","0","1996","자혜로8번길","202511~202711","신규","-","","","단독다가구"
"1867","경기도 성남시 중원구 금광동","4***","8m미만","30.00","월세","202510","02","500","30","1989","산성대로408번길","202510~202710","신규","-","","","단독다가구"
"1868","경기도 성남시 중원구 상대원동","2***","8m미만","38.01","월세","202510","01","10,000","10","1991","금상로18번길","202511~202711","신규","-","","","단독다가구"
"1869","경기도 성남시 중원구 도촌동","6**","12m미만","45.00","월세","202510","01","3,000","85","2012","도촌로","202511~202711","신규","-","","","단독다가구"
"1870","경기도 성남시 중원구 성남동","4***","8m미만","10.00","전세","202510","01","6,000","0","1992","성남대로1151번길","202510~202710","갱신","-","6,000","0","단독다가구"
"1871","경기도 성남시 중원구 성남동","2***","8m미만","38.33","월세","202510","01","3,000","68","1993","광명로142번길","202510~202710","신규","-","","","단독다가구"
"1872","경기도 성남시 중원구 금광동","3***","8m미만","86.78","전세","202510","01","12,000","0","1992","자혜로16번길","202512~202712","신규","-","","","단독다가구"
"1873","경기도 성남시 중원구 금광동","3***","12m미만","18.00","월세","202510","01","1,000","38","2011","산성대로396번길","202510~202710","갱신","사용","1,000","38","단독다가구"
"1874","경기도 성남시 중원구 상대원동","2***","8m미만","38.01","전세","202510","01","10,000","0","1991","금상로18번길","202511~202711","신규","-","","","단독다가구"
"1875","경기도 성남시 중원구 상대원동","2***","8m미만","45.93","전세","202510","01","10,000","0","1991","박석로85번길","202510~202710","갱신","-","8,500","0","단독다가구"
"1876","경기도 성남시 중원구 상대원동","2***","8m미만","28.00","전세","202510","01","5,000","0","","박석로93번길","202510~202710","신규","-","","","단독다가구"
"1877","경기도 성남시 중원구 상대원동","2***","8m미만","40.92","전세","202510","01","12,000","0","1993","박석로71번길","202511~202711","신규","-","","","단독다가구"
"1878","경기도 성남시 중원구 상대원동","2***","8m미만","41.13","전세","202510","01","13,000","0","1988","박석로89번길","202511~202711","신규","-","","","단독다가구"
"1879","경기도 성남시 중원구 상대원동","1***","8m미만","30.00","월세","202510","01","300","35","1985","박석로42번길","202510~202710","신규","-","","","단독다가구"
"1880","경기도 성남시 중원구 상대원동","8**","8m미만","59.48","월세","202510","01","1,000","70","1995","금상로82번길","202510~202710","신규","-","","","단독다가구"
"1881","경기도 성남시 중원구 금광동","3***","8m미만","37.04","월세","202510","01","5,000","30","1996","광명로323번길","202510~202710","신규","-","","","단독다가구"
"1882","경기도 성남시 중원구 금광동","3***","8m미만","86.78","전세","202510","01","12,000","0","1992","자혜로16번길","202512~202712","신규","-","","","단독다가구"
"1883","경기도 성남시 중원구 은행동","2***","8m미만","146.25","월세","202510","01","1,000","40","1991","은행로87번길","202511~202711","신규","-","","","단독다가구"
"1884","경기도 성남시 중원구 상대원동","2***","8m미만","34.32","월세","202509","30","500","50","1988","금상로18번길","202510~202710","신규","-","","","단독다가구"
"1885","경기도 성남시 중원구 상대원동","1***","8m미만","38.26","전세","202509","30","7,000","0","1985","박석로52번길","202511~202711","신규","-","","","단독다가구"
"1886","경기도 성남시 중원구 상대원동","2***","8m미만","41.10","전세","202509","30","11,000","0","1986","박석로85번길","202511~202711","신규","-","","","단독다가구"
"1887","경기도 성남시 중원구 금광동","1***","8m미만","60.34","월세","202509","30","1,000","60","1992","광명로342번길","202510~202710","신규","-","","","단독다가구"
"1888","경기도 성남시 중원구 금광동","3***","12m미만","20.00","월세","202509","30","300","35","1989","산성대로396번길","202510~202710","신규","-","","","단독다가구"
"1889","경기도 성남시 중원구 성남동","3***","12m미만","28.00","월세","202509","30","1,000","58","1993","광명로42번길","202511~202711","갱신","-","1,000","55","단독다가구"
"1890","경기도 성남시 중원구 상대원동","1***","8m미만","33.00","월세","202509","30","1,000","48","1995","박석로5번길","202510~202710","신규","-","","","단독다가구"
"1891","경기도 성남시 중원구 상대원동","7**","8m미만","53.33","월세","202509","30","2,000","65","1986","금상로100번길","202510~202710","신규","-","","","단독다가구"
"1892","경기도 성남시 중원구 금광동","1**","8m미만","33.05","월세","202509","30","4,000","30","1991","희망로400번길","202509~202709","갱신","-","8,000","0","단독다가구"
"1893","경기도 성남시 중원구 금광동","2***","8m미만","46.55","월세","202509","30","1,000","60","1995","금빛로96번길","202510~202710","신규","-","","","단독다가구"
"1894","경기도 성남시 중원구 성남동","3***","8m미만","51.93","전세","202509","30","25,000","0","1986","원터로75번길","202511~202711","신규","-","","","단독다가구"
"1895","경기도 성남시 중원구 성남동","3***","8m미만","40.00","월세","202509","30","1,000","75","1990","제일로63번길","202511~202711","신규","-","","","단독다가구"
"1896","경기도 성남시 중원구 상대원동","6**","8m미만","15.00","월세","202509","30","300","30","1987","금상로100번길","202510~202710","신규","-","","","단독다가구"
"1897","경기도 성남시 중원구 은행동","5**","8m미만","63.72","전세","202509","30","20,000","0","","순환로451번길","202510~202710","갱신","-","18,000","0","단독다가구"
"1898","경기도 성남시 중원구 금광동","1**","8m미만","33.05","월세","202509","30","4,000","30","1991","희망로400번길","202509~202709","갱신","-","8,000","0","단독다가구"
"1899","경기도 성남시 중원구 상대원동","2***","12m미만","26.55","월세","202509","30","7,000","13","1987","박석로71번길","202511~202711","신규","-","","","단독다가구"
"1900","경기도 성남시 중원구 상대원동","1***","8m미만","30.00","월세","202509","30","500","35","1989","박석로25번길","202510~202710","신규","-","","","단독다가구"
"1901","경기도 성남시 중원구 금광동","3**","25m미만","32.88","전세","202509","29","13,000","0","1989","광명로310번길","202511~202711","신규","-","","","단독다가구"
"1902","경기도 성남시 중원구 상대원동","1***","12m미만","43.50","전세","202509","29","2,500","0","","박석로49번길","202509~202709","신규","-","","","단독다가구"
"1903","경기도 성남시 중원구 하대원동","1**","8m미만","18.00","월세","202509","29","500","40","1987","둔촌대로248번길","202510~202710","신규","-","","","단독다가구"
"1904","경기도 성남시 중원구 은행동","1***","8m미만","241.04","전세","202509","29","15,000","0","1993","은행로81번길","202509~202709","갱신","-","14,000","0","단독다가구"
"1905","경기도 성남시 중원구 성남동","2***","8m미만","60.28","월세","202509","29","16,000","5","2005","원터로","202511~202711","갱신","-","16,000","0","단독다가구"
"1906","경기도 성남시 중원구 금광동","4***","8m미만","20.00","월세","202509","28","500","30","1987","산성대로382번길","202510~202710","신규","-","","","단독다가구"
"1907","경기도 성남시 중원구 상대원동","2***","8m미만","33.00","월세","202509","27","500","33","1988","박석로97번길","202509~202709","신규","-","","","단독다가구"
"1908","경기도 성남시 중원구 은행동","6**","8m미만","40.00","월세","202509","27","5,000","50","2009","산성대로562번길","202510~202710","신규","-","","","단독다가구"
"1909","경기도 성남시 중원구 하대원동","1**","12m미만","30.00","월세","202509","27","500","45","2004","마지로163번길","202511~202711","신규","-","","","단독다가구"
"1910","경기도 성남시 중원구 상대원동","1***","12m미만","25.01","월세","202509","27","500","45","1996","박석로33번길","202509~202709","신규","-","","","단독다가구"
"1911","경기도 성남시 중원구 상대원동","9**","8m미만","41.97","월세","202509","27","500","40","1990","금상로82번길","202510~202710","신규","-","","","단독다가구"
"1912","경기도 성남시 중원구 상대원동","2***","12m미만","42.00","월세","202509","27","1,000","60","1995","희망로380번길","202510~202710","신규","-","","","단독다가구"
"1913","경기도 성남시 중원구 상대원동","1***","12m미만","23.00","월세","202509","27","300","27","1978","둔촌대로413번길","202509~202709","신규","-","","","단독다가구"
"1914","경기도 성남시 중원구 상대원동","1***","12m미만","30.00","전세","202509","27","3,500","0","1992","둔촌대로413번길","202511~202711","신규","-","","","단독다가구"
"1915","경기도 성남시 중원구 상대원동","2***","8m미만","54.98","월세","202509","27","3,000","50","1990","희망로392번길","202511~202711","신규","-","","","단독다가구"
"1916","경기도 성남시 중원구 상대원동","2***","8m미만","51.78","월세","202509","26","5,000","50","1991","희망로392번길","202509~202709","갱신","-","4,000","45","단독다가구"
"1917","경기도 성남시 중원구 성남동","2***","8m미만","31.23","월세","202509","26","1,000","45","1993","광명로134번길","202509~202709","신규","-","","","단독다가구"
"1918","경기도 성남시 중원구 성남동","2***","8m미만","59.34","월세","202509","26","7,000","50","1992","광명로142번길","202510~202710","신규","-","","","단독다가구"
"1919","경기도 성남시 중원구 성남동","3***","12m미만","80.00","월세","202509","26","7,000","100","2007","제일로35번길","202511~202711","신규","-","","","단독다가구"
"1920","경기도 성남시 중원구 성남동","3***","12m미만","53.00","전세","202509","26","21,500","0","1983","제일로35번길","-","-","-","","","단독다가구"
"1921","경기도 성남시 중원구 성남동","4***","8m미만","24.00","월세","202509","26","500","35","","둔촌대로83번길","202510~202710","신규","-","","","단독다가구"
"1922","경기도 성남시 중원구 하대원동","1**","25m미만","25.00","월세","202509","26","1,000","45","2001","마지로","202509~202709","신규","-","","","단독다가구"
"1923","경기도 성남시 중원구 중앙동","2***","8m미만","37.04","월세","202509","26","1,000","50","1994","공원로310번길","202510~202710","신규","-","","","단독다가구"
"1924","경기도 성남시 중원구 상대원동","6**","8m미만","28.00","전세","202509","26","4,500","0","1991","금상로102번길","202509~202709","신규","-","","","단독다가구"
"1925","경기도 성남시 중원구 상대원동","2***","8m미만","25.00","월세","202509","26","1,000","32","1994","박석로93번길","202510~202710","신규","-","","","단독다가구"
"1926","경기도 성남시 중원구 상대원동","6**","8m미만","28.00","월세","202509","26","500","35","1991","금상로102번길","202510~202710","신규","-","","","단독다가구"
"1927","경기도 성남시 중원구 은행동","5**","25m이상","45.90","전세","202509","25","10,500","0","2003","산성대로","202509~202709","갱신","-","9,500","0","단독다가구"
"1928","경기도 성남시 중원구 금광동","4***","8m미만","19.80","월세","202509","25","500","30","1988","산성대로396번길","202510~202710","신규","-","","","단독다가구"
"1929","경기도 성남시 중원구 성남동","4***","12m미만","50.00","월세","202509","25","5,000","100","2018","둔촌대로52번길","202509~202709","신규","-","","","단독다가구"
"1930","경기도 성남시 중원구 금광동","1***","25m미만","40.00","월세","202509","25","2,000","55","1989","금빛로47번길","202509~202709","신규","-","","","단독다가구"
"1931","경기도 성남시 중원구 하대원동","1**","8m미만","30.00","월세","202509","25","200","25","1988","마지로155번길","202510~202710","신규","-","","","단독다가구"
"1932","경기도 성남시 중원구 중앙동","1***","8m미만","20.00","월세","202509","25","150","20","1992","광명로256번길","202509~202709","신규","-","","","단독다가구"
"1933","경기도 성남시 중원구 금광동","3***","8m미만","35.00","월세","202509","25","500","40","1990","광명로335번길","202510~202710","신규","-","","","단독다가구"
"1934","경기도 성남시 중원구 상대원동","2***","8m미만","37.98","전세","202509","25","12,000","0","1988","금상로58번길","202511~202711","신규","-","","","단독다가구"
"1935","경기도 성남시 중원구 상대원동","2***","8m미만","18.00","전세","202509","25","1,000","0","1990","박석로93번길","202510~202710","신규","-","","","단독다가구"
"1936","경기도 성남시 중원구 상대원동","1***","8m미만","43.73","월세","202509","25","1,000","50","1989","박석로57번길","202510~202710","신규","-","","","단독다가구"
"1937","경기도 성남시 중원구 상대원동","2***","12m미만","37.42","전세","202509","25","2,500","0","1988","박석로71번길","202511~202711","신규","-","","","단독다가구"
"1938","경기도 성남시 중원구 금광동","2***","12m미만","53.04","전세","202509","25","15,000","0","1989","금빛로85번길","202510~202710","신규","-","","","단독다가구"
"1939","경기도 성남시 중원구 여수동","6**","12m미만","82.16","전세","202509","25","50,000","0","2019","연꽃로20번길","202512~202712","신규","-","","","단독다가구"
"1940","경기도 성남시 중원구 성남동","4***","8m미만","46.50","전세","202509","24","1,000","0","1989","둔촌대로151번길","202509~203112","신규","-","","","단독다가구"
"1941","경기도 성남시 중원구 성남동","3***","12m미만","20.00","월세","202509","24","300","45","1994","광명로42번길","202509~202709","신규","-","","","단독다가구"
"1942","경기도 성남시 중원구 금광동","4***","8m미만","58.22","월세","202509","24","3,000","75","2003","산성대로452번길","202510~202710","신규","-","","","단독다가구"
"1943","경기도 성남시 중원구 하대원동","1**","8m미만","42.32","전세","202509","24","7,000","0","1985","마지로155번길","202510~202710","신규","-","","","단독다가구"
"1944","경기도 성남시 중원구 도촌동","6**","-","23.00","월세","202509","24","3,000","40","2011","도촌로26번길","202509~202709","신규","-","","","단독다가구"
"1945","경기도 성남시 중원구 도촌동","6**","-","23.00","월세","202509","24","3,000","40","2011","도촌로26번길","202509~202709","신규","-","","","단독다가구"
"1946","경기도 성남시 중원구 은행동","2***","8m미만","183.97","월세","202509","24","2,500","32","1991","은행로87번길","202510~202710","신규","-","","","단독다가구"
"1947","경기도 성남시 중원구 상대원동","2***","8m미만","47.70","전세","202509","24","12,000","0","1994","박석로91번길","202511~202711","신규","-","","","단독다가구"
"1948","경기도 성남시 중원구 상대원동","2***","8m미만","38.00","전세","202509","24","7,000","0","1993","금상로18번길","202510~202710","갱신","-","7,000","0","단독다가구"
"1949","경기도 성남시 중원구 상대원동","6**","8m미만","16.00","전세","202509","24","7,000","0","2008","금상로96번길","202510~202710","신규","-","","","단독다가구"
"1950","경기도 성남시 중원구 상대원동","6**","8m미만","16.00","전세","202509","24","7,000","0","2008","금상로96번길","202510~202710","신규","-","","","단독다가구"
"1951","경기도 성남시 중원구 여수동","3**","12m미만","53.30","전세","202509","24","27,000","0","2011","성남대로997번길","202511~202711","신규","-","","","단독다가구"
"1952","경기도 성남시 중원구 성남동","2***","8m미만","49.55","전세","202509","24","18,000","0","1987","원터로105번길","202512~202712","신규","-","","","단독다가구"
"1953","경기도 성남시 중원구 금광동","4***","8m미만","25.00","월세","202509","24","500","28","1991","산성대로382번길","202509~202709","신규","-","","","단독다가구"
"1954","경기도 성남시 중원구 금광동","2***","8m미만","30.00","월세","202509","24","500","45","2001","금빛로48번길","202509~202709","신규","-","","","단독다가구"
"1955","경기도 성남시 중원구 금광동","3***","25m미만","55.48","전세","202509","23","15,000","0","1990","자혜로","202512~202712","신규","-","","","단독다가구"
"1956","경기도 성남시 중원구 성남동","3***","12m미만","60.00","전세","202509","23","22,000","0","1990","광명로42번길","202512~202712","신규","-","","","단독다가구"
"1957","경기도 성남시 중원구 상대원동","1***","12m미만","37.45","전세","202509","23","5,000","0","1991","희망로326번길","202510~202710","갱신","-","4,000","0","단독다가구"
"1958","경기도 성남시 중원구 금광동","3***","12m미만","35.00","월세","202509","23","500","55","1988","산성대로396번길","202510~202710","신규","-","","","단독다가구"
"1959","경기도 성남시 중원구 성남동","3***","8m미만","48.61","월세","202509","23","1,000","55","1996","성남대로1140번길","202509~202709","신규","-","","","단독다가구"
"1960","경기도 성남시 중원구 은행동","5**","25m이상","45.00","전세","202509","23","13,000","0","2003","산성대로","202512~202712","신규","-","","","단독다가구"
"1961","경기도 성남시 중원구 금광동","3***","8m미만","33.00","월세","202509","23","2,500","10","1988","광명로335번길","202509~202709","신규","-","","","단독다가구"
"1962","경기도 성남시 중원구 하대원동","1**","25m미만","35.00","월세","202509","23","1,000","55","2001","마지로","202510~202710","신규","-","","","단독다가구"
"1963","경기도 성남시 중원구 상대원동","2***","8m미만","41.88","전세","202509","22","13,000","0","1992","박석로93번길","202510~202710","갱신","-","13,000","0","단독다가구"
"1964","경기도 성남시 중원구 성남동","3***","12m미만","50.00","월세","202509","22","4,000","70","1992","광명로42번길","-","-","-","","","단독다가구"
"1965","경기도 성남시 중원구 성남동","4***","12m미만","50.00","전세","202509","22","25,000","0","2017","둔촌대로52번길","202510~202710","신규","-","","","단독다가구"
"1966","경기도 성남시 중원구 성남동","4***","8m미만","20.00","월세","202509","22","1,000","43","2009","둔촌대로113번길","202509~202709","신규","-","","","단독다가구"
"1967","경기도 성남시 중원구 은행동","9**","8m미만","36.00","월세","202509","22","1,000","50","1988","은이로5번길","202509~202709","신규","-","","","단독다가구"
"1968","경기도 성남시 중원구 여수동","5**","12m미만","51.00","전세","202509","22","28,000","0","2012","여수울로29번길","202512~202712","신규","-","","","단독다가구"
"1969","경기도 성남시 중원구 여수동","3**","12m미만","25.00","월세","202509","22","2,000","50","2011","성남대로997번길","202510~202710","신규","-","","","단독다가구"
"1970","경기도 성남시 중원구 성남동","2***","8m미만","40.00","월세","202509","22","500","55","1989","시민로","202509~202709","신규","-","","","단독다가구"
"1971","경기도 성남시 중원구 상대원동","6**","8m미만","25.10","월세","202509","22","100","30","1995","금상로102번길","202509~202609","신규","-","","","단독다가구"
"1972","경기도 성남시 중원구 상대원동","1***","8m미만","33.00","월세","202509","22","500","35","1980","박석로33번길","202509~202709","신규","-","","","단독다가구"
"1973","경기도 성남시 중원구 상대원동","2***","12m미만","73.00","월세","202509","22","3,000","100","1996","희망로400번길","202511~202711","신규","-","","","단독다가구"
"1974","경기도 성남시 중원구 하대원동","1**","12m미만","62.10","월세","202509","22","10,000","50","1995","둔촌대로268번길","202510~202710","신규","-","","","단독다가구"
"1975","경기도 성남시 중원구 금광동","3***","8m미만","40.00","월세","202509","22","300","45","1988","자혜로16번길","202510~202710","신규","-","","","단독다가구"
"1976","경기도 성남시 중원구 금광동","3***","8m미만","40.00","월세","202509","22","500","30","1998","광명로335번길","202509~202709","신규","-","","","단독다가구"
"1977","경기도 성남시 중원구 상대원동","7**","8m미만","45.00","월세","202509","21","2,000","45","1988","금상로102번길","202510~202710","신규","-","","","단독다가구"
"1978","경기도 성남시 중원구 상대원동","3**","8m미만","51.03","월세","202509","21","4,500","30","2000","순환로130번길","202510~202710","갱신","-","4,500","0","단독다가구"
"1979","경기도 성남시 중원구 성남동","4***","8m미만","77.23","월세","202509","20","13,000","45","2003","성남대로1151번길","202511~202711","신규","-","","","단독다가구"
"1980","경기도 성남시 중원구 성남동","3***","8m미만","33.10","월세","202509","20","1,000","55","2001","제일로43번길","202510~202710","신규","-","","","단독다가구"
"1981","경기도 성남시 중원구 상대원동","2***","8m미만","34.14","전세","202509","20","11,000","0","1986","박석로73번길","202512~202712","신규","-","","","단독다가구"
"1982","경기도 성남시 중원구 상대원동","2***","8m미만","34.14","전세","202509","20","11,000","0","1986","박석로73번길","202512~202712","신규","-","","","단독다가구"
