"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"937","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","84.9300","202510","03","118,000","301","7","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","26.01.15"
"938","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202510","03","128,000","107","11","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.15"
"939","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202510","03","110,000","102","7","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.05"
"940","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.8700","202510","03","110,500","301","14","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","25.12.22"
"941","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9800","202510","03","107,000","111","24","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.15"
"942","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202510","03","125,000","203","22","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.01.15"
"943","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.9800","202510","03","110,000","304","20","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","26.01.09"
"944","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9800","202510","03","108,200","102","24","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.02.23"
"945","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202510","03","114,000","101","19","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.02.12"
"946","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9800","202510","03","108,200","-","24","개인","개인","2024","수정로 260","20251016","중개거래","경기 성남시 수정구","-"
"947","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","101.9650","202510","03","163,000","5408동","21","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구","26.01.16"
"948","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","84.9400","202510","03","184,000","3201동","13","개인","개인","2017","위례광장로 97","-","중개거래","경기 수원시 영통구, 경기 하남시","26.02.27"
"949","경기도 성남시 수정구 단대동","6","0006","0000","선경논골","34.0500","202510","03","22,000","102","7","개인","개인","1991","논골로 87","-","중개거래","경기 성남시 중원구","25.12.02"
"950","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.7614","202510","02","137,000","5509","9","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.02.24"
"951","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","121.8039","202510","02","221,500","3306","3","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","26.01.22"
"952","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202510","02","80,000","101","11","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 수정구","26.03.03"
"953","경기도 성남시 수정구 태평동","7346","7346","0000","가천대역두산위브","84.6479","202510","02","69,000","106동","15","개인","개인","2018","태평로 65","-","직거래","-","25.11.12"
"954","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.7614","202510","02","132,000","5510","4","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.03.10"
"955","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","101.9650","202510","02","144,500","5406동","1","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구, 경기 화성시 동탄구","26.02.09"
"956","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","94.9942","202510","01","156,000","5401동","12","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구, 경기 하남시","25.12.05"
"957","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202510","01","131,000","134","22","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.11.17"
"958","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202510","01","122,000","112","9","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.15"
"959","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202510","01","123,000","115","13","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.12.17"
"960","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","84.9300","202510","01","130,000","302","24","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구, 서울 강동구","26.01.09"
"961","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202510","01","128,500","203","20","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","26.02.26"
"962","경기도 성남시 수정구 신흥동","65","0065","0000","미래타운2차","59.9386","202510","01","52,700","-","10","개인","개인","2017","수정로 265","-","중개거래","경기 성남시 수정구","25.12.24"
"963","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","84.9800","202510","01","123,000","202","29","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","25.12.29"
"964","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202510","01","130,000","119","16","개인","개인","2020","수정로 319","-","중개거래","경기 부천시 원미구, 서울 강남구","26.01.15"
"965","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.9800","202510","01","110,000","304","26","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","25.12.19"
"966","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","101.8700","202510","01","170,000","3401동","1","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구","26.03.04"
"967","경기도 성남시 수정구 창곡동","507","0507","0000","위례보미리즌빌","96.2100","202510","01","150,000","103동","5","개인","개인","2017","위례광장로 82","-","중개거래","경기 성남시 수정구","25.12.31"
"968","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202510","01","133,500","5501","3","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.02.06"
"969","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.9800","202509","30","105,000","301","3","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","25.12.12"
"970","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.9500","202509","30","155,000","5307","2","개인","개인","2016","위례중앙로 216","-","중개거래","경기 성남시 수정구","26.02.20"
"971","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","30","140,000","5508","14","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.01.30"
"972","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.7528","202509","30","140,000","5509","11","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","25.11.27"
"973","경기도 성남시 수정구 태평동","7306","7306","0000","선경태평","35.5100","202509","30","28,509","-","5","기타","개인","1991","시민로 214","-","직거래","-","-"
"974","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","30","134,000","103","21","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.19"
"975","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9200","202509","30","114,500","103","12","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.15"
"976","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","67.8600","202509","30","117,500","115","20","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.09"
"977","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202509","30","126,000","116","22","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.02.20"
"978","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","51.9400","202509","30","93,000","107","17","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.17"
"979","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202509","30","114,000","104","28","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","25.11.25"
"980","경기도 성남시 수정구 창곡동","564","0564","0000","위례역푸르지오5단지","83.0020","202509","29","159,500","503동","18","개인","개인","2017","위례광장로 34","-","중개거래","경기 성남시 수정구","25.10.29"
"981","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","29","140,000","-","15","개인","개인","2015","위례순환로 220","20260113","중개거래","경기 성남시 수정구","-"
"982","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","29","140,000","5508","15","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.03.20"
"983","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202509","29","106,500","109","5","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.15"
"984","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202509","29","134,000","115","10","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.09"
"985","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202509","29","105,000","101","12","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.12.05"
"986","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202509","29","139,700","116","8","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 서울 송파구","26.01.30"
"987","경기도 성남시 수정구 수진동","3016","3016","0000","와이엠프라젠","82.6900","202509","29","62,000","와이엠프라젠1","3","개인","개인","2005","성남대로 1210","-","중개거래","경기 성남시 수정구","26.03.06"
"988","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","74.9900","202509","29","175,000","3218동","15","개인","개인","2017","위례광장로 97","-","중개거래","서울 송파구","25.11.28"
"989","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","121.8039","202509","29","170,000","3306","2","개인","개인","2016","위례순환로 100","-","직거래","-","25.10.13"
"990","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202509","29","124,700","116","23","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.15"
"991","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9200","202509","28","113,000","103","2","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.26"
"992","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","120.8300","202509","28","230,000","3407동","9","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구","25.11.28"
"993","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","101.9650","202509","28","164,500","5406동","18","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구","26.02.03"
"994","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","28","130,000","-","14","개인","개인","2015","위례순환로 220","20251015","중개거래","경기 성남시 수정구","-"
"995","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9600","202509","28","138,000","125","21","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.20"
"996","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","28","130,000","5511","14","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.19"
"997","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","113.5609","202509","28","199,000","3305","5","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","25.10.31"
"998","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","28","140,000","5514","6","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","25.12.17"
"999","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","67.8600","202509","28","117,000","114","16","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.09"
"1000","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","59.9700","202509","28","105,000","108","20","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.08"
"1001","경기도 성남시 수정구 고등동","592","0592","0000","판교밸리호반써밋","84.9872","202509","28","117,500","211동","7","개인","개인","2019","고등로 34","-","중개거래","경기 성남시 수정구, 서울 송파구","25.12.12"
"1002","경기도 성남시 수정구 고등동","582","0582","0000","판교밸리자이1단지","60.9892","202509","28","98,000","104","5","개인","개인","2023","대왕판교로 995","-","중개거래","경기 성남시 수정구","25.12.10"
"1003","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","28","116,000","113","9","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.02.26"
"1004","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","51.9400","202509","28","97,000","305","29","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","25.12.29"
"1005","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","51.9400","202509","28","97,000","-","29","개인","개인","2024","희망로 531","20251014","중개거래","경기 성남시 수정구","-"
"1006","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202509","27","113,000","111","13","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.07"
"1007","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","27","104,000","101","2","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.10.31"
"1008","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","27","113,000","113","7","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.30"
"1009","경기도 성남시 수정구 고등동","592","0592","0000","판교밸리호반써밋","84.9872","202509","27","115,000","219동","7","개인","개인","2019","고등로 34","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","25.12.05"
"1010","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","84.9800","202509","27","119,000","105","13","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","25.12.23"
"1011","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","84.9800","202509","27","115,000","103","11","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","25.12.19"
"1012","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","27","129,000","-","12","개인","개인","2020","수정로 319","20251022","중개거래","경기 성남시 수정구","-"
"1013","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","27","125,000","110","24","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 서울 강남구","25.12.17"
"1014","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","27","125,000","112","6","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.02.09"
"1015","경기도 성남시 수정구 신흥동","6963","6963","0000","산성역자이푸르지오2단지","59.9800","202509","27","95,000","208","1","개인","개인","2024","수정로 288","-","중개거래","경기 성남시 수정구","25.12.10"
"1016","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9200","202509","27","117,700","109","27","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","25.12.08"
"1017","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","27","117,000","132","26","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.12.04"
"1018","경기도 성남시 수정구 신흥동","2024","2024","0000","두산","84.4700","202509","27","75,000","104","10","개인","개인","1993","공원로 360","-","중개거래","경기 성남시 분당구, 경기 성남시 수정구","26.02.04"
"1019","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","27","130,000","103","15","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.28"
"1020","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","27","117,000","134","21","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.12.01"
"1021","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","101.8600","202509","27","185,000","3403동","11","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구","25.12.23"
"1022","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","75.9800","202509","27","148,000","5608","9","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","25.12.19"
"1023","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","113.5609","202509","27","213,000","3303","5","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","25.12.16"
"1024","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","51.8900","202509","27","127,500","3219동","3","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","26.01.30"
"1025","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","27","134,800","5505","6","개인","개인","2015","위례순환로 220","-","중개거래","경기 하남시","25.11.28"
"1026","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","94.7278","202509","27","143,500","5401동","4","개인","개인","2016","위례순환로 211","-","중개거래","경기 성남시 수정구","25.11.28"
"1027","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.7614","202509","27","140,000","5502","7","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구, 서울 송파구","26.01.05"
"1028","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","101.8600","202509","27","199,000","3403동","3","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구, 서울 송파구","25.12.30"
"1029","경기도 성남시 수정구 창곡동","529","0529","0000","위례아트리버푸르지오2단지","104.7692","202509","27","183,000","202","10","개인","개인","2016","위례순환로 130","-","중개거래","경기 하남시","25.12.22"
"1030","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","75.9800","202509","27","150,000","5619","18","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","26.02.20"
"1031","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","113.5609","202509","27","212,000","3301","18","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","26.01.15"
"1032","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","51.8900","202509","27","133,000","3211동","11","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","26.01.16"
"1033","경기도 성남시 수정구 창곡동","528","0528","0000","래미안위례","101.1900","202509","27","185,000","3403동","5","개인","개인","2015","위례순환로 150","-","중개거래","경기 성남시 수정구","26.03.17"
"1034","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","67.8600","202509","27","117,000","106","2","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.03.12"
"1035","경기도 성남시 수정구 신흥동","6971","6971","0000","산성역자이푸르지오3단지","59.9800","202509","27","94,000","305","1","개인","개인","2024","희망로 531","-","중개거래","경기 성남시 수정구","26.01.16"
"1036","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","27","129,000","136","12","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.14"
"1037","경기도 성남시 수정구 창곡동","572","0572","0000","힐스테이트위례","110.8600","202509","27","198,500","5711동","7","개인","개인","2015","위례동로 15","-","중개거래","경기 성남시 수정구","26.01.07"
"1038","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202509","27","141,000","122","7","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.09"
"1039","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202509","27","125,000","114","14","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.08"
"1040","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","134.9700","202509","27","94,000","106","1","개인","개인","1996","모란로 65","-","직거래","-","25.11.06"
"1041","경기도 성남시 수정구 수진동","4663","4663","0000","삼부","59.7600","202509","27","72,500","102","11","개인","개인","1996","모란로 65","-","중개거래","경기 성남시 수정구","26.01.02"
"1042","경기도 성남시 수정구 단대동","6986","6986","0000","코오롱하늘채","84.9919","202509","26","83,000","102","8","개인","개인","2013","단대로15번길 2","-","중개거래","경기 성남시 수정구","25.11.17"
"1043","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.5800","202509","26","150,000","5309","7","개인","개인","2016","위례중앙로 216","-","중개거래","경기 성남시 수정구","26.01.09"
"1044","경기도 성남시 수정구 창곡동","564","0564","0000","위례역푸르지오5단지","83.0020","202509","26","154,000","503동","4","개인","개인","2017","위례광장로 34","-","중개거래","경기 성남시 수정구, 서울 강남구","25.12.22"
"1045","경기도 성남시 수정구 창곡동","567","0567","0000","위례 래미안이편한세상","84.9800","202509","26","160,000","5618","2","개인","개인","2016","위례동로 61","-","중개거래","경기 성남시 수정구","25.12.16"
"1046","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","59.8300","202509","26","159,500","3209동","15","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","25.11.19"
"1047","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9600","202509","26","125,000","108","5","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.26"
"1048","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9600","202509","26","110,000","102","6","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.29"
"1049","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9600","202509","26","137,000","103","14","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.12.04"
"1050","경기도 성남시 수정구 신흥동","2465-7","2465","0007","신동아파라디움","136.6400","202509","26","89,000","101동","6","개인","개인","2006","공원로 322","-","중개거래","경기 성남시 수정구","25.10.15"
"1051","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9200","202509","26","140,000","123","14","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구, 서울 송파구","26.01.09"
"1052","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이3단지","60.9892","202509","26","95,000","301","13","개인","개인","2023","대왕판교로 961","-","중개거래","경기 성남시 수정구","25.12.23"
"1053","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","84.9600","202509","25","140,000","103","23","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.12.30"
"1054","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","25","123,000","105","15","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","26.01.20"
"1055","경기도 성남시 수정구 창곡동","519","0519","0000","위례센트럴푸르지오","101.9650","202509","25","159,000","5406동","16","개인","개인","2016","위례순환로 211","-","중개거래","경기 하남시","25.11.28"
"1056","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","101.9868","202509","25","181,000","3310","2","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","25.12.05"
"1057","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.9500","202509","25","156,000","-","3","개인","개인","2016","위례중앙로 216","-","중개거래","경기 하남시","-"
"1058","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","59.8300","202509","25","160,000","3206동","8","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","26.02.24"
"1059","경기도 성남시 수정구 창곡동","504","0504","0000","위례센트럴자이","51.8900","202509","25","130,000","3203동","5","개인","개인","2017","위례광장로 97","-","중개거래","경기 성남시 수정구","25.12.30"
"1060","경기도 성남시 수정구 고등동","592","0592","0000","판교밸리호반써밋","84.9872","202509","25","114,000","216동","7","개인","개인","2019","고등로 34","-","중개거래","경기 성남시 수정구","26.01.14"
"1061","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","25","124,000","103","19","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.12.05"
"1062","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","25","124,000","-","19","개인","개인","2020","수정로 319","20251013","중개거래","경기 성남시 수정구","-"
"1063","경기도 성남시 수정구 창곡동","521","0521","0000","위례더힐55","85.4621","202509","25","134,000","5508","11","개인","개인","2015","위례순환로 220","-","중개거래","경기 성남시 수정구","26.01.16"
"1064","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","51.9400","202509","25","96,000","107","13","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.15"
"1065","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","59.8400","202509","24","118,000","132","23","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.11.21"
"1066","경기도 성남시 수정구 신흥동","6951","6951","0000","산성역포레스티아","74.9800","202509","24","126,000","104","6","개인","개인","2020","수정로 319","-","중개거래","경기 성남시 수정구","25.11.28"
"1067","경기도 성남시 수정구 신흥동","6961","6961","0000","산성역자이푸르지오1단지","74.9200","202509","24","114,000","109","17","개인","개인","2024","수정로 260","-","중개거래","경기 성남시 수정구","26.01.30"
"1068","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.5800","202509","24","144,000","5315","2","개인","개인","2016","위례중앙로 216","-","중개거래","경기 성남시 수정구","26.02.27"
"1069","경기도 성남시 수정구 창곡동","531","0531","0000","위례자이","121.8039","202509","24","233,000","3306","13","개인","개인","2016","위례순환로 100","-","중개거래","경기 성남시 수정구","25.12.26"
"1070","경기도 성남시 수정구 창곡동","563","0563","0000","위례역푸르지오6단지","83.0020","202509","24","147,000","604동","3","개인","개인","2017","위례광장로 12","-","중개거래","경기 성남시 수정구","25.12.02"
"1071","경기도 성남시 수정구 창곡동","515","0515","0000","위례호반써밋에비뉴","98.7000","202509","24","155,000","5312","4","개인","개인","2016","위례중앙로 216","-","중개거래","경기 성남시 수정구","26.01.29"
