"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 연립다세대(매매)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전용면적(㎡)","대지권면적(㎡)","계약년월","계약일","거래금액(만원)","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"379","경기도 성남시 수정구 태평동","3186","3186","0000","(3186-0)","51.6300","34.3500","202509","12","22,500","1","개인","개인","1986","탄리로 104-3","-","중개거래","경기 성남시 수정구","25.09.16"
"380","경기도 성남시 수정구 산성동","443-2","0443","0002","대왕주택6차","53.2000","13.3500","202509","12","36,000","3","개인","개인","1997","수정남로326번길 6-11","-","중개거래","경기 성남시 수정구, 서울 송파구","25.10.15"
"381","경기도 성남시 수정구 사송동","550","0550","0000","몬드리안판교550","56.6930","60.4970","202509","09","52,000","2","개인","개인","2022","사송로66번길 14","-","직거래","-","25.12.11"
"382","경기도 성남시 수정구 수진동","4606","4606","0000","동양빌라(나동)","36.9600","25.0800","202509","09","18,000","2","개인","개인","1989","성남대로1209번길 9-1","-","중개거래","경기 성남시 수정구","25.11.11"
"383","경기도 성남시 수정구 태평동","3291-1","3291","0001","로즈밸리","57.6500","32.1000","202509","08","35,500","3","개인","개인","2016","남문로90번길 7","-","중개거래","경기 성남시 수정구","25.11.14"
"384","경기도 성남시 수정구 태평동","7219-2","7219","0002","세월다세대(2호)","74.8700","49.3000","202509","06","31,000","2","개인","개인","1987","모란로87번길 8","-","직거래","-","25.11.13"
"385","경기도 성남시 수정구 단대동","1-12","0001","0012","중앙하이츠빌","41.8800","24.1600","202509","06","23,700","4","개인","개인","2011","수정로466번길 19-1","-","중개거래","경기 성남시 수정구","25.11.04"
"386","경기도 성남시 수정구 수진동","3417","3417","0000","리치팰리스","54.1300","30.0100","202509","05","50,000","4","개인","개인","2018","제일로137번길 5-3","-","중개거래","경기 성남시 수정구","25.12.03"
"387","경기도 성남시 수정구 태평동","7333","7333","0000","희망빌라","34.6900","20.4200","202509","05","17,000","1","개인","개인","1989","수정북로 111-5","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.30"
"388","경기도 성남시 수정구 양지동","343","0343","0000","기능빌라(가동)","34.2000","15.6500","202509","04","16,000","3","개인","개인","1988","양지로53번길 13-2","-","직거래","-","25.09.08"
"389","경기도 성남시 수정구 태평동","3290","3290","0000","현대타운(나동)","59.8900","27.7000","202509","03","20,500","-1","개인","개인","2000","남문로94번길 8","-","중개거래","경기 성남시 수정구","25.10.27"
"390","경기도 성남시 수정구 수진동","1303","1303","0000","굿모닝빌리지(1303)","60.7100","32.1700","202508","31","65,000","1","개인","개인","2002","제일로124번길 6-6","-","중개거래","경기 성남시 수정구","25.11.28"
"391","경기도 성남시 수정구 수진동","1638","1638","0000","수진타운","46.2800","20.4890","202508","30","58,200","3","개인","개인","2003","산성대로165번길 25","-","중개거래","경기 성남시 중원구","25.11.21"
"392","경기도 성남시 수정구 태평동","3784","3784","0000","개풍빌라","41.0000","21.9600","202508","27","19,500","1","개인","개인","1990","남문로62번길 8-1","-","중개거래","경기 성남시 수정구","25.08.29"
"393","경기도 성남시 수정구 태평동","3784","3784","0000","개풍빌라","41.0000","21.9600","202508","27","19,500","1","개인","개인","1990","남문로62번길 8-1","20250828","중개거래","경기 성남시 수정구","-"
"394","경기도 성남시 수정구 수진동","4513","4513","0000","대명맨션","69.2400","24.9650","202508","27","32,200","6","개인","개인","2002","산성대로97번길 9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.30"
"395","경기도 성남시 수정구 단대동","35-8","0035","0008","원양빌라","40.0600","10.6100","202508","27","14,000","3","개인","개인","1994","논골로61번길 15-1","20250829","중개거래","경기 용인시 수지구","-"
"396","경기도 성남시 수정구 단대동","35-8","0035","0008","원양빌라","40.0600","10.6100","202508","27","13,000","3","개인","개인","1994","논골로61번길 15-1","-","중개거래","경기 용인시 수지구","25.09.01"
"397","경기도 성남시 수정구 단대동","31-10","0031","0010","한성빌라(10차)","36.1000","10.2200","202508","26","20,000","2","개인","개인","1993","논골로53번길 10-8","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.04"
"398","경기도 성남시 수정구 태평동","7303","7303","0000","로얄타운","47.0600","37.4600","202508","26","20,500","3","개인","개인","1983","공원로409번길 10","-","중개거래","경기 성남시 중원구","25.09.01"
"399","경기도 성남시 수정구 단대동","33-4","0033","0004","신성빌라","42.0550","10.7300","202508","26","21,000","1","개인","개인","1993","논골로53번길 12-3","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.04"
"400","경기도 성남시 수정구 시흥동","40","0040","0000","중앙하이빌Ⅲ","63.6100","81.1200","202508","25","47,500","1","개인","개인","2009","여수대로56번길 15","-","중개거래","경기 성남시 수정구, 경기 용인시 수지구","25.09.29"
"401","경기도 성남시 수정구 수진동","1298","1298","0000","골드캐슬","61.5950","33.7191","202508","24","70,400","2","개인","개인","2015","제일로110번길 5-5","-","중개거래","경기 성남시 수정구","25.11.28"
"402","경기도 성남시 수정구 태평동","7317-2","7317","0002","주형빌라(A동)","32.2200","24.5000","202508","24","18,000","1","개인","개인","1987","시민로197번길 6-16","-","중개거래","경기 성남시 수정구","25.10.16"
"403","경기도 성남시 수정구 산성동","606","0606","0000","청산빌라","55.7700","22.8300","202508","23","40,500","3","개인","개인","2007","수정남로320번길 5","-","중개거래","경기 성남시 수정구","25.11.10"
"404","경기도 성남시 수정구 단대동","28-8","0028","0008","삼호빌라(B동)","39.5400","10.8800","202508","22","17,500","4","개인","개인","1993","논골로53번길 4-8","-","중개거래","경기 성남시 수정구, 서울 송파구","25.10.02"
"405","경기도 성남시 수정구 단대동","185-18","0185","0018","삼보주택(B동)","42.4800","19.2970","202508","22","25,000","4","개인","개인","1991","산성대로383번길 27","-","중개거래","경기 성남시 중원구","-"
"406","경기도 성남시 수정구 양지동","609","0609","0000","낙원빌라(609-0)","95.3900","39.9600","202508","20","40,000","2","개인","개인","2002","양지로27번길 2","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.10.17"
"407","경기도 성남시 수정구 태평동","3582","3582","0000","더원팰리스","72.6700","46.2000","202508","20","48,800","4","개인","개인","2023","수정로135번길 17-5","-","직거래","-","25.10.17"
"408","경기도 성남시 수정구 신흥동","48-1","0048","0001","현대빌리지(104동)","59.8200","33.7500","202508","19","25,000","1","개인","개인","1996","공원로436번길 12","-","중개거래","경기 성남시 수정구","25.10.28"
"409","경기도 성남시 수정구 양지동","101","0101","0000","동양다세대(18동)","34.8400","19.3500","202508","19","10,300","-1","개인","개인","1988","수정로578번길 10-3","-","중개거래","경기 성남시 중원구","25.08.21"
"410","경기도 성남시 수정구 단대동","14-2","0014","0002","환경빌라(6차)","53.0100","13.1000","202508","18","23,000","3","개인","개인","1994","논골로65번길 8","-","중개거래","경기 성남시 수정구, 서울 송파구","-"
"411","경기도 성남시 수정구 태평동","3286-2","3286","0002","오성빌라트","33.3900","17.8500","202508","18","12,050","3","개인","개인","1994","남문로90번길 5","-","중개거래","경기 성남시 수정구","25.09.30"
"412","경기도 성남시 수정구 산성동","114","0114","0000","대왕주택1차","35.9700","9.3000","202508","18","28,000","1","개인","개인","1997","수정남로330번길 2","-","중개거래","경기 성남시 수정구","25.09.25"
"413","경기도 성남시 수정구 단대동","31-8","0031","0008","정원빌라","39.6700","10.0500","202508","16","19,000","2","개인","개인","1994","논골로53번길 10-4","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.26"
"414","경기도 성남시 수정구 단대동","28-9","0028","0009","삼호빌라(A동)","40.1600","10.9800","202508","16","15,500","-1","개인","법인","1993","논골로53번길 4-10","-","중개거래","경기 성남시 수정구, 서울 송파구","25.10.20"
"415","경기도 성남시 수정구 단대동","46-3","0046","0003","벧엘빌라","44.3150","11.5500","202508","16","20,000","4","개인","법인","1996","논골로47번길 8-9","-","중개거래","경기 성남시 수정구","25.10.24"
"416","경기도 성남시 수정구 단대동","28-9","0028","0009","삼호빌라(A동)","40.1600","10.9800","202508","16","15,500","-1","개인","법인","1993","논골로53번길 4-10","20251020","중개거래","경기 성남시 수정구, 서울 송파구","-"
"417","경기도 성남시 수정구 단대동","49-9","0049","0009","신우빌라","43.2700","11.0420","202508","16","18,300","3","개인","개인","1993","논골로53번길 3","-","중개거래","경기 성남시 수정구","25.09.11"
"418","경기도 성남시 수정구 단대동","15-2","0015","0002","청송빌라","37.5800","9.9020","202508","15","14,000","-1","개인","개인","1994","논골로65번길 6","-","중개거래","경기 성남시 수정구, 서울 송파구","25.11.11"
"419","경기도 성남시 수정구 태평동","7269","7269","0000","산호맨션(가동)","54.3900","35.2500","202508","15","25,000","2","개인","개인","1983","수정로25번길 8","-","중개거래","경기 성남시 수정구","25.12.01"
"420","경기도 성남시 수정구 단대동","29-3","0029","0003","명성빌라","41.6900","10.4600","202508","14","17,000","1","개인","개인","1993","논골로53번길 4-7","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.16"
"421","경기도 성남시 수정구 단대동","29-5","0029","0005","한강빌라1차","41.7850","10.5500","202508","14","15,500","4","개인","개인","1993","논골로53번길 4","20250901","직거래","-","-"
"422","경기도 성남시 수정구 단대동","29-5","0029","0005","한강빌라1차","41.7850","10.5500","202508","14","15,500","4","개인","개인","1993","논골로53번길 4","-","직거래","-","25.09.30"
"423","경기도 성남시 수정구 산성동","483","0483","0000","경서빌라(A동)","37.2000","9.6800","202508","14","25,800","-1","개인","개인","1997","수정로456번길 72-1","-","중개거래","경기 성남시 수정구","25.09.15"
"424","경기도 성남시 수정구 태평동","3769-2","3769","0002","풀하우스","44.9200","24.7935","202508","13","36,500","3","개인","개인","2013","남문로60번길 15","-","중개거래","경기 성남시 수정구","25.09.18"
"425","경기도 성남시 수정구 태평동","3209","3209","0000","더클래식","50.1900","35.1000","202508","11","42,500","5","개인","개인","2018","남문로78번길 6","-","중개거래","경기 성남시 수정구","25.10.24"
"426","경기도 성남시 수정구 태평동","7164-11","7164","0011","금호베스트빌(B동)","60.5600","28.3400","202508","11","28,000","2","개인","개인","2003","모란로115번길 12-1","-","중개거래","경기 성남시 수정구","25.09.30"
"427","경기도 성남시 수정구 태평동","3307-120","3307","0120","광성빌라","40.8200","18.4000","202508","06","24,000","3","개인","개인","1992","남문로94번길 15-3","-","직거래","-","25.08.06"
"428","경기도 성남시 수정구 수진동","1300","1300","0000","네이처빌","32.7200","18.2300","202508","06","26,700","6","개인","개인","2016","제일로110번길 5-11","-","중개거래","경기 성남시 수정구","25.08.18"
"429","경기도 성남시 수정구 단대동","59-16","0059","0016","삼보가든빌라(라동)","41.1200","19.1000","202508","05","16,000","-1","개인","개인","1990","논골로29번길 5","-","중개거래","경기 성남시 수정구, 서울 송파구","25.09.05"
"430","경기도 성남시 수정구 태평동","7258","7258","0000","한백행복빌라","59.9300","36.0200","202508","04","34,500","2","개인","개인","2002","수정로37번길 11","-","중개거래","경기 성남시 수정구","25.09.05"
"431","경기도 성남시 수정구 태평동","7264-1","7264","0001","삼둔주택(라동)","42.1200","19.9470","202508","01","23,800","4","개인","개인","1993","수정로35번길 5","-","중개거래","경기 성남시 수정구","25.08.28"
"432","경기도 성남시 수정구 태평동","3506-1","3506","0001","채움빌","84.6730","27.1600","202507","31","61,600","6","개인","개인","2023","탄리로75번길 7","-","직거래","-","25.09.01"
"433","경기도 성남시 수정구 산성동","573","0573","0000","산성호스트빌6차(573-0)","40.8200","19.1000","202507","28","34,300","2","개인","개인","2007","수정남로306번길 17-7","-","중개거래","경기 성남시 수정구","25.09.30"
"434","경기도 성남시 수정구 태평동","3307-67","3307","0067","이수하이빌","67.1500","30.3080","202507","28","31,500","3","개인","개인","2001","남문로102번길 19","-","중개거래","경기 성남시 수정구","25.09.29"
"435","경기도 성남시 수정구 단대동","39-8","0039","0008","동국빌라","47.8000","20.9500","202507","27","18,000","2","개인","개인","1991","논골로61번길 25","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.20"
"436","경기도 성남시 수정구 수진동","1299","1299","0000","화이트캐슬","50.4500","33.4213","202507","23","67,100","5","개인","법인","2015","제일로110번길 5-9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.24"
"437","경기도 성남시 수정구 태평동","7315-12","7315","0012","한솔맨션","58.7100","33.7500","202507","21","31,700","1","개인","개인","2003","시민로197번길 10-11","-","중개거래","경기 성남시 수정구","25.09.01"
"438","경기도 성남시 수정구 산성동","522","0522","0000","천사파크뷰","55.6600","23.5500","202507","19","44,500","3","개인","개인","2008","수정남로306번길 25","-","중개거래","경기 성남시 수정구","25.09.30"
"439","경기도 성남시 수정구 산성동","491","0491","0000","반석빌라(491-0)","54.7300","13.9150","202507","18","19,000","-1","개인","개인","1997","수정로456번길 67","-","직거래","-","25.07.21"
"440","경기도 성남시 수정구 산성동","148","0148","0000","초원빌라","59.7900","18.8800","202507","18","38,500","4","개인","개인","1997","수정남로326번길 7","-","중개거래","서울 송파구","25.08.14"
"441","경기도 성남시 수정구 양지동","263","0263","0000","태양맨션","59.2200","23.3700","202507","17","14,000","-1","개인","개인","2001","양지로 50-1","-","중개거래","경기 성남시 수정구","25.07.17"
"442","경기도 성남시 수정구 태평동","3185-3","3185","0003","현대빌라(나동)","33.7600","17.0000","202507","16","14,000","3","개인","개인","1987","남문로74번길 10-1","-","중개거래","경기 성남시 수정구","25.07.22"
"443","경기도 성남시 수정구 단대동","29-4","0029","0004","한강빌라(2차)","42.1200","10.4800","202507","15","18,000","2","개인","개인","1993","논골로53번길 4-3","-","중개거래","전북 전주시 덕진구","25.07.21"
"444","경기도 성남시 수정구 복정동","657","0657","0000","더하우스에듀","64.0900","39.7400","202507","12","38,000","1","개인","개인","2019","복정로118번길 18","-","중개거래","경기 성남시 수정구","25.09.12"
"445","경기도 성남시 수정구 태평동","7334-7","7334","0007","한샘빌라","55.4900","28.0200","202507","12","25,000","2","개인","개인","1998","수정북로 105-6","-","중개거래","경기 성남시 수정구","25.10.28"
"446","경기도 성남시 수정구 태평동","3104-1","3104","0001","영진빌라","41.2000","21.8000","202507","09","22,500","2","개인","개인","1990","남문로73번길 4","-","중개거래","경기 성남시 수정구","25.08.11"
"447","경기도 성남시 수정구 태평동","3300-1","3300","0001","재연빌라(A동)","40.8700","24.8125","202507","08","16,000","-1","개인","개인","1990","남문로94번길 18-1","-","직거래","-","25.08.29"
"448","경기도 성남시 수정구 단대동","185-14","0185","0014","삼보주택(C동)","42.6400","23.5880","202507","07","23,000","3","개인","개인","1991","산성대로383번길 27","-","중개거래","경기 수원시 장안구","25.07.30"
"449","경기도 성남시 수정구 단대동","33-5","0033","0005","태성아트빌라","37.5950","10.2630","202507","07","19,800","4","개인","개인","1994","논골로53번길 12-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.07.15"
"450","경기도 성남시 수정구 단대동","28-7","0028","0007","제일빌라(B동)","39.9350","10.4100","202507","06","17,000","4","개인","개인","1993","논골로53번길 4-4","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.07.21"
"451","경기도 성남시 수정구 산성동","477","0477","0000","금성빌라3차","36.0600","9.7360","202507","05","27,000","4","개인","개인","1997","수정남로326번길 12-3","-","중개거래","경기 성남시 수정구, 서울 동대문구, 서울 송파구","25.08.06"
"452","경기도 성남시 수정구 단대동","29-6","0029","0006","신우빌라6차","40.6800","10.4800","202507","05","21,000","2","개인","법인","1994","논골로53번길 4-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.07.08"
"453","경기도 성남시 수정구 태평동","3335","3335","0000","부광맨션","59.6700","34.2400","202507","05","39,300","2","개인","개인","2001","수정로171번길 21-9","-","중개거래","경기 성남시 수정구","25.09.29"
"454","경기도 성남시 수정구 태평동","3250-1","3250","0001","아인스맨션","59.3550","24.4000","202507","03","28,700","2","개인","개인","2002","남문로82번길 4","-","중개거래","경기 성남시 수정구","25.07.10"
"455","경기도 성남시 수정구 태평동","3693-13","3693","0013","중앙빌라","76.9500","32.7920","202507","03","39,500","4","개인","개인","2002","수정로111번길 18","-","중개거래","경기 성남시 수정구","25.09.17"
"456","경기도 성남시 수정구 양지동","345","0345","0000","양지빌라","41.1000","27.0625","202507","02","20,000","-1","개인","개인","1990","양지로53번길 13","-","직거래","-","25.07.03"
"457","경기도 성남시 수정구 태평동","3318","3318","0000","미래맨션(B동)","63.5900","21.3770","202507","02","35,700","2","개인","개인","2003","수정로153번길 26","-","중개거래","경기 성남시 수정구","25.09.26"
"458","경기도 성남시 수정구 태평동","7321-11","7321","0011","육성빌라","40.9800","25.5400","202507","02","17,500","1","개인","개인","1990","수정로217번길 18-5","-","직거래","-","25.07.31"
"459","경기도 성남시 수정구 양지동","490","0490","0000","한별빌리지1차","83.4900","36.3000","202507","02","39,500","2","개인","개인","2000","양지로 35","-","중개거래","경기 성남시 수정구","25.09.03"
"460","경기도 성남시 수정구 태평동","3506-1","3506","0001","채움빌","84.6730","27.1600","202507","01","61,000","7","개인","개인","2023","탄리로75번길 7","-","직거래","-","25.08.29"
"461","경기도 성남시 수정구 산성동","153","0153","0000","현대아트빌라4차","52.4600","14.1940","202507","01","34,000","2","개인","개인","1997","수정남로326번길 1","-","중개거래","경기 성남시 수정구","25.11.10"
"462","경기도 성남시 수정구 태평동","3258","3258","0000","장미맨션(가동)","59.6100","32.1100","202506","28","19,000","-1","개인","개인","2001","남문로82번길 11","-","중개거래","경기 성남시 수정구","25.07.30"
"463","경기도 성남시 수정구 태평동","3300-1","3300","0001","재연빌라(A동)","40.8700","24.8125","202506","28","21,800","1","개인","개인","1990","남문로94번길 18-1","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.13"
"464","경기도 성남시 수정구 단대동","60-12","0060","0012","정필맨션","59.9500","26.1400","202506","28","31,500","3","개인","개인","2002","논골로11번길 4-4","-","중개거래","경기 성남시 수정구","25.09.30"
"465","경기도 성남시 수정구 수진동","1290","1290","0000","굿모닝빌리지","67.1200","26.5270","202506","27","65,800","3","개인","개인","2002","제일로 122","-","중개거래","경기 성남시 수정구","25.07.02"
"466","경기도 성남시 수정구 단대동","11-3","0011","0003","두암주택(11-3)","38.7300","10.2800","202506","27","19,500","1","개인","개인","1993","논골로67번길 4","-","중개거래","경기 성남시 수정구","25.07.30"
"467","경기도 성남시 수정구 단대동","44-8","0044","0008","수정빌라(44-8)","35.3400","9.8800","202506","27","12,000","-1","개인","개인","1994","논골로53번길 17-6","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.09.10"
"468","경기도 성남시 수정구 단대동","82-8","0082","0008","그린빌리지(2동)","59.7600","29.7200","202506","27","19,300","-1","개인","개인","2000","단대로15번길 12","-","중개거래","경기 성남시 수정구","25.10.16"
"469","경기도 성남시 수정구 단대동","33-8","0033","0008","남전빌라","37.2200","9.6200","202506","26","12,300","-1","개인","개인","1994","논골로53번길 14-4","-","중개거래","경기 성남시 중원구","25.07.02"
"470","경기도 성남시 수정구 양지동","90-1","0090","0001","(90-1)","65.7000","28.0000","202506","26","17,500","-1","개인","개인","1994","수정로578번길 6","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.07.31"
"471","경기도 성남시 수정구 신흥동","3621","3621","0000","신성맨션","42.9000","19.2140","202506","26","50,000","4","개인","개인","2001","수정남로144번길 9-1","-","중개거래","경기 성남시 수정구","25.08.08"
"472","경기도 성남시 수정구 산성동","467","0467","0000","산성빌라","36.8300","9.6760","202506","25","31,000","4","개인","개인","1996","수정남로326번길 10-7","-","중개거래","서울 송파구","25.07.15"
"473","경기도 성남시 수정구 단대동","166-10","0166","0010","태양맨션(B동)","59.9900","26.4400","202506","25","30,300","4","개인","개인","2001","희망로482번길 22","-","중개거래","경기 성남시 수정구","25.08.08"
"474","경기도 성남시 수정구 태평동","291","0291","0000","(291-0)","32.2800","29.2000","202506","25","23,000","2","개인","개인","1986","시민로259번길 9","-","중개거래","경기 성남시 수정구","25.09.17"
"475","경기도 성남시 수정구 양지동","90","0090","0000","(90-0)","58.4000","28.4800","202506","25","24,000","2","개인","개인","1994","수정로570번길 5","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.08.18"
"476","경기도 성남시 수정구 산성동","103","0103","0000","우정빌라","52.7300","13.5800","202506","24","33,000","-1","개인","개인","1997","수정남로332번길 8","-","중개거래","경기 성남시 수정구, 서울 송파구","25.07.15"
"477","경기도 성남시 수정구 신흥동","70","0070","0000","희망빌라(70)","41.3600","32.1570","202506","23","17,500","2","개인","개인","1988","수정로257번길 12-6","-","중개거래","경기 성남시 수정구","25.08.08"
"478","경기도 성남시 수정구 단대동","50-7","0050","0007","보광골든빌라B동","41.0700","11.6720","202506","23","10,000","-1","개인","개인","1994","논골로 49","-","중개거래","경기 성남시 수정구","25.07.02"
"479","경기도 성남시 수정구 태평동","7297-3","7297","0003","삼환빌라","36.6400","20.3400","202506","23","17,000","3","개인","개인","1993","남문로144번길 5","-","중개거래","경기 성남시 수정구","25.07.23"
"480","경기도 성남시 수정구 신흥동","2638","2638","0000","태양빌라","54.8700","23.4800","202506","23","58,000","3","개인","개인","1993","공원로349번길 25","-","중개거래","경기 성남시 수정구","25.08.29"
"481","경기도 성남시 수정구 태평동","7255-2","7255","0002","청보주택(2동)","27.6000","16.0000","202506","22","15,400","2","개인","개인","1987","수정로37번길 6-5","-","중개거래","경기 성남시 수정구","25.08.11"
"482","경기도 성남시 수정구 수진동","2986","2986","0000","현대빌라트(B)","71.4000","25.5900","202506","22","32,500","5","개인","개인","2003","성남대로1226번길 14","-","중개거래","경기 성남시 수정구","25.07.16"
"483","경기도 성남시 수정구 단대동","36-5","0036","0005","현대아트빌라","41.8200","10.4800","202506","21","18,700","2","개인","개인","1993","논골로53번길 20","-","중개거래","경기 성남시 수정구","25.07.02"
"484","경기도 성남시 수정구 태평동","831-1","0831","0001","태평노블레스(102동)","69.6800","35.9000","202506","21","41,000","4","개인","개인","2015","남문로77번길 28","-","중개거래","경기 성남시 수정구, 부산 금정구","25.09.12"
"485","경기도 성남시 수정구 태평동","3221","3221","0000","도움하우스","42.9500","18.1500","202506","20","29,800","6","개인","개인","2003","남문로74번길 13","-","중개거래","경기 성남시 수정구","25.09.26"
"486","경기도 성남시 수정구 태평동","7255-9","7255","0009","청보주택(9동)","25.8900","16.2990","202506","20","7,600","-1","개인","개인","1987","수정로 37","-","중개거래","경기 성남시 수정구","25.06.30"
"487","경기도 성남시 수정구 태평동","3768","3768","0000","대일빌라B동","40.9800","28.2500","202506","19","23,500","1","개인","개인","1989","남문로62번길 18","-","중개거래","경기 성남시 수정구","25.10.01"
"488","경기도 성남시 수정구 단대동","59-17","0059","0017","삼보가든빌라(마동)","42.1100","24.4400","202506","17","11,500","-1","개인","개인","1990","논골로29번길 3","20250708","중개거래","경기 성남시 수정구","-"
"489","경기도 성남시 수정구 단대동","59-17","0059","0017","삼보가든빌라(마동)","42.1100","24.4400","202506","17","11,500","-1","개인","개인","1990","논골로29번길 3","-","중개거래","경기 성남시 수정구","25.09.22"
"490","경기도 성남시 수정구 신흥동","80-1","0080","0001","신원빌리지(102동)","46.1500","23.2500","202506","17","17,500","4","개인","개인","1995","수정로251번길 22","-","중개거래","경기 성남시 수정구","25.06.20"
"491","경기도 성남시 수정구 산성동","443","0443","0000","대왕주택","50.8200","12.8400","202506","16","32,000","1","개인","개인","1997","수정남로326번길 6-9","-","중개거래","경기 성남시 수정구","25.07.29"
"492","경기도 성남시 수정구 산성동","592","0592","0000","유성타운","59.9200","24.7125","202506","16","44,000","2","개인","개인","2007","수정남로324번길 11","-","중개거래","경기 성남시 수정구","25.07.31"
"493","경기도 성남시 수정구 태평동","3313","3313","0000","금호빌라","48.9600","36.0000","202506","13","24,000","2","개인","개인","1986","탄리로96번길 24","-","중개거래","경기 성남시 수정구","25.06.30"
"494","경기도 성남시 수정구 태평동","6083-1","6083","0001","롯데빌리지","59.2000","23.1500","202506","13","38,500","4","개인","개인","2013","남문로4번길 12-2","-","중개거래","경기 성남시 수정구","25.09.23"
"495","경기도 성남시 수정구 신흥동","183-3","0183","0003","수정빌라(B동)","60.9500","17.5280","202506","13","39,500","6","개인","개인","2003","수정남로 245","-","중개거래","경기 성남시 수정구","25.07.25"
"496","경기도 성남시 수정구 단대동","44-5","0044","0005","다세대주택","37.2400","9.8800","202506","12","17,000","2","개인","개인","1994","논골로53번길 19-9","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.06.27"
"497","경기도 성남시 수정구 수진동","2048","2048","0000","삼성이지빌","59.9200","25.6400","202506","11","57,000","3","개인","개인","2001","탄리로13번길 6","-","중개거래","경기 성남시 수정구","25.09.12"
"498","경기도 성남시 수정구 태평동","7303-1","7303","0001","로얄타운","47.0600","37.5200","202506","11","29,283","2","기타","개인","1983","남문로144번길 19","-","직거래","-","-"
"499","경기도 성남시 수정구 단대동","37-4","0037","0004","서신빌라","42.3600","10.7560","202506","11","11,000","-1","개인","개인","1995","논골로53번길 20-1","-","중개거래","경기 성남시 수정구","25.11.11"
"500","경기도 성남시 수정구 태평동","7304","7304","0000","웰스빌리지","70.9300","31.4000","202506","10","30,700","5","개인","개인","2012","공원로421번길 5","-","중개거래","경기 성남시 수정구","25.08.18"
"501","경기도 성남시 수정구 산성동","548-1","0548","0001","청수파크빌","49.2900","21.1100","202506","09","34,500","3","개인","개인","2007","수정남로306번길 17-16","20250609","중개거래","경기 성남시 수정구","-"
"502","경기도 성남시 수정구 태평동","3185-3","3185","0003","현대빌라(나동)","33.7600","17.0000","202506","09","14,000","3","개인","개인","1987","남문로74번길 10-1","-","중개거래","경기 성남시 수정구","25.06.11"
"503","경기도 성남시 수정구 양지동","114","0114","0000","동양다세대","35.5900","22.3200","202506","07","13,500","3","개인","개인","1986","산성대로581번길 14-7","-","중개거래","경기 성남시 수정구","25.07.03"
"504","경기도 성남시 수정구 태평동","3506-1","3506","0001","채움빌","84.6730","27.1600","202506","07","61,000","8","개인","개인","2023","탄리로75번길 7","-","직거래","-","25.07.14"
"505","경기도 성남시 수정구 양지동","672","0672","0000","유한맨숀","60.5300","41.9600","202506","06","25,700","3","개인","개인","1982","산성대로503번길 22","-","중개거래","경기 성남시 수정구","25.08.06"
"506","경기도 성남시 수정구 수진동","1303","1303","0000","굿모닝빌리지(1303)","60.7100","32.1700","202506","06","60,000","1","개인","개인","2002","제일로124번길 6-6","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","25.06.19"
"507","경기도 성남시 수정구 태평동","7327-2","7327","0002","한성맨션","43.2000","22.6400","202506","05","17,500","3","개인","개인","1991","수정북로 133","-","중개거래","경기 성남시 수정구, 경기 성남시 중원구","-"
"508","경기도 성남시 수정구 산성동","103","0103","0000","우정빌라","52.7300","13.5800","202506","05","32,800","1","개인","개인","1997","수정남로332번길 8","-","중개거래","경기 성남시 수정구","25.06.27"
