"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 중원구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"1979","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","74.9200","202509","09","58,000","0","9","2022","광명로 176","202511~202711","신규","-","","","아파트"
"1980","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","월세","59.8800","202509","09","10,000","170","20","2022","광명로 204","202510~202801","신규","-","","","아파트"
"1981","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202509","08","20,947","0","11","1994","금상로 134","-","-","-","","","아파트"
"1982","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202509","08","20,947","0","11","1994","금상로 134","202510~202710","신규","-","","","아파트"
"1983","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","44.3700","202509","08","13,368","17","13","2023","갈마치로 241","202511~202710","갱신","-","13,368","15","아파트"
"1984","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","21.3800","202509","08","6,980","8","15","2023","갈마치로 241","202511~202710","갱신","-","4,824","19","아파트"
"1985","경기도 성남시 중원구 은행동","550","0550","0000","은행주공2","월세","39.7200","202509","08","1,000","30","2","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"1986","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","월세","34.0500","202509","08","1,000","60","12","1991","자혜로16번길 9","202510~202710","신규","-","","","아파트"
"1987","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9200","202509","08","65,000","0","5","2012","성남대로 1000","202512~202712","신규","-","","","아파트"
"1988","경기도 성남시 중원구 성남동","3126","3126","0000","금호어울림","전세","59.9300","202509","08","42,000","0","14","2006","둔촌대로171번길 6","202510~202710","신규","-","","","아파트"
"1989","경기도 성남시 중원구 하대원동","115-3","0115","0003","성원초원","월세","59.8200","202509","08","7,000","80","3","1995","원터로18번길 19","202509~202709","갱신","사용","10,000","60","아파트"
"1990","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9200","202509","08","65,000","0","5","2012","성남대로 1000","202512~202712","신규","-","","","아파트"
"1991","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9200","202509","08","56,700","0","5","2012","성남대로 1000","202509~202709","갱신","-","51,450","0","아파트"
"1992","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","전세","59.9500","202509","08","48,000","0","13","2023","금광로 26","202509~202709","신규","-","","","아파트"
"1993","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.9500","202509","08","58,000","0","8","2023","금광로 11","202511~202711","신규","-","","","아파트"
"1994","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202509","07","17,500","0","11","1994","금상로 134","202509~202709","신규","-","","","아파트"
"1995","경기도 성남시 중원구 하대원동","190","0190","0000","현대","전세","120.4100","202509","07","50,000","0","3","1995","시민로28번길 6","202511~202802","신규","-","","","아파트"
"1996","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202509","07","17,500","0","11","1994","금상로 134","-","-","-","","","아파트"
"1997","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202509","06","23,100","0","1","1993","황송로 6","202511~202711","신규","-","","","아파트"
"1998","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","전세","84.9800","202509","06","55,000","0","12","2014","시민로 66","202512~202712","신규","-","","","아파트"
"1999","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","월세","59.9800","202509","06","20,000","50","8","2014","시민로 66","-","-","-","","","아파트"
"2000","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","전세","59.9300","202509","06","41,000","0","1","2012","희망로 415","202510~202710","갱신","사용","40,000","0","아파트"
"2001","경기도 성남시 중원구 금광동","1003","1003","0000","e편한세상금빛그랑메종2단지","전세","74.6200","202509","06","51,000","0","12","2023","금광로 26","202509~202709","갱신","사용","49,000","0","아파트"
"2002","경기도 성남시 중원구 하대원동","546","0546","0000","엘리프하이디움2단지","전세","42.7446","202509","06","38,000","0","15","2025","둔촌대로217번길 12","202510~202710","신규","-","","","아파트"
"2003","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","전세","59.8423","202509","06","48,000","0","9","2021","광명로 411","202509~202709","신규","-","","","아파트"
"2004","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","전세","59.9800","202509","06","42,000","0","6","2012","시민로66번길 21","202510~202710","갱신","사용","40,000","0","아파트"
"2005","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","29.2500","202509","06","500","35","3","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2006","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","44.3700","202509","06","13,368","17","10","2023","갈마치로 241","202511~202710","갱신","-","9,468","38","아파트"
"2007","경기도 성남시 중원구 성남동","3300","3300","0000","우원파크빌","전세","77.1000","202509","06","35,000","0","3","2003","제일로 73","202510~202710","신규","-","","","아파트"
"2008","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.8600","202509","06","73,000","0","3","2012","성남대로 1000","202512~202712","신규","-","","","아파트"
"2009","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","월세","59.9800","202509","06","10,000","130","14","2023","금광로 72","202512~202712","신규","-","","","아파트"
"2010","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202509","06","35,000","0","10","1995","자혜로17번길 16","202509~202606","갱신","사용","46,000","0","아파트"
"2011","경기도 성남시 중원구 은행동","1740","1740","0000","은빛마을(두산위브)","전세","56.6448","202509","06","30,000","0","2","2003","은행로 13","202509~202709","갱신","-","30,000","0","아파트"
"2012","경기도 성남시 중원구 중앙동","3007","3007","0000","신흥역하늘채랜더스원3단지","월세","59.8800","202509","05","5,250","168","1","2022","광명로 206","202511~202611","신규","-","","","아파트"
"2013","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","월세","49.9800","202509","05","15,000","40","15","1994","금상로 134","202510~202710","신규","-","","","아파트"
"2014","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","전세","50.3668","202509","05","40,000","0","23","2021","광명로 411","202510~202710","신규","-","","","아파트"
"2015","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","월세","49.9800","202509","05","10,000","50","1","1993","황송로 6","202511~202711","신규","-","","","아파트"
"2016","경기도 성남시 중원구 하대원동","100-3","0100","0003","와이엠프라젠","전세","84.0300","202509","05","40,000","0","8","2005","성남대로 1108","202511~202711","신규","-","","","아파트"
"2017","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","월세","59.9800","202509","05","5,000","180","19","2023","금광로 72","202510~202801","신규","-","","","아파트"
"2018","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","월세","49.9800","202509","05","4,500","90","8","1993","황송로 6","202509~202709","갱신","-","3,500","90","아파트"
"2019","경기도 성남시 중원구 성남동","2396","2396","0000","신동아파밀리에","전세","81.2360","202509","05","35,000","0","13","2005","광명로100번길 4","202509~202709","갱신","-","33,000","0","아파트"
"2020","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202509","04","27,000","0","2","1994","금상로 134","202511~202711","신규","-","","","아파트"
"2021","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","전세","51.9300","202509","04","48,000","0","6","2015","여수울로 51","202509~202709","신규","-","","","아파트"
"2022","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","전세","51.5300","202509","04","48,000","0","2","2015","여수울로 51","202511~202711","신규","-","","","아파트"
"2023","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9800","202509","04","70,000","0","1","2012","성남대로 1000","202602~202802","신규","-","","","아파트"
"2024","경기도 성남시 중원구 중앙동","577","0577","0000","중앙동힐스테이트2차","월세","84.9800","202509","04","45,000","9","10","2014","시민로 66","202509~202709","갱신","사용","45,000","0","아파트"
"2025","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","월세","74.9200","202509","04","10,000","140","2","2022","광명로 176","202510~202612","신규","-","","","아파트"
"2026","경기도 성남시 중원구 상대원동","174","0174","0000","산성","전세","71.2800","202509","04","25,000","0","11","1997","사기막골로150번길 10","202511~202711","신규","-","","","아파트"
"2027","경기도 성남시 중원구 상대원동","152-3","0152","0003","상대원삼익","월세","34.0500","202509","04","3,000","60","9","1991","사기막골로31번길 34","202510~202710","신규","-","","","아파트"
"2028","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","월세","49.9800","202509","04","2,000","90","8","1994","금상로 134","202509~202709","신규","-","","","아파트"
"2029","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","21.3800","202509","04","6,980","8","16","2023","갈마치로 241","202511~202710","갱신","-","4,824","19","아파트"
"2030","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","전세","84.9400","202509","04","55,000","0","2","2010","도촌남로 22","202510~202712","갱신","-","50,000","0","아파트"
"2031","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","전세","84.9400","202509","04","55,000","0","2","2010","도촌남로 22","202510~202710","갱신","-","50,000","0","아파트"
"2032","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","54.9000","202509","04","500","35","12","1987","산성대로552번길 15","202510~202710","신규","-","","","아파트"
"2033","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","66.5600","202509","04","1,000","35","2","1987","산성대로552번길 15","202509~202609","신규","-","","","아파트"
"2034","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","64.6200","202509","04","2,000","40","7","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2035","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202509","03","25,000","0","4","1993","황송로 6","202511~202711","신규","-","","","아파트"
"2036","경기도 성남시 중원구 도촌동","702","0702","0000","동분당포레스트","전세","84.9500","202509","03","50,000","0","11","2007","도촌남로 67","202511~202711","신규","-","","","아파트"
"2037","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","전세","84.9900","202509","03","60,000","0","9","2010","도촌남로 22","202511~202711","신규","-","","","아파트"
"2038","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","전세","29.2500","202509","03","4,000","0","1","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2039","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202509","03","27,000","0","5","1993","황송로 6","202511~202711","신규","-","","","아파트"
"2040","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","월세","59.8800","202509","02","45,000","25","8","2022","광명로 204","202511~202711","신규","-","","","아파트"
"2041","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","월세","59.8800","202509","02","45,000","25","8","2022","광명로 204","202511~202711","신규","-","","","아파트"
"2042","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","전세","50.3668","202509","02","43,000","0","13","2021","광명로 411","202511~202711","신규","-","","","아파트"
"2043","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","59.8800","202509","02","48,000","0","22","2022","광명로 176","202510~202612","신규","-","","","아파트"
"2044","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9200","202509","02","69,000","0","3","2012","성남대로 1000","202510~202710","갱신","사용","66,000","0","아파트"
"2045","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.6200","202509","02","58,000","0","16","2023","금광로 11","202512~202712","신규","-","","","아파트"
"2046","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","전세","59.9000","202509","02","38,035","0","12","2006","황송로 77","202509~202709","갱신","사용","36,225","0","아파트"
"2047","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","59.8800","202509","02","48,000","0","22","2022","광명로 176","-","-","-","","","아파트"
"2048","경기도 성남시 중원구 도촌동","708","0708","0000","휴먼시아섬마을9단지(임대)","월세","51.9900","202509","01","3,282","35","8","2008","도촌남로 148","202509~202708","갱신","-","3,068","33","아파트"
"2049","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202509","01","26,250","0","2","1993","황송로 6","202509~202801","갱신","사용","25,000","0","아파트"
"2050","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","64.6200","202509","01","2,000","40","7","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2051","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","44.3700","202509","01","9,468","39","12","2023","갈마치로 241","202511~202710","갱신","-","9,468","38","아파트"
"2052","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","66.3800","202509","01","500","32","7","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2053","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","월세","124.4200","202509","01","5,000","20","5","2007","둔촌대로 363","202509~202709","신규","-","","","아파트"
"2054","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","월세","74.9500","202509","01","30,000","110","12","2010","도촌남로 22","202510~202710","신규","-","","","아파트"
"2055","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202508","31","34,500","0","6","1995","자혜로17번길 16","202509~202709","갱신","사용","33,000","0","아파트"
"2056","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","74.9700","202508","31","59,000","0","12","2022","광명로 176","202510~202710","신규","-","","","아파트"
"2057","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202508","31","34,500","0","6","1995","자혜로17번길 16","202509~202709","갱신","사용","33,000","0","아파트"
"2058","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","44.3700","202508","31","13,368","17","13","2023","갈마치로 241","202511~202710","갱신","-","9,468","38","아파트"
"2059","경기도 성남시 중원구 성남동","3126","3126","0000","금호어울림","전세","84.9600","202508","31","50,000","0","9","2006","둔촌대로171번길 6","202508~202908","갱신","-","41,000","0","아파트"
"2060","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","전세","44.0100","202508","31","23,000","0","9","1991","자혜로16번길 9","202511~202711","신규","-","","","아파트"
"2061","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","전세","44.0100","202508","31","23,000","0","9","1991","자혜로16번길 9","202511~202711","신규","-","","","아파트"
"2062","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.9800","202508","30","68,000","0","6","2012","성남대로 1000","202510~202710","신규","-","","","아파트"
"2063","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","전세","59.9800","202508","30","50,000","0","12","2023","금광로 71","202512~202712","신규","-","","","아파트"
"2064","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","30","28,000","0","8","1993","황송로 6","202512~202712","신규","-","","","아파트"
"2065","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","전세","83.1700","202508","30","45,000","0","5","2006","황송로 77","202510~202710","신규","-","","","아파트"
"2066","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202508","30","24,000","0","2","1994","금상로 134","202511~202711","신규","-","","","아파트"
"2067","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","월세","49.9800","202508","30","3,000","80","2","1994","금상로 134","202509~202709","신규","-","","","아파트"
"2068","경기도 성남시 중원구 도촌동","702","0702","0000","동분당포레스트","전세","84.9500","202508","30","52,000","0","11","2007","도촌남로 67","202510~202710","갱신","사용","50,000","0","아파트"
"2069","경기도 성남시 중원구 성남동","2487","2487","0000","세종그랑시아","전세","84.9100","202508","30","36,000","0","11","2005","광명로100번길 5","202509~202709","갱신","-","35,000","0","아파트"
"2070","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","전세","51.9300","202508","30","46,000","0","2","2015","여수울로 51","202509~202709","신규","-","","","아파트"
"2071","경기도 성남시 중원구 여수동","601","0601","0000","연꽃마을(4단지)","전세","120.9700","202508","30","86,000","0","12","2012","여수울로 50","202512~202712","신규","-","","","아파트"
"2072","경기도 성남시 중원구 중앙동","3006","3006","0000","신흥역하늘채랜더스원2단지","전세","59.8800","202508","30","49,000","0","2","2022","광명로 204","202511~202711","신규","-","","","아파트"
"2073","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","전세","120.6000","202508","30","55,650","0","8","2012","시민로66번길 21","202512~202712","갱신","사용","53,000","0","아파트"
"2074","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","전세","84.8500","202508","30","50,400","0","15","2012","희망로 415","202510~202710","갱신","사용","48,000","0","아파트"
"2075","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","전세","59.9800","202508","30","43,000","0","5","2012","시민로66번길 21","202509~202709","갱신","사용","41,000","0","아파트"
"2076","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202508","30","32,000","0","5","1994","자혜로17번길 16","202509~202709","갱신","-","29,700","0","아파트"
"2077","경기도 성남시 중원구 금광동","1020","1020","0000","e편한세상금빛그랑메종5단지","전세","59.9800","202508","30","50,000","0","19","2023","금광로 72","202510~202710","신규","-","","","아파트"
"2078","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.8800","202508","30","51,500","0","7","2023","금광로 11","202510~202710","갱신","사용","50,000","0","아파트"
"2079","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","전세","59.8886","202508","29","44,000","0","8","2021","광명로 411","202508~202708","신규","-","","","아파트"
"2080","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","월세","84.6300","202508","29","10,000","120","14","1995","자혜로17번길 16","202510~202710","신규","-","","","아파트"
"2081","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202508","29","28,000","0","7","1995","자혜로17번길 16","202508~202708","갱신","사용","28,000","0","아파트"
"2082","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.9500","202508","29","55,000","0","20","2023","금광로 11","202508~202708","신규","-","","","아파트"
"2083","경기도 성남시 중원구 도촌동","704","0704","0000","동분당더퍼스트","전세","84.9500","202508","29","46,500","0","3","2010","도촌북로 78","202509~202709","신규","-","","","아파트"
"2084","경기도 성남시 중원구 중앙동","578","0578","0000","중앙동힐스테이트1차","전세","120.6000","202508","29","68,000","0","10","2012","시민로66번길 21","202510~202710","신규","-","","","아파트"
"2085","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","84.9900","202508","29","50,000","0","8","2022","광명로 176","202508~202602","신규","-","","","아파트"
"2086","경기도 성남시 중원구 성남동","3301","3301","0000","렉스아파트","월세","74.5780","202508","29","23,000","60","12","2016","제일로 69","202511~202711","신규","-","","","아파트"
"2087","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.8800","202508","29","48,500","0","8","2023","금광로 11","202510~202710","갱신","사용","48,500","0","아파트"
"2088","경기도 성남시 중원구 하대원동","115-3","0115","0003","성원초원","월세","59.8200","202508","28","5,500","100","6","1995","원터로18번길 19","202510~202710","신규","-","","","아파트"
"2089","경기도 성남시 중원구 중앙동","3001","3001","0000","신흥역하늘채랜더스원1단지","전세","74.9200","202508","28","58,000","0","9","2022","광명로 176","202508~202708","신규","-","","","아파트"
"2090","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","84.5600","202508","28","63,000","0","17","2023","금광로 11","202511~202711","신규","-","","","아파트"
"2091","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","28","25,000","0","11","1993","황송로 6","202509~202709","갱신","사용","24,000","0","아파트"
"2092","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","28","25,000","0","1","1993","황송로 6","202510~202710","신규","-","","","아파트"
"2093","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","월세","59.9000","202508","28","8,000","125","7","2006","황송로 77","202510~202710","신규","-","","","아파트"
"2094","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","28","25,000","0","1","1993","황송로 6","-","-","-","","","아파트"
"2095","경기도 성남시 중원구 금광동","2600","2600","0000","한양수자인성남마크뷰","전세","50.3668","202508","28","40,000","0","19","2021","광명로 411","202508~202708","신규","-","","","아파트"
"2096","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","전세","74.6200","202508","28","47,250","0","15","2023","금광로 71","202508~202708","갱신","사용","45,000","0","아파트"
"2097","경기도 성남시 중원구 도촌동","706","0706","0000","東분당파크뷰","전세","100.6600","202508","28","40,000","0","14","2013","도촌남로 101","202509~202709","갱신","-","40,000","0","아파트"
"2098","경기도 성남시 중원구 도촌동","702","0702","0000","동분당포레스트","전세","84.9500","202508","28","48,000","0","1","2007","도촌남로 67","202510~202710","신규","-","","","아파트"
"2099","경기도 성남시 중원구 하대원동","332","0332","0000","초이스탑","전세","64.5000","202508","28","41,900","0","5","2021","마지로134번길 24","202511~202711","신규","-","","","아파트"
"2100","경기도 성남시 중원구 하대원동","115-3","0115","0003","성원초원","월세","59.8200","202508","28","5,000","110","7","1995","원터로18번길 19","202510~202710","신규","-","","","아파트"
"2101","경기도 성남시 중원구 하대원동","539","0539","0000","성남자이","전세","84.9900","202508","28","47,000","0","9","2007","둔촌대로 363","202509~202709","갱신","사용","46,000","0","아파트"
"2102","경기도 성남시 중원구 은행동","1932-6","1932","0006","현대","전세","84.6300","202508","28","33,600","0","11","1995","자혜로17번길 16","202509~202709","갱신","사용","32,000","0","아파트"
"2103","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","전세","66.5600","202508","28","7,500","0","4","1987","산성대로552번길 15","202509~202709","신규","-","","","아파트"
"2104","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","월세","49.9800","202508","28","1,500","95","14","1994","금상로 134","202511~202706","신규","-","","","아파트"
"2105","경기도 성남시 중원구 은행동","1740","1740","0000","은빛마을(두산위브)","월세","56.6448","202508","27","4,800","100","6","2003","은행로 13","202510~202802","신규","-","","","아파트"
"2106","경기도 성남시 중원구 성남동","2508","2508","0000","보미리전빌3","월세","34.1000","202508","27","1,000","65","8","2003","광명로 114","202509~202709","신규","-","","","아파트"
"2107","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","전세","51.9300","202508","27","43,000","0","5","2015","여수울로 51","202509~202709","갱신","사용","41,000","0","아파트"
"2108","경기도 성남시 중원구 여수동","602","0602","0000","산들마을2단지","전세","51.7100","202508","27","42,000","0","13","2015","여수울로 51","-","-","-","","","아파트"
"2109","경기도 성남시 중원구 금광동","1001","1001","0000","e편한세상금빛그랑메종1단지","전세","74.9500","202508","27","56,000","0","24","2023","금광로 11","202508~202708","신규","-","","","아파트"
"2110","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","전세","83.1700","202508","27","42,000","0","9","2006","황송로 77","202508~202708","갱신","-","40,000","0","아파트"
"2111","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","27","30,000","0","2","1993","황송로 6","202510~202710","신규","-","","","아파트"
"2112","경기도 성남시 중원구 금광동","1016","1016","0000","e편한세상금빛그랑메종4단지","월세","74.7000","202508","27","30,000","100","19","2023","금광로 71","202511~202711","신규","-","","","아파트"
"2113","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","전세","49.9800","202508","27","22,500","0","13","1993","황송로 6","202509~202709","갱신","-","22,500","0","아파트"
"2114","경기도 성남시 중원구 도촌동","700","0700","0000","LH동분당센트럴파크","전세","84.9400","202508","27","48,000","0","1","2010","도촌남로 22","202509~202704","갱신","-","48,000","0","아파트"
"2115","경기도 성남시 중원구 은행동","550","0550","0000","은행주공","월세","83.7700","202508","27","2,000","40","11","1987","산성대로552번길 15","202510~202710","신규","-","","","아파트"
"2116","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","21.3800","202508","27","6,580","9","10","2023","갈마치로 241","202511~202710","갱신","-","4,824","19","아파트"
"2117","경기도 성남시 중원구 여수동","600","0600","0000","센트럴타운(3단지)","전세","84.8600","202508","27","69,000","0","10","2012","성남대로 1000","202511~202711","신규","-","","","아파트"
"2118","경기도 성남시 중원구 금광동","2500","2500","0000","래미안금광","전세","59.9000","202508","26","35,000","0","11","2006","황송로 77","202510~202710","신규","-","","","아파트"
"2119","경기도 성남시 중원구 상대원동","152-3","0152","0003","상대원삼익","월세","34.0500","202508","26","1,000","65","2","1991","사기막골로31번길 34","202509~202709","신규","-","","","아파트"
"2120","경기도 성남시 중원구 상대원동","279-1","0279","0001","선경2차","전세","49.9800","202508","26","28,000","0","15","1994","금상로 134","202508~202708","신규","-","","","아파트"
"2121","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","21.3800","202508","26","6,980","8","10","2023","갈마치로 241","202511~202710","갱신","-","4,824","19","아파트"
"2122","경기도 성남시 중원구 상대원동","152-3","0152","0003","상대원삼익","전세","34.0500","202508","26","16,000","0","9","1991","사기막골로31번길 34","202509~202709","신규","-","","","아파트"
"2123","경기도 성남시 중원구 금광동","3950","3950","0000","삼익금광1차","전세","34.0500","202508","26","17,000","0","1","1991","자혜로16번길 9","202510~202710","신규","-","","","아파트"
"2124","경기도 성남시 중원구 금광동","2450-1","2450","0001","황송마을","월세","49.9800","202508","26","3,000","90","7","1993","황송로 6","202509~202709","신규","-","","","아파트"
"2125","경기도 성남시 중원구 상대원동","252-1","0252","0001","성남산단3단지","월세","44.3700","202508","26","9,468","39","14","2023","갈마치로 241","202511~202710","갱신","-","9,468","38","아파트"
"2126","경기도 성남시 중원구 상대원동","174","0174","0000","산성","전세","59.4900","202508","26","28,350","0","16","1997","사기막골로150번길 10","202510~202710","갱신","-","27,000","0","아파트"
"2127","경기도 성남시 중원구 중앙동","710","0710","0000","롯데캐슬","전세","84.8800","202508","26","56,000","0","9","2012","희망로 415","202509~202709","신규","-","","","아파트"
