"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 수정구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"1165","경기도 성남시 수정구 시흥동","322","0322","0000","판교아이스퀘어","월세","23.9500","202506","25","1,000","132","8","2021","대왕판교로 815","202507~202607","신규","-","",""
"1166","경기도 성남시 수정구 창곡동","560","0560","0000","남위례역아이파크","월세","19.7400","202506","25","1,000","85","13","2017"," ","202506~202606","신규","-","",""
"1167","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","30.1700","202506","25","1,000","102","15","2018","위례광장로 21-9","202508~202608","신규","-","",""
"1168","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","전세","65.7300","202506","24","43,000","0","10","2017"," ","202508~202708","갱신","-","41,000","0"
"1169","경기도 성남시 수정구 창곡동","560","0560","0000","남위례역아이파크","월세","19.8500","202506","24","900","90","9","2017"," ","202508~202602","갱신","사용","900","86"
"1170","경기도 성남시 수정구 신흥동","2506","2506","0000","The Zen City 오피스텔","전세","75.3500","202506","24","43,000","0","5","2023","산성대로269번길 6-8","202508~202708","신규","-","",""
"1171","경기도 성남시 수정구 시흥동","322","0322","0000","판교아이스퀘어","월세","23.9500","202506","24","1,000","144","10","2021","대왕판교로 815","202506~202606","신규","-","",""
"1172","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","전세","44.1100","202506","23","35,700","0","15","2018"," ","202507~202707","갱신","사용","34,000","0"
"1173","경기도 성남시 수정구 창곡동","559-7","0559","0007","위례 헤리움","월세","20.9600","202506","23","1,000","90","10","2018","위례서일로 30","202507~202607","신규","-","",""
"1174","경기도 성남시 수정구 창곡동","536","0536","0000","위례리버스토리","월세","18.6300","202506","23","13,400","15","10","2017","위례서로 34","202506~202706","갱신","사용","13,500","10"
"1175","경기도 성남시 수정구 창곡동","536","0536","0000","위례리버스토리","월세","18.6300","202506","23","13,400","15","10","2017","위례서로 34","202506~202706","갱신","-","13,500","10"
"1176","경기도 성남시 수정구 신흥동","2571","2571","0000","렉스타워1차","월세","74.5100","202506","23","17,896","25","3","2018","공원로339번길 33","202506~202709","신규","-","",""
"1177","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이 3단지","전세","84.9800","202506","23","53,500","0","12","2023","대왕판교로 961","202506~202706","갱신","사용","51,000","0"
"1178","경기도 성남시 수정구 창곡동","536","0536","0000","위례리버스토리","월세","18.6300","202506","23","13,500","15","10","2017","위례서로 34","202506~202706","갱신","-","13,500","10"
"1179","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","23","30,000","6","11","2018"," ","202508~202708","갱신","-","30,000","0"
"1180","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","57.7700","202506","23","34,000","29","15","2018"," ","202507~202707","갱신","-","39,690","0"
"1181","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","65.6300","202506","21","5,000","190","14","2017"," ","202507~202707","신규","-","",""
"1182","경기도 성남시 수정구 태평동","6523","6523","0000","인티움","월세","46.2400","202506","21","1,000","95","6","2010","성남대로 1244","202506~202606","신규","-","",""
"1183","경기도 성남시 수정구 신흥동","5490","5490","0000","렉스타워","전세","81.8600","202506","21","43,000","0","11","2023","수정남로 131","202509~202709","신규","-","",""
"1184","경기도 성남시 수정구 신흥동","2463-4","2463","0004","한신프라자","월세","31.3200","202506","21","1,000","60","10","1992","산성대로 331","202507~202607","신규","-","",""
"1185","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이 3단지","전세","84.9800","202506","21","52,500","0","8","2023","대왕판교로 961","202509~202709","갱신","사용","50,000","0"
"1186","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","21","9,000","100","6","2018"," ","202507~202607","갱신","-","9,000","100"
"1187","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","65.7300","202506","21","25,000","79","9","2017"," ","202509~202709","갱신","사용","25,000","70"
"1188","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","21","9,000","100","6","2018"," ","202507~202607","갱신","-","9,000","100"
"1189","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","전세","57.7300","202506","21","46,000","0","18","2018"," ","202508~202708","신규","-","",""
"1190","경기도 성남시 수정구 태평동","6524","6524","0000","코지팰리스","전세","68.4900","202506","20","38,000","0","4","2020","성남대로 1246","202509~202709","신규","-","",""
"1191","경기도 성남시 수정구 창곡동","560","0560","0000","남위례역아이파크","월세","25.7700","202506","20","19,000","10","9","2017"," ","202508~202708","신규","-","",""
"1192","경기도 성남시 수정구 수진동","4558","4558","0000","루반","월세","53.4500","202506","19","3,000","106","8","2018","성남대로 1211","202507~202607","신규","-","",""
"1193","경기도 성남시 수정구 시흥동","322","0322","0000","판교아이스퀘어","월세","45.8300","202506","19","1,000","222","5","2021","대왕판교로 815","202506~202606","신규","-","",""
"1194","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","20.3800","202506","19","1,000","78","4","2017"," ","202507~202607","신규","-","",""
"1195","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","65.7300","202506","19","2,700","159","9","2017"," ","202507~202607","신규","-","",""
"1196","경기도 성남시 수정구 시흥동","342","0342","0000","판교 디앤써밋 에디션","전세","27.4100","202506","18","26,250","0","3","2023"," ","202507~202707","갱신","사용","25,000","0"
"1197","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","41.4000","202506","17","2,000","140","17","2018","위례광장로 21-9","202508~202608","신규","-","",""
"1198","경기도 성남시 수정구 고등동","601","0601","0000","판교밸리자이 3단지","월세","84.9800","202506","17","4,800","210","13","2023","대왕판교로 961","202507~202707","갱신","-","4,800","200"
"1199","경기도 성남시 수정구 수진동","4510-1","4510","0001","샛별오피스텔","월세","56.1600","202506","17","1,000","55","1","2003","제일로 101","202507~202607","신규","-","",""
"1200","경기도 성남시 수정구 신흥동","4230","4230","0000","미래타운5차","전세","54.5300","202506","16","33,000","0","10","2021","시민로133번길 9","202508~202708","신규","-","",""
"1201","경기도 성남시 수정구 태평동","3507","3507","0000","웅진베어스빌","전세","55.4100","202506","16","25,000","0","3","2019","탄리로 73","202507~202707","신규","-","",""
"1202","경기도 성남시 수정구 수진동","4558","4558","0000","루반","월세","31.9400","202506","16","3,000","80","7","2018","성남대로 1211","202506~202606","신규","-","",""
"1203","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","44.1100","202506","16","10,000","100","7","2018"," ","202506~202706","신규","-","",""
"1204","경기도 성남시 수정구 창곡동","559-10","0559","0010","위례엘포트한라비발디","월세","45.7700","202506","16","2,000","143","9","2020","위례서일로 46","202506~202606","갱신","-","2,000","143"
"1205","경기도 성남시 수정구 창곡동","559-7","0559","0007","위례 헤리움","전세","20.9600","202506","16","17,000","0","7","2018","위례서일로 30","202507~202707","갱신","사용","16,800","0"
"1206","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","50.7500","202506","15","17,000","80","7","2018","위례광장로 21-9","202509~202709","갱신","-","36,075","0"
"1207","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","전세","77.0000","202506","14","54,000","0","7","2017"," ","202508~202708","신규","-","",""
"1208","경기도 성남시 수정구 신흥동","5490","5490","0000","렉스타워","전세","81.4800","202506","14","40,000","0","13","2023","수정남로 131","202507~202707","신규","-","",""
"1209","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","29.9600","202506","14","1,500","110","10","2018","위례광장로 21-9","202506~202606","갱신","사용","1,500","105"
"1210","경기도 성남시 수정구 창곡동","559-10","0559","0010","위례엘포트한라비발디","월세","23.5800","202506","14","1,000","86","14","2020","위례서일로 46","202507~202606","신규","-","",""
"1211","경기도 성남시 수정구 창곡동","559-7","0559","0007","위례 헤리움","전세","25.7700","202506","14","20,500","0","9","2018","위례서일로 30","202509~202709","신규","-","",""
"1212","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","30.4400","202506","14","3,000","100","15","2018","위례광장로 21-9","202507~202607","신규","-","",""
"1213","경기도 성남시 수정구 창곡동","559-7","0559","0007","위례 헤리움","월세","25.7700","202506","13","2,000","90","12","2018","위례서일로 30","202507~202607","신규","-","",""
"1214","경기도 성남시 수정구 신흥동","2506","2506","0000","The Zen City 오피스텔","전세","69.4000","202506","12","40,000","0","6","2023","산성대로269번길 6-8","202507~202707","신규","-","",""
"1215","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","65.7300","202506","12","15,000","160","12","2017"," ","202508~202708","신규","-","",""
"1216","경기도 성남시 수정구 창곡동","559-10","0559","0010","위례엘포트한라비발디","전세","45.7700","202506","12","36,000","0","8","2020","위례서일로 46","202506~202606","갱신","-","35,000","0"
"1217","경기도 성남시 수정구 창곡동","562-1","0562","0001","위례KCC웰츠타워","월세","30.1700","202506","12","1,000","102","8","2018","위례광장로 21-9","202507~202607","갱신","-","1,000","97"
"1218","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","11","20,700","4","8","2018"," ","202507~202607","갱신","사용","20,832","0"
"1219","경기도 성남시 수정구 창곡동","559-10","0559","0010","위례엘포트한라비발디","월세","48.5300","202506","11","15,000","105","15","2020","위례서일로 46","202506~202706","신규","-","",""
"1220","경기도 성남시 수정구 창곡동","505","0505","0000","위례 한화 오벨리스크 센트럴스퀘어","월세","20.2800","202506","10","1,500","82","4","2017"," ","202507~202607","갱신","-","1,500","78"
"1221","경기도 성남시 수정구 창곡동","559-10","0559","0010","위례엘포트한라비발디","월세","23.5800","202506","10","1,000","85","12","2020","위례서일로 46","202505~202605","신규","-","",""
"1222","경기도 성남시 수정구 창곡동","559-7","0559","0007","위례 헤리움","전세","20.9600","202506","09","16,800","0","6","2018","위례서일로 30","202508~202708","신규","-","",""
"1223","경기도 성남시 수정구 시흥동","322","0322","0000","판교아이스퀘어","월세","23.9600","202506","09","1,000","132","7","2021","대왕판교로 815","202506~202606","신규","-","",""
"1224","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","09","29,500","13","11","2018"," ","202507~202707","신규","-","",""
"1225","경기도 성남시 수정구 창곡동","560-1","0560","0001","남위례역 푸르지오 시티","월세","35.4300","202506","07","21,000","40","19","2018"," ","202506~202706","갱신","사용","21,000","45"
"1226","경기도 성남시 수정구 고등동","582","0582","0000","판교밸리자이 1단지","월세","59.9900","202506","07","5,000","170","5","2023","대왕판교로 995","202507~202707","갱신","사용","5,000","160"
