"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-05-13 ~ 2026-05-12"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 경기도"
"시군구 : 성남시 분당구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"3310","경기도 성남시 분당구 정자동","8*","12m미만","23.00","월세","202509","23","500","58","","황새울로108번길","202510~202710","신규","-","","","단독다가구"
"3311","경기도 성남시 분당구 정자동","8*","8m미만","49.00","월세","202509","23","1,000","90","1996","느티로51번길","202510~202710","신규","-","","","단독다가구"
"3312","경기도 성남시 분당구 정자동","3*","25m미만","79.00","전세","202509","23","12,500","0","1997","황새울로132번길","202509~202709","신규","-","","","단독다가구"
"3313","경기도 성남시 분당구 정자동","3*","12m미만","22.47","월세","202509","23","10,000","30","1993","내정로119번길","202509~202609","갱신","-","10,000","25","단독다가구"
"3314","경기도 성남시 분당구 야탑동","3**","8m미만","23.00","월세","202509","23","6,000","30","2001","장미로92번길","202510~202710","신규","-","","","단독다가구"
"3315","경기도 성남시 분당구 서현동","8*","12m미만","26.00","월세","202509","22","2,000","55","2002","서현로247번길","202510~202710","신규","-","","","단독다가구"
"3316","경기도 성남시 분당구 야탑동","2**","12m미만","50.00","월세","202509","22","10,000","50","1995","매화로56번길","202509~202709","갱신","사용","10,000","40","단독다가구"
"3317","경기도 성남시 분당구 구미동","4*","8m미만","20.00","월세","202509","22","500","37","","미금일로86번길","202509~202709","신규","-","","","단독다가구"
"3318","경기도 성남시 분당구 대장동","6**","12m미만","46.77","월세","202509","22","8,000","140","2021","판교대장로7길","202511~202711","신규","-","","","단독다가구"
"3319","경기도 성남시 분당구 야탑동","3**","8m미만","20.00","월세","202509","22","1,000","50","2000","매화로37번길","202509~202709","신규","-","","","단독다가구"
"3320","경기도 성남시 분당구 운중동","9**","12m미만","64.00","월세","202509","22","15,000","64","2011","운중로138번길","202511~202711","신규","-","","","단독다가구"
"3321","경기도 성남시 분당구 서현동","3**","8m미만","43.00","전세","202509","22","13,000","0","1994","돌마로522번길","202510~202710","갱신","-","12,500","0","단독다가구"
"3322","경기도 성남시 분당구 분당동","1**","12m미만","25.00","월세","202509","22","500","48","2001","장안로62번길","202510~202710","신규","-","","","단독다가구"
"3323","경기도 성남시 분당구 정자동","1**","12m미만","26.00","월세","202509","22","1,000","60","2002","불정로87번길","202510~202710","신규","-","","","단독다가구"
"3324","경기도 성남시 분당구 정자동","5*","8m미만","50.00","월세","202509","22","1,000","75","2004","내정로113번길","202510~202710","갱신","사용","1,000","72","단독다가구"
"3325","경기도 성남시 분당구 정자동","2**","12m미만","22.00","월세","202509","22","500","50","1998","불곡로21번길","202509~202709","신규","-","","","단독다가구"
"3326","경기도 성남시 분당구 수내동","1**","-","28.00","월세","202509","22","3,000","46","2003","","202510~202710","신규","-","","","단독다가구"
"3327","경기도 성남시 분당구 분당동","1**","8m미만","23.00","월세","202509","22","5,000","20","1996","장안로14번길","202510~202610","신규","-","","","단독다가구"
"3328","경기도 성남시 분당구 분당동","1**","12m미만","25.00","월세","202509","22","1,000","60","2001","분당로343번길","202510~202710","신규","-","","","단독다가구"
"3329","경기도 성남시 분당구 야탑동","4**","8m미만","27.00","월세","202509","22","6,000","20","2011","판교로552번길","202509~202709","신규","-","","","단독다가구"
"3330","경기도 성남시 분당구 정자동","4*","12m미만","81.77","전세","202509","21","35,000","0","1995","내정로129번길","202510~202710","신규","-","","","단독다가구"
"3331","경기도 성남시 분당구 구미동","3*","12m미만","53.32","월세","202509","21","4,000","75","1996","미금일로86번길","202510~202710","신규","-","","","단독다가구"
"3332","경기도 성남시 분당구 수내동","9*","8m미만","68.00","월세","202509","20","15,000","25","","발이봉로11번길","202511~202711","신규","-","","","단독다가구"
"3333","경기도 성남시 분당구 구미동","1**","12m미만","15.00","월세","202509","20","500","58","1995","금곡로25번길","202509~202709","신규","-","","","단독다가구"
"3334","경기도 성남시 분당구 서현동","8*","8m미만","20.00","월세","202509","20","100","60","1996","서현로257번길","202509~202609","신규","-","","","단독다가구"
"3335","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202509","20","1,000","60","2002","야탑로167번길","202510~202710","신규","-","","","단독다가구"
"3336","경기도 성남시 분당구 대장동","6**","12m미만","37.54","월세","202509","20","5,000","125","2022","판교대장로4길","202511~202711","신규","-","","","단독다가구"
"3337","경기도 성남시 분당구 야탑동","2**","8m미만","55.00","월세","202509","20","6,000","60","1998","장미로148번길","202511~202711","신규","-","","","단독다가구"
"3338","경기도 성남시 분당구 분당동","1**","12m미만","104.91","월세","202509","20","17,000","80","2002","서현로429번길","202510~202710","신규","-","","","단독다가구"
"3339","경기도 성남시 분당구 정자동","3*","8m미만","26.00","월세","202509","20","1,000","65","2000","백현로150번길","202510~202710","신규","-","","","단독다가구"
"3340","경기도 성남시 분당구 정자동","8*","12m미만","25.00","월세","202509","20","1,000","60","1995","황새울로108번길","202510~202710","신규","-","","","단독다가구"
"3341","경기도 성남시 분당구 정자동","2**","8m미만","50.00","월세","202509","20","2,000","85","1996","불곡남로33번길","202510~202710","신규","-","","","단독다가구"
"3342","경기도 성남시 분당구 정자동","3*","25m미만","25.00","월세","202509","20","1,000","43","2001","황새울로132번길","202509~202709","갱신","사용","1,000","40","단독다가구"
"3343","경기도 성남시 분당구 분당동","1**","12m미만","104.00","월세","202509","20","20,000","65","2002","서현로429번길","-","-","-","","","단독다가구"
"3344","경기도 성남시 분당구 백현동","5**","12m미만","60.00","전세","202509","20","15,000","0","2010","동판교로52번길","202509~202709","신규","-","","","단독다가구"
"3345","경기도 성남시 분당구 야탑동","2**","8m미만","50.00","월세","202509","20","5,000","50","1994","장미로148번길","202510~202710","신규","-","","","단독다가구"
"3346","경기도 성남시 분당구 야탑동","2**","8m미만","50.00","월세","202509","20","3,000","60","1994","장미로148번길","202510~202710","신규","-","","","단독다가구"
"3347","경기도 성남시 분당구 야탑동","2**","8m미만","25.00","월세","202509","20","1,000","60","2000","장미로","202509~202709","신규","-","","","단독다가구"
"3348","경기도 성남시 분당구 수내동","1**","8m미만","98.40","전세","202509","20","30,000","0","1997","발이봉남로35번길","202511~202711","신규","-","","","단독다가구"
"3349","경기도 성남시 분당구 수내동","1**","8m미만","98.40","전세","202509","20","30,000","0","1997","발이봉남로35번길","202511~202711","신규","-","","","단독다가구"
"3350","경기도 성남시 분당구 수내동","1**","8m미만","55.00","전세","202509","20","18,000","0","1996","발이봉남로16번길","-","-","-","","","단독다가구"
"3351","경기도 성남시 분당구 수내동","1**","12m미만","21.00","월세","202509","20","1,000","45","2002","발이봉북로35번길","202510~202710","신규","-","","","단독다가구"
"3352","경기도 성남시 분당구 수내동","9*","8m미만","68.00","월세","202509","20","15,000","25","1996","발이봉로11번길","-","-","-","","","단독다가구"
"3353","경기도 성남시 분당구 정자동","1**","8m미만","50.00","월세","202509","19","10,000","60","1995","내정로11번길","202509~202709","신규","-","","","단독다가구"
"3354","경기도 성남시 분당구 정자동","2**","8m미만","60.00","월세","202509","19","13,000","30","1996","불곡남로7번길","202510~202710","신규","-","","","단독다가구"
"3355","경기도 성남시 분당구 정자동","4*","8m미만","50.00","전세","202509","19","21,000","0","1996","백현로156번길","202509~202709","갱신","-","20,000","0","단독다가구"
"3356","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202509","19","8,000","21","1995","야탑로149번길","202509~202709","신규","-","","","단독다가구"
"3357","경기도 성남시 분당구 분당동","1**","12m미만","32.24","전세","202509","19","13,000","0","1998","분당로343번길","202510~202710","신규","-","","","단독다가구"
"3358","경기도 성남시 분당구 야탑동","2**","25m미만","24.00","월세","202509","19","5,000","50","1995","야탑로149번길","202510~202710","신규","-","","","단독다가구"
"3359","경기도 성남시 분당구 분당동","9*","8m미만","25.00","월세","202509","19","2,000","27","2000","서현로429번길","202510~202710","신규","-","","","단독다가구"
"3360","경기도 성남시 분당구 판교동","6**","25m미만","64.18","월세","202509","19","20,000","40","2010","판교공원로1길","202511~202711","신규","-","","","단독다가구"
"3361","경기도 성남시 분당구 판교동","5**","12m미만","109.00","전세","202509","19","63,000","0","2014","판교로198번길","-","-","-","","","단독다가구"
"3362","경기도 성남시 분당구 수내동","1**","8m미만","45.00","월세","202509","19","2,000","75","1998","발이봉남로43번길","202510~202710","신규","-","","","단독다가구"
"3363","경기도 성남시 분당구 이매동","5*","8m미만","82.00","월세","202509","19","26,000","10","2003","방아로46번길","202511~202711","신규","-","","","단독다가구"
"3364","경기도 성남시 분당구 분당동","1**","8m미만","45.00","월세","202509","19","13,000","35","1995","분당로343번길","202510~202710","신규","-","","","단독다가구"
"3365","경기도 성남시 분당구 구미동","5*","12m미만","15.00","월세","202509","19","500","37","1996","미금일로86번길","202510~202710","신규","-","","","단독다가구"
"3366","경기도 성남시 분당구 구미동","1**","12m미만","29.00","월세","202509","19","1,000","45","2002","금곡로23번길","202509~202709","신규","-","","","단독다가구"
"3367","경기도 성남시 분당구 수내동","1**","8m미만","26.00","월세","202509","19","2,000","45","2000","발이봉북로27번길","202511~202711","신규","-","","","단독다가구"
"3368","경기도 성남시 분당구 정자동","8*","8m미만","21.00","월세","202509","19","1,000","53","1995","느티로51번길","202510~202710","신규","-","","","단독다가구"
"3369","경기도 성남시 분당구 구미동","3*","25m미만","56.04","전세","202509","18","23,000","0","1996","미금일로90번길","202510~202710","신규","-","","","단독다가구"
"3370","경기도 성남시 분당구 야탑동","3**","12m미만","50.00","전세","202509","18","17,000","0","1994","야탑로161번길","202511~202711","신규","-","","","단독다가구"
"3371","경기도 성남시 분당구 대장동","5**","12m미만","60.54","월세","202509","18","15,000","25","2021","판교대장로7길","202509~202709","갱신","-","3,000","50","단독다가구"
"3372","경기도 성남시 분당구 분당동","1**","12m미만","39.00","월세","202509","18","3,000","55","1995","장안로62번길","202510~202710","신규","-","","","단독다가구"
"3373","경기도 성남시 분당구 분당동","1**","8m미만","23.00","월세","202509","18","8,500","6","1998","장안로56번길","202509~202609","갱신","-","8,500","6","단독다가구"
"3374","경기도 성남시 분당구 정자동","8*","8m미만","62.00","월세","202509","18","22,000","30","1994","느티로51번길","202512~202712","갱신","-","22,000","25","단독다가구"
"3375","경기도 성남시 분당구 정자동","2**","12m미만","50.00","월세","202509","18","2,000","50","1997","불곡북로13번길","202510~202710","신규","-","","","단독다가구"
"3376","경기도 성남시 분당구 정자동","7*","25m미만","55.00","전세","202509","18","20,000","0","1995","느티로77번길","202510~202710","신규","-","","","단독다가구"
"3377","경기도 성남시 분당구 정자동","6*","25m미만","57.00","월세","202509","18","2,000","80","1995","느티로69번길","202510~202710","신규","-","","","단독다가구"
"3378","경기도 성남시 분당구 정자동","1**","8m미만","18.00","월세","202509","18","1,000","55","2001","황새울로12번길","202509~202609","신규","-","","","단독다가구"
"3379","경기도 성남시 분당구 정자동","2**","12m미만","104.37","전세","202509","18","37,000","0","1998","불곡남로21번길","202510~202710","갱신","사용","35,500","0","단독다가구"
"3380","경기도 성남시 분당구 정자동","4*","25m미만","25.00","월세","202509","18","1,000","60","1996","백현로156번길","202510~202610","갱신","-","1,000","55","단독다가구"
"3381","경기도 성남시 분당구 서현동","3**","8m미만","26.00","월세","202509","18","1,000","50","","불정로426번길","202510~202710","신규","-","","","단독다가구"
"3382","경기도 성남시 분당구 야탑동","4**","8m미만","23.00","월세","202509","18","1,000","50","2003","판교로552번길","202509~202709","신규","-","","","단독다가구"
"3383","경기도 성남시 분당구 야탑동","5**","25m이상","35.00","전세","202509","18","16,000","0","2001","판교로","202510~202710","신규","-","","","단독다가구"
"3384","경기도 성남시 분당구 수내동","1**","8m미만","51.00","월세","202509","18","16,000","5","1997","발이봉남로35번길","202510~202710","신규","-","","","단독다가구"
"3385","경기도 성남시 분당구 수내동","1**","25m미만","28.00","월세","202509","18","2,500","46","2003","발이봉북로","202510~202710","신규","-","","","단독다가구"
"3386","경기도 성남시 분당구 수내동","1**","8m미만","23.00","월세","202509","18","1,000","55","1996","발이봉남로25번길","202510~202710","신규","-","","","단독다가구"
"3387","경기도 성남시 분당구 정자동","6*","8m미만","25.00","월세","202509","17","1,000","60","1994","느티로63번길","202511~202711","신규","-","","","단독다가구"
"3388","경기도 성남시 분당구 분당동","1**","8m미만","47.08","월세","202509","17","13,000","30","2002","장안로4번길","202510~202710","신규","-","","","단독다가구"
"3389","경기도 성남시 분당구 분당동","1**","8m미만","33.00","월세","202509","17","2,000","50","2002","분당로343번길","202510~202710","신규","-","","","단독다가구"
"3390","경기도 성남시 분당구 분당동","1**","8m미만","55.77","월세","202509","17","3,000","65","1997","서현로478번길","202510~202710","신규","-","","","단독다가구"
"3391","경기도 성남시 분당구 분당동","1**","8m미만","42.00","전세","202509","17","16,500","0","1997","분당로311번길","202511~202711","신규","-","","","단독다가구"
"3392","경기도 성남시 분당구 분당동","1**","8m미만","47.08","월세","202509","17","13,000","30","2002","장안로4번길","202510~202710","신규","-","","","단독다가구"
"3393","경기도 성남시 분당구 수내동","1**","8m미만","21.00","월세","202509","17","1,000","45","2000","발이봉남로25번길","202510~202710","신규","-","","","단독다가구"
"3394","경기도 성남시 분당구 수내동","9*","8m미만","36.32","전세","202509","17","21,000","0","2019","발이봉남로4번길","202510~202710","갱신","-","21,000","0","단독다가구"
"3395","경기도 성남시 분당구 서현동","3**","25m미만","100.70","전세","202509","17","34,000","0","1994","불정로","202509~202709","갱신","-","32,000","0","단독다가구"
"3396","경기도 성남시 분당구 야탑동","3**","8m미만","65.00","월세","202509","17","6,000","60","2002","매화로37번길","202510~202710","신규","-","","","단독다가구"
"3397","경기도 성남시 분당구 야탑동","5**","8m미만","16.52","전세","202509","17","12,000","0","","판교로","202510~202710","신규","-","","","단독다가구"
"3398","경기도 성남시 분당구 정자동","5*","25m미만","24.00","월세","202509","17","1,000","65","1995","내정로107번길","202512~202612","갱신","-","4,000","50","단독다가구"
"3399","경기도 성남시 분당구 구미동","3*","12m미만","53.32","월세","202509","17","4,000","75","1996","미금일로86번길","202509~202709","신규","-","","","단독다가구"
"3400","경기도 성남시 분당구 구미동","3*","12m미만","53.00","월세","202509","17","4,000","75","1996","미금일로86번길","-","-","-","","","단독다가구"
"3401","경기도 성남시 분당구 구미동","5*","8m미만","50.00","월세","202509","17","500","42","1996","미금일로86번길","202509~202709","신규","-","","","단독다가구"
"3402","경기도 성남시 분당구 구미동","5*","8m미만","20.00","월세","202509","17","3,000","45","2000","미금일로74번길","202510~202710","신규","-","","","단독다가구"
"3403","경기도 성남시 분당구 수내동","1**","8m미만","54.66","전세","202509","16","20,000","0","1998","발이봉북로35번길","202510~202710","신규","-","","","단독다가구"
"3404","경기도 성남시 분당구 수내동","1**","12m미만","18.00","월세","202509","16","2,000","35","1994","발이봉남로15번길","202509~202709","신규","-","","","단독다가구"
"3405","경기도 성남시 분당구 수내동","1**","8m미만","47.00","월세","202509","16","3,000","57","1998","발이봉남로16번길","202509~202709","신규","-","","","단독다가구"
"3406","경기도 성남시 분당구 수내동","1**","12m미만","20.00","월세","202509","16","1,000","45","2002","발이봉북로35번길","202509~202603","갱신","-","9,000","0","단독다가구"
"3407","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","전세","202509","16","13,000","0","2001","벌말로39번길","-","-","-","","","단독다가구"
"3408","경기도 성남시 분당구 수내동","1**","8m미만","26.00","월세","202509","16","9,000","5","","발이봉북로35번길","202510~202710","신규","-","","","단독다가구"
"3409","경기도 성남시 분당구 서현동","1**","12m미만","57.01","월세","202509","16","6,000","115","2022","안골로","202509~202709","갱신","-","5,000","115","단독다가구"
"3410","경기도 성남시 분당구 분당동","9*","8m미만","25.00","전세","202509","16","7,500","0","2000","서현로429번길","202510~202710","신규","-","","","단독다가구"
"3411","경기도 성남시 분당구 분당동","1**","8m미만","51.14","월세","202509","16","4,000","70","1996","장안로56번길","202509~202709","신규","-","","","단독다가구"
"3412","경기도 성남시 분당구 정자동","1**","25m미만","50.00","월세","202509","16","2,000","85","1994","황새울로12번길","202511~202711","신규","-","","","단독다가구"
"3413","경기도 성남시 분당구 분당동","1**","12m미만","50.00","월세","202509","16","5,000","70","2000","선지봉로8번길","202510~202710","신규","-","","","단독다가구"
"3414","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","전세","202509","16","13,000","0","2001","벌말로39번길","202510~202710","신규","-","","","단독다가구"
"3415","경기도 성남시 분당구 야탑동","3**","8m미만","26.00","월세","202509","16","6,000","35","2015","장미로100번길","202510~202710","신규","-","","","단독다가구"
"3416","경기도 성남시 분당구 수내동","9*","8m미만","87.00","전세","202509","16","26,000","0","1995","발이봉남로4번길","202510~202710","신규","-","","","단독다가구"
"3417","경기도 성남시 분당구 야탑동","2**","12m미만","57.00","월세","202509","16","1,500","78","1997","벌말로49번길","202509~202709","신규","-","","","단독다가구"
"3418","경기도 성남시 분당구 수내동","1**","12m미만","25.00","월세","202509","16","500","50","2002","발이봉북로35번길","202510~202610","신규","-","","","단독다가구"
"3419","경기도 성남시 분당구 서현동","1**","8m미만","38.41","전세","202509","15","25,200","0","2018","안골로48번길","202509~202609","갱신","-","15,200","38","단독다가구"
"3420","경기도 성남시 분당구 야탑동","3**","12m미만","25.00","월세","202509","15","8,000","30","1996","장미로108번길","202511~202711","신규","-","","","단독다가구"
"3421","경기도 성남시 분당구 야탑동","2**","12m미만","20.00","월세","202509","15","1,000","50","1997","벌말로49번길","-","-","-","","","단독다가구"
"3422","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202509","15","3,000","50","2002","야탑로167번길","202509~202709","신규","-","","","단독다가구"
"3423","경기도 성남시 분당구 야탑동","2**","12m미만","20.00","월세","202509","15","1,000","50","1997","벌말로49번길","202509~202709","신규","-","","","단독다가구"
"3424","경기도 성남시 분당구 야탑동","3**","25m미만","30.00","월세","202509","15","3,000","55","1996","매화로47번길","-","-","-","","","단독다가구"
"3425","경기도 성남시 분당구 분당동","1**","12m미만","22.00","월세","202509","15","1,000","45","2002","서현로429번길","202509~202709","신규","-","","","단독다가구"
"3426","경기도 성남시 분당구 분당동","1**","8m미만","97.50","월세","202509","15","2,000","75","1997","장안로14번길","202509~202709","신규","-","","","단독다가구"
"3427","경기도 성남시 분당구 이매동","6*","8m미만","71.72","월세","202509","15","14,000","37","2004","방아로46번길","202510~202710","갱신","-","14,000","30","단독다가구"
"3428","경기도 성남시 분당구 이매동","3**","12m미만","55.50","월세","202509","15","18,000","25","1994","이매로","202511~202711","신규","-","","","단독다가구"
"3429","경기도 성남시 분당구 수내동","1**","8m미만","105.40","전세","202509","15","31,500","0","1996","발이봉북로35번길","202509~202709","갱신","사용","30,000","0","단독다가구"
"3430","경기도 성남시 분당구 구미동","1**","12m미만","23.14","전세","202509","15","8,000","0","2001","금곡로15번길","202510~202710","신규","-","","","단독다가구"
"3431","경기도 성남시 분당구 야탑동","3**","8m미만","45.00","월세","202509","15","3,000","65","1994","야탑로111번길","202510~202710","신규","-","","","단독다가구"
"3432","경기도 성남시 분당구 정자동","4*","12m미만","27.00","월세","202509","15","1,000","60","1997","내정로113번길","202509~202709","신규","-","","","단독다가구"
"3433","경기도 성남시 분당구 정자동","6*","25m미만","20.00","월세","202509","15","500","37","1994","느티로69번길","202510~202710","신규","-","","","단독다가구"
"3434","경기도 성남시 분당구 정자동","2**","8m미만","47.00","월세","202509","15","1,000","48","1997","불곡북로37번길","202509~202709","신규","-","","","단독다가구"
"3435","경기도 성남시 분당구 정자동","8*","8m미만","55.00","월세","202509","15","3,000","60","1996","느티로51번길","202509~202709","갱신","-","5,000","45","단독다가구"
"3436","경기도 성남시 분당구 구미동","1**","12m미만","57.50","월세","202509","14","2,000","85","1998","금곡로11번길","202510~202710","신규","-","","","단독다가구"
"3437","경기도 성남시 분당구 야탑동","6**","8m미만","42.90","전세","202509","14","13,000","0","2002","판교로","202510~202709","신규","-","","","단독다가구"
"3438","경기도 성남시 분당구 대장동","6**","12m미만","45.55","월세","202509","13","10,000","110","2022","판교대장로7길","202511~202711","신규","-","","","단독다가구"
"3439","경기도 성남시 분당구 백현동","5**","25m미만","55.00","전세","202509","13","32,000","0","2011","판교역로10번길","202511~202711","신규","-","","","단독다가구"
"3440","경기도 성남시 분당구 대장동","6**","12m미만","37.43","월세","202509","13","7,000","101","2023","판교대장로4길","202509~202612","신규","-","","","단독다가구"
"3441","경기도 성남시 분당구 정자동","7*","12m미만","54.00","월세","202509","13","4,000","55","1994","황새울로116번길","202509~202709","신규","-","","","단독다가구"
"3442","경기도 성남시 분당구 서현동","3**","12m미만","23.00","월세","202509","13","8,000","15","2001","서현로357번길","202510~202710","신규","-","","","단독다가구"
"3443","경기도 성남시 분당구 서현동","3**","12m미만","23.00","월세","202509","13","5,000","30","2001","서현로357번길","202510~202710","신규","-","","","단독다가구"
"3444","경기도 성남시 분당구 서현동","3**","8m미만","52.00","전세","202509","12","9,500","0","1997","불정로426번길","-","-","-","","","단독다가구"
"3445","경기도 성남시 분당구 구미동","1**","12m미만","20.00","전세","202509","12","7,950","0","1995","금곡로15번길","202509~202709","신규","-","","","단독다가구"
"3446","경기도 성남시 분당구 분당동","1**","12m미만","33.00","월세","202509","12","500","40","1995","장안로62번길","202510~202710","신규","-","","","단독다가구"
"3447","경기도 성남시 분당구 서현동","3**","12m미만","100.80","월세","202509","12","12,500","70","1996","효자길","202510~202604","갱신","-","12,500","70","단독다가구"
"3448","경기도 성남시 분당구 구미동","1**","25m미만","50.00","월세","202509","12","3,000","100","1995","금곡로7번길","202510~202710","신규","-","","","단독다가구"
"3449","경기도 성남시 분당구 백현동","5**","12m미만","70.00","전세","202509","12","31,000","0","2011","판교역로","202511~202711","신규","-","","","단독다가구"
"3450","경기도 성남시 분당구 수내동","9*","8m미만","23.00","월세","202509","12","300","40","1995","발이봉남로3번길","202509~202603","신규","-","","","단독다가구"
"3451","경기도 성남시 분당구 정자동","2**","8m미만","46.44","월세","202509","12","12,000","30","1998","불곡북로35번길","202510~202710","신규","-","","","단독다가구"
"3452","경기도 성남시 분당구 정자동","8*","12m미만","25.00","월세","202509","12","3,000","50","2000","황새울로108번길","202511~202711","신규","-","","","단독다가구"
"3453","경기도 성남시 분당구 서현동","8*","12m미만","23.14","월세","202509","12","2,000","58","2012","서현로237번길","202510~202710","신규","-","","","단독다가구"
"3454","경기도 성남시 분당구 서현동","3**","8m미만","52.00","전세","202509","12","9,500","0","1997","불정로426번길","202510~202710","신규","-","","","단독다가구"
"3455","경기도 성남시 분당구 야탑동","3**","8m미만","25.00","월세","202509","12","1,000","55","1996","야탑로153번길","202509~202709","신규","-","","","단독다가구"
"3456","경기도 성남시 분당구 서현동","8*","12m미만","23.14","월세","202509","12","2,000","58","2012","서현로237번길","202510~202710","신규","-","","","단독다가구"
"3457","경기도 성남시 분당구 야탑동","2**","8m미만","46.20","월세","202509","11","3,000","75","1998","장미로132번길","202510~202710","신규","-","","","단독다가구"
"3458","경기도 성남시 분당구 정자동","8*","12m미만","25.00","월세","202509","11","1,000","60","1995","황새울로108번길","-","-","-","","","단독다가구"
"3459","경기도 성남시 분당구 정자동","4*","8m미만","24.00","월세","202509","11","2,000","60","1994","내정로113번길","202509~202709","신규","-","","","단독다가구"
"3460","경기도 성남시 분당구 백현동","5**","12m미만","60.00","월세","202509","11","3,000","230","2011","동판교로52번길","202511~202711","신규","-","","","단독다가구"
"3461","경기도 성남시 분당구 수내동","1**","8m미만","55.00","월세","202509","11","3,000","80","1997","발이봉남로8번길","202510~202710","신규","-","","","단독다가구"
"3462","경기도 성남시 분당구 서현동","3**","8m미만","20.00","전세","202509","11","8,800","0","2001","불정로426번길","202509~202709","갱신","-","6,800","0","단독다가구"
"3463","경기도 성남시 분당구 수내동","1**","12m미만","21.00","월세","202509","10","2,000","45","1994","발이봉남로15번길","202509~202709","신규","-","","","단독다가구"
"3464","경기도 성남시 분당구 판교동","5**","12m미만","58.00","월세","202509","10","20,000","25","2009","서판교로44번길","202511~202711","신규","-","","","단독다가구"
"3465","경기도 성남시 분당구 수내동","1**","8m미만","50.00","월세","202509","10","16,000","20","2001","발이봉북로24번길","202509~202709","신규","-","","","단독다가구"
"3466","경기도 성남시 분당구 분당동","1**","12m미만","56.46","전세","202509","10","15,000","0","1995","서현로429번길","202511~202711","신규","-","","","단독다가구"
"3467","경기도 성남시 분당구 대장동","6**","25m미만","57.57","월세","202509","10","10,000","95","2023","판교대장로7길","202510~202710","갱신","사용","10,000","95","단독다가구"
"3468","경기도 성남시 분당구 분당동","1**","8m미만","25.00","월세","202509","10","500","41","2000","서현로494번길","202509~202709","신규","-","","","단독다가구"
"3469","경기도 성남시 분당구 분당동","1**","8m미만","30.00","전세","202509","10","8,000","0","1998","분당로381번길","202509~202709","신규","-","","","단독다가구"
"3470","경기도 성남시 분당구 수내동","1**","8m미만","26.00","월세","202509","10","100","45","2001","발이봉북로35번길","202509~202709","신규","-","","","단독다가구"
"3471","경기도 성남시 분당구 정자동","2**","8m미만","104.92","월세","202509","10","5,000","134","1997","불곡북로35번길","202511~202711","신규","-","","","단독다가구"
"3472","경기도 성남시 분당구 정자동","1**","25m미만","53.85","월세","202509","10","6,000","60","1997","불정로65번길","202509~202709","갱신","-","6,000","55","단독다가구"
"3473","경기도 성남시 분당구 정자동","4*","8m미만","50.00","전세","202509","10","15,000","0","1995","백현로144번길","202509~202709","갱신","-","13,000","0","단독다가구"
"3474","경기도 성남시 분당구 정자동","6*","12m미만","22.00","월세","202509","10","1,000","55","2002","황새울로116번길","202509~202709","신규","-","","","단독다가구"
"3475","경기도 성남시 분당구 정자동","2**","8m미만","104.92","월세","202509","10","5,000","140","1997","불곡북로35번길","202511~202711","신규","-","","","단독다가구"
"3476","경기도 성남시 분당구 정자동","8*","8m미만","19.00","월세","202509","10","1,000","52","1997","느티로51번길","202509~202709","신규","-","","","단독다가구"
"3477","경기도 성남시 분당구 야탑동","3**","8m미만","28.00","월세","202509","10","1,000","61","1994","장미로100번길","202510~202710","갱신","사용","1,000","58","단독다가구"
"3478","경기도 성남시 분당구 야탑동","3**","8m미만","50.00","월세","202509","10","2,000","70","1997","장미로100번길","202509~202709","신규","-","","","단독다가구"
"3479","경기도 성남시 분당구 야탑동","3**","8m미만","43.00","전세","202509","10","21,000","0","1994","야탑로111번길","-","-","-","","","단독다가구"
"3480","경기도 성남시 분당구 야탑동","2**","25m미만","90.00","전세","202509","10","35,000","0","2004","매화로48번길","202512~202712","신규","-","","","단독다가구"
"3481","경기도 성남시 분당구 분당동","1**","12m미만","25.00","월세","202509","10","1,000","50","2002","선지봉로","202510~202710","신규","-","","","단독다가구"
"3482","경기도 성남시 분당구 백현동","6**","12m미만","60.00","월세","202509","10","13,000","100","2010","동판교로52번길","202509~202709","갱신","사용","14,000","50","단독다가구"
"3483","경기도 성남시 분당구 수내동","1**","12m미만","47.00","월세","202509","09","200","50","1999","발이봉북로31번길","202509~202511","신규","-","","","단독다가구"
